player_id,position,league,tier,games,winrate,behind_games,comeback_rate,champ_pool,操作,运营,心态,体质,适应力,teams,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_multi,f_vspm,f_wcpm,f_kp,f_deathshare,f_ejg,f_dmgmit,f_gspd,f_comeback,f_hold,f_clutch,f_endurance,f_sameday,f_pool,f_indep,f_patchstab,z_操作,z_运营,z_心态,z_体质,z_适应力
Knight,mid,LPL,1,129,0.69,17,0.529,28,74.7,65.8,76.4,55.0,64.5,Top Esports,417.66386554621846,316.74789915966386,8.991596638655462,601.2155671875,0.2790287734375,0.875968992248062,1.0560280373831776,0.267396875,0.7315858057426322,0.1532814385047452,5.0234375,340.9414426356589,0.0,0.5294117647058824,0.7572402754615467,-0.14790986482431215,0.05222371462222296,1.9912822388825409,2.4652625377117467,-0.4418604651162791,-0.20957658552290567,1.3316392337287306,0.6021926150332786,1.5626560565305703,0.002364673448567181,0.5204546887005885
Chovy,mid,LCK,1,130,0.592,17,0.118,33,70.5,69.7,55.0,53.4,70.7,Hanwha Life Esports|Kiwoom DRX,309.66923076923075,418.33846153846156,14.838461538461539,521.0497415384616,0.2668703661538462,0.5153846153846153,1.3307361538461537,0.37041230769230765,0.6613323121633892,0.16997271472638278,3.9692307692307693,493.31611076923076,0.0,0.11764705882352941,0.46294110729085236,-0.27726291164297273,-0.09188939705450423,3.580701754385965,2.8942914637131967,-0.2846153846153846,-0.3196767388047835,0.9339172881874456,0.874663931933267,-0.002564870586534474,-0.08446767131520651,0.9531203239025386
Attila,bot,SLO,3,65,0.708,13,0.308,15,65.3,72.2,62.0,62.1,57.9,Giants,359.6307692307692,121.76923076923077,-0.16923076923076924,640.6243692307693,0.3018166923076923,0.8307692307692308,1.5018169230769232,0.46906923076923074,0.7022938793573882,0.11322071133157106,4.938461538461539,309.48099692307693,0.0,0.3076923076923077,0.4932162809257781,-0.33706823925863516,-0.27605002589491284,9.416666666666668,1.860521018838127,-0.46153846153846156,-0.27431999487122977,0.5739310192801804,1.0733248092210157,0.3784264852698201,0.3837109600563865,0.153495598834526
Levi,jng,VCS,15,98,0.663,12,0.25,21,75.9,61.0,63.9,55.7,64.4,GAM Esports,530.8265306122449,607.0612244897959,8.183673469387756,429.09099999999995,0.19406100816326532,0.5204081632653061,1.7255295918367346,0.3857387755102041,0.6893429918038172,0.17791263559032242,17.79591836734694,644.5967540816326,0.0,0.25,0.40608194686872556,0.17055313676087672,-0.1316186964795433,4.6754502218211895,2.1213203435596424,-0.3979591836734694,-0.2578626198204589,1.4805705104267484,0.3219165029554283,0.48775583018132607,0.0383596792839217,0.5185441061296734
Nuguri,top,LCK,1,113,0.69,16,0.062,23,75.6,60.8,54.9,72.5,58.1,Dplus Kia,632.4159292035398,248.78761061946904,8.194690265486726,542.9602424778761,0.273944592920354,0.48672566371681414,1.041154867256637,0.23091150442477876,0.6097645316944714,0.260476821617371,5.345132743362832,632.665285840708,0.0,0.0625,0.313514484435715,0.30068569153622005,1.098431267108916,2.2807017543859653,2.163657997282274,-0.40707964601769914,-0.48430215524160675,1.4491217813002386,0.3091127565087041,-0.006095812466865271,1.104335015270161,0.1624403442784953
BeryL,sup,LCK,1,108,0.741,15,0.067,21,75.5,60.2,47.0,53.0,62.0,Dplus Kia,321.4074074074074,147.3148148148148,12.972222222222221,195.3528638888889,0.09411266296296297,0.06481481481481481,2.830573148148148,0.5215018518518518,0.610228687743775,0.26812316565797667,0.46296296296296297,442.35959444444444,0.0,0.06666666666666667,0.2511257060924987,-0.3196236074658977,0.06327864426608482,1.2130964631402972,2.0207259421636903,-0.4166666666666667,-0.42372503170931014,1.4252647850758544,0.27520579799506883,-0.43578399449491273,-0.10663255791326945,0.37736246848560456
beishang,jng,LPL,1,116,0.534,23,0.174,18,72.7,62.7,56.1,54.6,62.7,Team WE,282.70588235294116,357.4019607843137,7.03921568627451,326.780007826087,0.1710345391304348,0.31896551724137934,1.5465545454545455,0.4408591304347826,0.7454654589493545,0.14777922164642743,12.895652173913044,654.3494448275862,0.0,0.17391304347826086,0.3683032552576233,-0.4018146824305748,-0.007976904080047458,2.898106116433309,1.671258043593467,-0.4051724137931034,-0.20991130106769904,1.1257279741977069,0.4198576858427898,0.05941679937715766,-0.022489554725267695,0.41445857981509004
Feikun,mid,LDL,2,83,0.759,8,0.125,15,67.9,67.1,56.4,53.4,49.8,Invictus Gaming|Invictus Gaming Young|ThunderTalk Gaming,388.1842105263158,286.25,10.631578947368421,581.5091012048193,0.28253281927710844,0.4819277108433735,1.3003163265306121,0.33538192771084335,0.7004143041196611,0.193580438775336,3.6265060240963853,303.0586253012048,0.0,0.125,0.42166233475867076,0.3980522332153653,0.05411038160641974,1.0952380952380953,1.6464638998453551,-0.5542168674698795,-0.23191114212952582,0.7408948725901294,0.6885045308243294,0.07522560420152388,-0.08407660683954316,-0.27477147705941174
Plasma,sup,SLO,3,41,0.512,4,0.0,12,68.7,65.7,49.6,57.8,53.3,UCAM Esports,325.6341463414634,534.560975609756,9.390243902439025,208.11010975609756,0.11070897804878048,0.0,2.747029268292683,0.4675536585365853,0.7571020044836401,0.18922313389225154,0.12195121951219512,499.7701682926829,0.0,0.0,0.48300444397418263,-0.7215564281707378,-0.11157388125318156,7.000000000000002,1.8740851426632728,-0.5121951219512195,-0.4414574425244159,0.7954908597904021,0.5991692606829648,-0.2878403045473462,0.1477621552298173,-0.09127375142916462
Aiming,bot,LCK,1,95,0.453,24,0.083,17,65.7,68.1,51.8,48.8,62.5,KT Rolster,224.34736842105264,70.29473684210527,2.789473684210526,589.1779115789474,0.32756995684210527,0.8,1.5532105263157896,0.4843442105263158,0.76803336589502,0.16366933538948114,3.389473684210526,350.987532631579,0.0,0.08333333333333333,0.3335607472488463,0.0,-0.039014762431521244,0.0,1.744163198544762,-0.47368421052631576,-0.38549277808151033,0.5954936708645315,0.75690304066346,-0.17041465189669006,-0.33155813958712554,0.4030531961042961
Kanavi,jng,LPL,1,119,0.664,19,0.211,17,73.4,60.0,59.2,49.0,54.6,JD Gaming,226.72972972972974,260.76576576576576,4.621621621621622,364.5864983193277,0.18232622521008404,0.36134453781512604,1.7055214285714284,0.530109243697479,0.7104834017963804,0.21163911549900574,17.65546218487395,663.3520386554623,0.0,0.21052631578947367,0.3477162439252732,-0.1910020074172367,-0.19570984935290284,2.44217580909078,1.5583874449479593,-0.44537815126050423,-0.3265705750569543,1.1927187400100618,0.26505951059932786,0.2231996903770963,-0.3209818932929713,-0.0229968167606191
Aria,mid,LJL,15,47,0.511,10,0.1,16,67.1,66.2,53.0,57.7,60.7,Crest Gaming Act,348.0851063829787,236.0,8.0,560.6695255319149,0.307643,0.9148936170212766,1.2544425531914893,0.2952787234042553,0.7267690967727017,0.12933162775066126,2.8085106382978724,322.5840723404255,0.0,0.1,0.3976684674438442,-0.3737387892376681,0.185669155657668,3.912179487179487,2.333839863966313,-0.3829787234042553,-0.19780596473832962,0.6853664451523673,0.6316373364176772,-0.10675898418425464,0.1437409865266444,0.3054011741436622
Elyoya,jng,SLO,3,72,0.722,9,0.222,20,63.6,69.2,56.6,62.4,60.4,Movistar KOI,445.8888888888889,476.81944444444446,9.680555555555555,336.4080069444444,0.16172011249999999,0.20833333333333334,1.7070041666666667,0.4651166666666666,0.7307107572504205,0.1528419133983018,12.597222222222221,655.8919138888889,0.0,0.2222222222222222,0.2819763624425476,-0.16308527482470023,0.40053030303030324,3.929292929292929,2.3570226039551585,-0.4861111111111111,-0.3159306800139616,0.46782446434912794,0.8366460024471493,0.08328862559735967,0.3997159219325017,0.2868400588103789
Dia1,mid,VCS,15,95,0.684,12,0.25,21,72.8,60.0,58.8,54.3,55.7,GAM Esports,717.1157894736842,335.9263157894737,8.273684210526316,579.2000421052632,0.2683005263157895,0.9894736842105263,1.2400463157894737,0.22403578947368422,0.6556744218077382,0.21692678391524867,5.852631578947369,365.1477484210526,0.0,0.25,0.36564926134331105,-0.27644051549685805,-0.1328410938030955,4.1048352083962545,2.154554539378824,-0.4,-0.38617626456344956,1.133719543226449,0.2640367516621494,0.20294429734296848,-0.037831315949150124,0.036815277165861
Ruler,bot,LCK,1,115,0.678,13,0.308,12,71.3,60.8,68.9,64.9,49.7,Gen.G,385.0175438596491,303.6140350877193,6.675438596491228,586.5077852173913,0.3088532173913044,1.1130434782608696,1.565291304347826,0.48110521739130435,0.6414428159301725,0.14666035782965706,3.034782608695652,331.16934,0.0,0.3076923076923077,0.6926728777310279,0.0,0.38396260533379983,3.814814814814815,1.1190057698883766,-0.5565217391304348,-0.31913085865528834,0.9982134527672955,0.3129031039731344,0.8132895553685096,0.5444783487809322,-0.2808451754661914
Bo,jng,LDL,2,64,0.641,11,0.091,11,78.4,53.6,48.9,51.9,48.0,eStar Young,885.936507936508,1159.2380952380952,21.58730158730159,552.18253125,0.2610116875,0.796875,1.2985815789473685,0.37899375,0.704993366268521,0.24936542924042493,22.140625,543.3273921875,0.0,0.09090909090909091,0.13841124257811308,0.0,0.039218826061335844,0.0,1.375,-0.609375,-0.4003712117915041,1.9245604710068536,-0.07211710925249021,-0.32693264138284817,-0.1644646536909038,-0.3759318884264628
PowerOfEvil,mid,LCS,1,81,0.568,17,0.059,17,70.4,61.3,49.2,58.5,45.8,FlyQuest,183.9102564102564,151.06410256410257,6.153846153846154,588.3476802469136,0.3193585925925926,0.7160493827160493,1.1103851851851851,0.24374814814814816,0.7079635490781875,0.16430334256221793,4.2592592592592595,294.3170938271605,0.0,0.058823529411764705,0.311242544058087,-0.23963004875867955,0.14140819692379208,2.675286447976307,1.8888888888888888,-0.6296296296296297,-0.3357925160922135,0.9265118148394597,0.336192166730146,-0.31141675763603816,0.1834223142974887,-0.5021359079265469
