player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
sheer,top,LPL,1,53,0.547,57.0,56.6,41.9,42.6,40.7,45.4,56.1,4,0.0,15,-0.063,0.163,0.071,LNG Esports,21
Humanoid,mid,LEC,1,56,0.536,58.9,42.6,53.2,67.3,45.3,61.7,56.1,6,0.167,20,-0.192,0.273,0.354,Team Vitality,26
huhi,sup,LCS,1,82,0.488,55.5,63.6,61.8,67.4,62.0,63.0,55.9,15,0.267,21,0.203,-0.071,-0.423,Sentinels,31
Jun,sup,LEC,1,86,0.488,51.9,59.7,54.2,61.5,45.5,51.6,55.9,26,0.192,19,-0.045,0.133,0.008,GiantX,26
HamBak,jng,LCS,1,82,0.488,58.0,55.4,65.5,52.2,72.4,50.6,55.7,15,0.267,17,0.18,-0.071,-0.381,Sentinels,24
Cuzz,jng,LCK,1,108,0.463,50.6,60.8,53.9,70.1,55.6,56.7,55.7,30,0.167,19,-0.004,0.075,-0.064,KT Rolster,27
Xiaohu,mid,LPL,1,100,0.47,44.5,57.5,47.5,74.1,45.9,61.2,55.7,13,0.077,23,-0.312,0.333,0.532,Weibo Gaming,28
ISMA,jng,LEC,1,86,0.488,51.2,54.1,49.0,61.3,61.9,52.9,55.6,26,0.192,16,-0.084,0.133,0.068,GiantX,25
Gryffinn,jng,LCS,1,74,0.486,61.7,49.8,53.3,35.6,65.4,70.1,55.5,12,0.083,23,0.072,-0.002,-0.211,FlyQuest,20
Rahel,bot,LCS,1,82,0.488,56.2,59.4,61.1,42.0,73.0,51.1,55.4,15,0.267,15,0.14,-0.071,-0.392,Sentinels,22
Wenbo,top,LPL,1,20,0.7,53.9,51.2,50.6,39.8,43.9,51.9,55.4,1,0.0,8,-0.156,0.172,0.164,Bilibili Gaming,19
DARKWINGS,mid,LCS,1,82,0.488,59.2,53.9,65.1,63.1,50.3,53.9,55.3,15,0.267,20,0.121,-0.071,-0.298,Sentinels,26
