player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
FORG1VEN,bot,EU LCS,1,53,0.566,65.0,55.3,73.6,72.6,35.3,53.3,67.8,5,0.6,10,0.434,1.158,0.871,Gambit Gaming|H2k-Gaming|SK Gaming,23
Elwind,top,TCL,15,41,0.707,59.5,60.2,62.6,69.1,32.4,53.5,67.7,4,0.25,11,0.213,1.329,1.287,Dark Passage,22
Maple,mid,LMS,15,61,0.656,59.3,60.7,50.4,54.1,54.0,55.4,67.6,9,0.111,17,0.224,1.304,1.164,Flash Wolves,18
Shrimp,jng,NA CS,2,21,0.762,61.0,57.3,53.3,74.4,40.3,51.6,67.6,4,0.25,6,0.144,1.36,1.485,Team Coast,22
Smeb,top,OGN,3,110,0.645,69.3,60.9,56.6,50.9,48.6,62.0,67.5,18,0.167,21,0.491,1.073,0.512,ROX Tigers,20
Energy,mid,TCL,15,31,0.806,50.8,56.0,58.5,62.7,32.3,49.7,67.5,6,0.333,10,-0.114,1.566,1.766,Beşiktaş Esports,
Easyhoon,mid,OGN,3,37,0.811,63.4,58.5,48.1,78.8,32.4,54.8,67.4,3,0.0,12,0.122,1.357,1.304,SK Telecom T1,23
Crystal,jng,TCL,15,41,0.707,58.8,57.0,53.9,72.1,43.2,56.5,67.0,4,0.25,11,0.08,1.329,1.49,Dark Passage,22
Zeitnot,bot,TCL,15,41,0.683,64.2,57.1,62.5,54.8,43.3,61.6,66.9,5,0.2,10,0.304,1.131,0.987,Dark Passage|HWA Gaming,20
LokeN,bot,KeSPA,3,20,0.75,63.1,59.8,60.5,53.0,45.8,58.3,66.8,4,0.25,6,0.285,1.133,0.66,ESC Ever,17
SwordArt,sup,LMS,15,61,0.656,50.5,60.6,53.4,52.9,44.1,58.1,66.6,9,0.111,11,0.044,1.304,1.418,Flash Wolves,19
MadLife,sup,OGN,3,104,0.587,58.5,57.4,51.3,69.7,46.7,57.5,66.4,13,0.077,13,0.102,1.233,0.886,CJ Entus,23
Piccaboo,sup,OGN,3,61,0.639,55.4,54.2,54.6,57.5,50.7,51.6,66.2,8,0.125,10,-0.011,1.302,1.045,KT Rolster|SK Telecom T1,18
Bengi,jng,OGN,3,102,0.765,58.0,49.6,66.2,67.1,53.3,57.3,66.2,10,0.3,11,0.078,1.223,0.951,SK Telecom T1,22
Kuro,mid,OGN,3,110,0.645,57.1,61.6,61.1,52.0,57.9,55.8,66.1,18,0.167,22,0.243,1.073,0.897,ROX Tigers,12
GorillA,sup,OGN,3,110,0.645,64.8,50.9,57.6,59.5,45.0,63.2,66.0,18,0.167,16,0.225,1.073,0.637,ROX Tigers,21
Hjarnan,bot,EU LCS,1,65,0.615,66.6,54.2,65.3,65.7,45.8,50.5,65.5,11,0.273,10,0.382,0.877,0.546,H2k-Gaming,22
Rekkles,bot,EU LCS,1,59,0.661,59.0,58.8,62.3,55.9,48.7,60.1,65.5,8,0.25,11,0.184,1.048,1.07,Elements|Fnatic,19
PraY,bot,OGN,3,110,0.645,60.5,56.0,52.4,69.9,53.4,58.3,65.4,18,0.167,14,0.138,1.073,0.74,ROX Tigers,21
NL,bot,LMS,15,44,0.682,62.5,52.9,53.5,54.0,72.8,55.7,65.3,5,0.2,10,0.24,0.978,0.881,Flash Wolves,20
Kasing,sup,EU LCS,1,68,0.632,61.8,57.9,60.8,54.9,55.2,49.3,65.2,13,0.231,10,0.305,0.905,0.319,Gamers2|H2k-Gaming|TSM,22
Alex Ich,mid,NA CS,2,32,0.75,64.9,56.9,62.6,75.6,38.4,62.4,65.1,4,0.25,17,0.306,0.888,0.811,Renegades|Team Dragon Knights,23
Kwon,sup,NA CS,2,27,0.667,53.7,59.1,53.3,61.1,44.5,50.4,65.1,8,0.25,7,0.0,1.145,1.706,Final Five|Team Coast,
xiaoweixiao,mid,NA LCS,1,47,0.596,57.3,58.1,58.6,64.3,69.3,61.4,65.0,7,0.286,18,0.182,0.976,0.721,Team Impulse,21
Kikis,jng,EU LCS,1,57,0.544,62.2,56.0,49.4,51.7,68.2,67.9,64.6,10,0.1,16,0.145,0.965,0.822,Gamers2|Unicorns of Love,19
Fenix,mid,NA LCS,1,63,0.587,62.0,56.6,63.9,50.6,76.9,53.5,64.4,10,0.3,17,0.291,0.818,0.393,Team Liquid,20
Bjergsen,mid,NA LCS,1,78,0.603,74.0,59.5,56.7,46.3,36.6,60.6,64.3,11,0.182,21,0.558,0.587,-0.218,TSM,19
Odoamne,top,EU LCS,1,71,0.606,63.2,53.2,67.6,52.6,39.0,58.2,64.3,12,0.333,19,0.247,0.838,0.692,H2k-Gaming,20
Sencux,mid,EU CS,2,33,0.636,62.8,54.2,54.5,55.4,69.5,57.4,64.2,6,0.167,16,0.189,0.87,0.933,SK Gaming Prime|Team Dignitas EU,17
Santorin,jng,NA LCS,1,74,0.608,56.1,62.8,62.4,50.3,47.5,50.5,63.8,9,0.222,11,0.18,0.835,0.628,TSM,18
IWDominate,jng,NA LCS,1,63,0.587,57.3,57.5,64.5,73.8,55.5,50.0,63.8,10,0.3,9,0.202,0.818,0.584,Team Liquid,25
Stomaged,jng,TCL,15,42,0.643,57.1,53.0,48.7,58.6,43.3,51.1,63.7,7,0.0,9,-0.065,1.025,1.304,HWA Gaming,18
DinTer,jng,LMS,15,53,0.623,65.1,61.9,51.9,78.1,50.7,53.4,63.6,10,0.1,9,0.315,0.694,0.474,Hong Kong Esports,25
Quas,top,NA LCS,1,63,0.587,56.1,61.1,61.4,76.6,55.2,63.3,63.6,10,0.3,18,0.165,0.818,0.772,Team Liquid,24
Darshan,top,NA LCS,1,58,0.621,61.1,56.3,50.8,62.4,36.6,58.5,63.4,10,0.1,17,0.073,0.872,0.96,Counter Logic Gaming,21
Toyz,mid,LMS,15,56,0.625,63.5,56.8,56.8,71.9,42.4,57.2,63.3,10,0.1,18,0.25,0.716,0.549,Hong Kong Esports,23
Cpt Jack,bot,OGN,3,29,0.586,55.1,52.4,49.0,78.3,38.4,46.0,63.2,3,0.0,5,-0.1,0.987,0.882,Jin Air Green Wings,22
Chieh,sup,LMS,15,34,0.559,55.8,56.1,48.9,72.2,44.2,45.0,63.1,5,0.0,6,-0.021,0.914,1.073,Taipei Assassins,23
Ryu,mid,EU LCS,1,71,0.606,55.1,53.1,63.8,64.1,44.1,50.2,63.1,12,0.333,18,0.074,0.838,0.684,H2k-Gaming,21
aphromoo,sup,NA LCS,1,60,0.617,58.3,56.0,51.1,63.6,36.0,52.8,63.0,10,0.1,10,-0.002,0.888,0.72,Counter Logic Gaming,23
Impact,top,NA LCS,1,63,0.556,63.1,58.9,53.9,50.7,62.2,57.7,62.9,8,0.25,17,0.26,0.652,0.434,Team Impulse,20
Olleh,sup,LMS,15,56,0.625,59.3,58.9,57.5,55.4,46.4,57.5,62.9,10,0.1,12,0.192,0.716,0.638,Hong Kong Esports,21
Perkz,mid,EU CS,2,24,0.667,62.1,59.2,53.2,53.1,64.8,52.9,62.8,2,0.0,10,0.235,0.67,0.631,Gamers2,17
Doublelift,bot,NA LCS,1,57,0.614,63.8,59.0,54.9,64.9,43.9,50.4,62.4,9,0.111,10,0.223,0.629,0.419,Counter Logic Gaming|TSM,22
Rush,jng,NA LCS,1,68,0.544,68.8,54.4,60.3,56.7,68.8,58.3,62.3,9,0.333,13,0.386,0.48,-0.027,Cloud9|Team Impulse,22
Ssumday,top,OGN,3,105,0.552,58.4,59.6,51.4,50.9,54.3,70.1,62.3,17,0.059,23,0.118,0.701,0.514,KT Rolster,19
Xmithie,jng,NA LCS,1,60,0.617,50.2,58.2,51.1,72.7,49.7,60.2,62.2,10,0.1,14,-0.124,0.888,1.047,Counter Logic Gaming,24
Lustboy,sup,NA LCS,1,74,0.608,51.1,59.2,57.0,52.2,35.1,55.6,62.1,9,0.222,13,-0.079,0.835,0.753,TSM,21
Arrow,bot,OGN,3,105,0.552,53.7,62.3,49.6,68.4,66.4,63.1,61.9,17,0.059,15,0.057,0.701,0.47,KT Rolster,21
Crazy,top,KeSPA,3,22,0.682,56.1,58.0,58.2,50.5,66.3,55.4,61.9,4,0.25,10,0.122,0.65,0.459,ESC Ever,19
Pobelter,mid,NA LCS,1,53,0.547,50.6,57.2,48.8,55.5,54.7,61.1,61.9,13,0.154,18,-0.163,0.888,1.036,Counter Logic Gaming|Winterfox,19
Coco,mid,OGN,3,108,0.565,63.7,59.1,49.6,61.0,48.1,62.4,61.8,15,0.067,23,0.217,0.567,0.415,CJ Entus,21
Pekin Woof,mid,NA CS,2,25,0.64,52.1,53.4,51.5,66.1,56.1,53.4,61.8,5,0.2,10,-0.088,0.81,1.198,Also Known As|Rock Bottom Gorillas|Team Coast,21
Dyrus,top,NA LCS,1,74,0.608,50.0,53.1,62.7,74.6,46.9,47.8,61.8,9,0.222,15,-0.108,0.835,1.146,TSM,23
xPeke,mid,EU LCS,1,67,0.687,61.3,51.0,54.4,77.3,34.3,62.9,61.7,5,0.2,20,0.008,0.72,0.62,Origen,23
fabFabulous,top,TCL,15,40,0.625,56.9,54.3,46.3,52.6,73.0,62.8,61.7,7,0.0,14,-0.023,0.748,0.919,HWA Gaming,19
Rydle,sup,EU LCS,1,39,0.564,58.2,48.5,47.8,56.4,80.8,59.5,61.7,7,0.0,11,-0.006,0.74,0.52,Dark Passage|Giants Gaming,
Xpecial,sup,NA LCS,1,63,0.587,48.9,53.7,60.5,63.8,62.6,48.2,61.7,10,0.3,8,-0.103,0.818,0.763,Team Liquid,23
Athena,mid,KeSPA,3,22,0.682,58.4,54.9,56.5,50.1,49.2,46.9,61.5,4,0.25,8,0.076,0.65,0.64,ESC Ever,20
Hai,mid,NA LCS,1,30,0.567,43.9,52.4,46.5,78.8,45.3,44.4,61.3,5,0.0,11,-0.387,0.996,1.443,Cloud9,23
Wunder,top,EU CS,2,31,0.613,55.3,53.8,50.7,58.7,77.1,62.7,61.2,6,0.167,14,-0.014,0.679,1.463,SK Gaming Prime|Team Dignitas EU,17
GodJJ,bot,LMS,15,29,0.621,55.9,57.1,52.7,68.2,50.9,48.8,61.0,4,0.0,6,-0.0,0.645,0.769,Hong Kong Esports,21
PowerOfEvil,mid,EU LCS,1,69,0.493,54.5,56.0,50.9,51.6,63.6,41.2,61.0,16,0.062,15,0.008,0.646,0.53,Origen|Unicorns of Love,18
Maplestreet,bot,NA LCS,1,40,0.6,49.9,55.1,54.3,66.9,79.3,52.7,61.0,7,0.0,9,0.012,0.642,0.738,Renegades|Team 8,22
Adrian,sup,NA LCS,1,64,0.547,54.8,56.5,62.1,42.3,74.8,54.1,60.9,8,0.25,11,0.114,0.549,0.09,Team Impulse,18
Kobbe,bot,EU CS,2,30,0.633,56.7,57.1,50.5,62.7,78.7,51.4,60.8,6,0.167,8,0.095,0.545,1.746,Gamers2|Team Dignitas EU,19
CozQ,mid,EU CS,2,42,0.595,58.2,50.9,49.7,55.2,75.2,48.9,60.8,7,0.0,12,-0.016,0.646,0.91,Copenhagen Wolves Academy|Denial eSports.Europe|LowLandLions.White,
Shy,top,OGN,3,100,0.58,53.3,55.6,49.0,52.0,48.6,59.2,60.8,14,0.071,18,-0.054,0.676,0.658,CJ Entus,11
WildTurtle,bot,NA LCS,1,73,0.603,53.2,54.4,55.7,55.3,35.3,52.6,60.6,8,0.125,11,-0.113,0.699,0.997,TSM,20
Taikki,jng,TCL,15,22,0.636,53.5,53.2,63.6,61.6,63.3,52.0,60.4,4,0.5,6,0.002,0.586,0.713,Beşiktaş Esports|Low Priority|SK Gaming Prime,21
Obvious,jng,EU CS,2,24,0.708,52.4,53.9,56.5,55.0,74.9,49.3,60.4,4,0.25,5,-0.031,0.603,0.96,Gamers2|Team Dignitas EU,
HolyPhoenix,bot,TCL,15,36,0.639,61.1,55.7,48.7,51.3,44.5,53.2,60.3,6,0.0,10,0.076,0.512,0.518,Dark Passage|HWA Gaming|Low Priority,18
Loulex,jng,EU LCS,1,64,0.609,49.0,48.3,60.3,52.2,55.4,51.7,60.3,11,0.273,11,-0.171,0.708,0.891,H2k-Gaming,20
Ambition,jng,OGN,3,101,0.574,69.1,53.1,51.4,68.4,37.0,59.7,60.2,13,0.077,12,0.275,0.336,0.109,CJ Entus,23
Wickd,top,EU CS,2,34,0.559,56.1,54.6,52.5,72.0,66.4,53.7,60.2,4,0.0,9,-0.004,0.569,1.285,Denial eSports.Europe|Elements,21
Score,jng,OGN,3,105,0.552,48.0,56.7,52.6,71.7,46.6,54.0,60.0,17,0.059,12,-0.195,0.701,0.758,KT Rolster,23
Ohq,bot,OGN,3,81,0.494,62.7,52.2,51.5,49.9,54.8,55.7,59.9,15,0.0,11,0.067,0.472,0.248,NaJin e-mFire,19
Nagne,mid,OGN,3,97,0.557,54.1,52.4,51.2,63.1,70.5,57.8,59.9,16,0.062,20,-0.066,0.577,0.709,KT Rolster,21
Remilia,sup,NA CS,2,28,0.679,60.8,54.8,54.7,54.8,42.8,52.8,59.8,4,0.0,7,0.112,0.428,0.853,Renegades|Roar,20
Chei,sup,OGN,3,73,0.479,51.2,56.5,45.0,53.5,52.4,54.9,59.7,9,0.0,11,-0.112,0.594,0.512,Jin Air Green Wings,19
LemonNation,sup,NA LCS,1,70,0.514,59.5,58.7,53.2,71.6,60.5,47.0,59.6,11,0.091,9,0.161,0.357,-0.241,Cloud9,26
Pure,sup,OGN,3,67,0.522,53.9,54.3,50.2,53.6,45.6,55.7,59.6,10,0.0,12,-0.123,0.597,0.524,NaJin e-mFire,20
Steve,top,EU LCS,1,37,0.514,50.9,54.1,61.5,66.6,73.6,44.9,59.6,4,0.25,10,0.011,0.484,0.539,Team ROCCAT|ThunderBot SPARTA,22
Theokoles,jng,TCL,15,37,0.676,58.0,52.8,56.1,53.3,41.8,52.5,59.5,10,0.2,9,-0.003,0.484,0.6,Beşiktaş Esports|Big Plays Incorporated,
Space,bot,OGN,3,108,0.565,59.6,48.7,47.9,51.7,40.3,47.2,59.5,15,0.067,11,-0.097,0.567,0.488,CJ Entus,13
TrAce,top,OGN,3,87,0.529,50.2,56.5,54.6,51.0,41.5,49.7,59.5,9,0.111,15,-0.064,0.531,0.525,Jin Air Green Wings,19
nRated,sup,EU LCS,1,49,0.531,57.8,60.7,51.5,62.3,48.4,56.0,59.3,7,0.143,11,0.152,0.342,-0.249,SK Gaming,24
Knight,bot,NA CS,2,23,0.652,56.3,56.8,65.4,57.5,62.9,62.9,59.3,6,0.667,9,0.198,0.297,1.028,Team Dragon Knights,15
Duke,top,OGN,3,87,0.483,62.1,57.3,47.4,56.3,60.0,55.6,59.1,16,0.0,16,0.108,0.346,0.172,NaJin e-mFire,21
Chaser,jng,OGN,3,82,0.537,54.4,62.9,55.9,47.0,39.2,58.2,58.9,7,0.143,11,0.092,0.339,0.253,Jin Air Green Wings,20
Raison,bot,LMS,15,26,0.654,57.2,59.8,55.9,48.2,80.3,49.6,58.7,6,0.167,7,0.167,0.254,0.098,Hong Kong Esports,20
fredy122,top,EU LCS,1,54,0.519,60.6,50.0,51.8,49.1,59.8,55.8,58.6,7,0.143,16,0.091,0.313,0.215,SK Gaming,
Revanche,bot,TCL,15,32,0.594,57.4,50.6,49.3,51.8,38.3,64.1,58.1,7,0.0,11,-0.09,0.404,0.587,Big Plays Incorporated|HWA Gaming|NumberOne Esports|Team Turquality,
Astarte,jng,TCL,15,20,0.6,50.2,55.0,60.6,53.1,45.3,52.8,58.1,5,0.2,5,-0.07,0.388,0.566,Oyun Hizmetleri|Oyun Hizmetleri ÇİLEKLER,
Yusui,mid,NA CS,2,20,0.65,59.3,57.0,56.5,50.6,34.9,57.4,58.0,3,0.333,13,0.091,0.248,0.292,Cloud9 Tempest,18
Steak,top,LMS,15,52,0.635,41.3,52.2,51.7,73.0,60.7,50.1,58.0,8,0.125,11,-0.343,0.602,1.104,Flash Wolves,23
Jwaow,top,EU LCS,1,29,0.379,44.9,57.9,48.4,55.1,41.0,46.3,57.9,6,0.0,9,-0.291,0.55,1.014,Elements|MeetYourMakers,
Stanley,top,LMS,15,45,0.644,56.8,58.9,54.8,73.3,73.1,65.1,57.8,8,0.125,16,0.127,0.198,0.172,Hong Kong Esports,24
niQ,mid,TCL,15,27,0.556,51.7,52.3,50.4,58.6,72.1,59.8,57.8,5,0.0,14,-0.146,0.419,0.648,Gambit Gaming|HWA Gaming,21
Sneaky,bot,NA LCS,1,73,0.507,57.1,57.6,62.9,79.5,48.1,69.2,57.7,12,0.167,15,0.146,0.171,-0.121,Cloud9,27
Ruvelius,bot,TCL,15,21,0.524,60.2,52.1,57.6,48.5,68.8,61.1,57.7,5,0.2,9,0.089,0.213,0.144,Oyun Hizmetleri,16
Key,sup,KeSPA,3,25,0.6,57.4,57.3,60.9,48.6,76.1,60.8,57.6,5,0.2,10,0.181,0.127,-0.155,ESC Ever|Xenics,18
Hybrid,sup,EU CS,2,37,0.595,55.5,52.9,50.1,55.6,46.2,44.0,57.5,6,0.0,6,-0.088,0.337,0.965,Copenhagen Wolves Academy|Gamers2|LowLandLions.White,15
RF Legendary,top,NA CS,2,30,0.7,53.8,58.5,53.9,53.3,41.2,57.9,57.2,3,0.0,11,0.012,0.224,0.75,Renegades|Rock Bottom Gorillas|Team Dragon Knights,20
Chunkyfresh,top,NA CS,2,37,0.514,49.0,53.9,57.4,55.7,53.6,52.3,57.1,4,0.25,9,-0.114,0.315,1.071,Odyssey Gaming|Team Fusion|Team Imagine,19
MrRallez,bot,EU LCS,1,51,0.49,56.1,51.8,49.1,50.5,52.6,45.8,56.8,10,0.1,7,-0.093,0.265,0.352,Denial eSports.Europe|MeetYourMakers|Team ROCCAT,19
Froggen,mid,EU LCS,1,36,0.389,63.0,55.8,50.0,56.8,49.1,66.4,56.6,7,0.0,18,0.12,0.067,-0.318,Elements,21
Svenskeren,jng,EU LCS,1,58,0.517,60.4,52.6,55.3,44.4,56.3,51.3,56.6,9,0.111,11,0.131,0.065,-0.215,SK Gaming|TSM,19
Immortoru,mid,TCL,15,23,0.478,64.4,58.6,55.4,48.0,54.9,51.1,56.5,6,0.167,9,0.252,-0.043,-0.214,Oyun Hizmetleri,
Solo,top,NA CS,2,25,0.6,56.2,56.8,65.9,50.3,40.3,53.9,56.5,3,0.333,10,0.119,0.063,0.351,Cloud9 Tempest,9
Jaeger,top,EU CS,2,42,0.571,63.4,53.5,60.6,47.6,65.8,64.6,56.4,3,0.333,16,0.25,-0.06,-0.026,Dignitas|Gamers2|Team Nevo,19
Xioh,mid,EU CS,2,26,0.577,53.1,53.2,51.5,52.4,39.1,54.1,56.4,5,0.0,10,-0.116,0.239,0.534,MOUZ NXT,
Meteos,jng,NA LCS,1,40,0.5,62.2,60.4,48.3,54.3,65.2,59.7,56.2,8,0.0,11,0.167,-0.01,-0.345,Cloud9,22
BalIs,top,NA LCS,1,73,0.507,48.5,55.3,64.2,57.2,59.4,45.6,56.1,12,0.167,16,-0.072,0.171,0.242,Cloud9,21
Bunny FuFuu,sup,NA LCS,1,50,0.52,46.8,57.1,46.2,42.5,49.4,54.0,56.0,16,0.062,8,-0.195,0.261,0.12,Gravity,19
Move,jng,NA LCS,1,28,0.536,46.6,55.2,45.3,55.4,39.0,59.3,56.0,8,0.0,11,-0.264,0.327,0.554,Gravity,21
B3nji,bot,NA CS,2,25,0.6,54.0,59.5,57.7,56.3,41.4,53.2,55.9,3,0.333,7,0.038,0.063,0.877,Cloud9 Tempest,18
Piglet,bot,NA LCS,1,57,0.561,59.2,58.6,59.7,44.1,58.8,60.8,55.7,10,0.3,11,0.203,-0.092,-0.576,Team Liquid,15
Altec,bot,NA LCS,1,48,0.479,55.6,57.5,48.9,47.8,53.6,56.4,55.7,15,0.067,11,-0.012,0.088,-0.014,Gravity|Winterfox,18
huhi,mid,NA CS,2,27,0.556,53.6,53.1,54.3,50.8,46.0,61.4,55.7,5,0.0,15,-0.06,0.12,0.32,Counter Logic Gaming|Team Fusion,20
avenuee,mid,TCL,15,22,0.545,59.7,58.0,65.9,43.2,79.6,59.1,55.6,5,0.4,11,0.29,-0.171,-0.381,Beşiktaş Esports|Fnatic Academy|Low Priority,20
GBM,mid,OGN,3,78,0.526,53.7,59.3,43.2,59.4,53.8,56.1,55.6,6,0.0,19,-0.038,0.093,0.195,Jin Air Green Wings,21
Apollo,bot,NA LCS,1,68,0.544,57.9,53.6,60.2,45.9,58.2,49.5,55.5,8,0.25,11,0.081,-0.015,-0.294,Dignitas|Team Impulse,15
Hard,jng,NA CS,2,25,0.6,53.1,57.5,58.5,51.3,37.5,55.8,55.4,3,0.333,8,-0.021,0.063,0.464,Cloud9 Tempest,17
Betsy,mid,EU LCS,1,37,0.486,57.5,54.7,68.5,43.2,77.6,51.6,55.3,4,0.5,14,0.216,-0.147,-0.699,Gambit Gaming,18
Crumbz,jng,NA CS,2,30,0.667,60.3,54.6,54.9,68.2,65.5,58.8,55.2,3,0.0,10,0.17,-0.122,0.125,Dignitas|Renegades,22
Keane,mid,NA LCS,1,50,0.52,46.3,50.9,44.7,71.4,64.1,56.4,55.2,16,0.062,17,-0.291,0.261,0.425,Gravity,22
Big,sup,NA CS,2,24,0.417,56.0,55.5,56.3,51.7,55.9,53.2,55.0,3,0.333,8,0.04,-0.035,0.451,Frank Fang Gaming|Storm|Team Dragon Knights|Team Imagine,
Rawbin IV,jng,TCL,15,28,0.5,60.4,53.2,50.2,48.4,77.1,52.2,54.9,8,0.0,8,0.038,-0.045,-0.065,MOUZ NXT|Team Turquality|n!faculty,20
Hauntzer,top,NA LCS,1,54,0.519,53.2,59.7,45.5,47.4,48.0,55.4,54.9,18,0.056,18,-0.023,0.013,-0.026,Gravity|TSM,20
Chawy,mid,LMS,15,42,0.452,61.6,60.7,51.1,73.2,44.8,54.6,54.8,7,0.0,15,0.175,-0.167,-0.262,Taipei Assassins,24
Watch,jng,OGN,3,71,0.507,49.4,52.5,47.9,70.1,48.2,55.1,54.8,10,0.0,9,-0.265,0.197,0.421,NaJin e-mFire,23
Cabochard,top,EU LCS,1,45,0.467,70.0,56.6,66.5,39.4,54.8,68.0,54.7,6,0.333,18,0.529,-0.465,-1.358,Gambit Gaming,18
Cop,bot,NA LCS,1,22,0.5,52.6,57.8,53.1,66.2,69.1,49.3,54.6,8,0.125,6,0.044,-0.076,-0.328,Gravity,23
Touch,sup,TCL,15,21,0.667,55.4,51.2,49.0,52.8,68.3,47.6,54.6,3,0.0,4,-0.135,0.071,0.302,Dark Passage,
Kyle,mid,NA CS,2,23,0.565,50.2,56.3,64.1,49.2,39.7,55.3,54.6,7,0.429,10,-0.029,-0.022,0.108,Dark Wolves|Team Dragon Knights,18
Fox,mid,EU LCS,1,56,0.5,54.8,52.6,53.2,57.2,41.3,58.2,54.5,9,0.111,17,-0.022,-0.038,-0.273,SK Gaming|Unicorns of Love,21
Nyph,sup,EU LCS,1,20,0.45,51.5,51.2,48.4,68.7,44.3,62.0,54.5,1,0.0,9,-0.224,0.133,-0.018,Elements,25
Fixer,sup,OGN,3,40,0.55,63.5,54.0,54.1,46.9,48.4,53.0,54.4,5,0.0,9,0.137,-0.181,-0.387,KT Rolster,20
Nien,bot,NA LCS,1,44,0.5,56.0,59.2,49.2,52.6,46.6,52.3,54.4,7,0.0,7,0.03,-0.085,-0.32,Renegades|Team 8|Team Fusion,21
