player_id,position,league,tier,games,impact_raw,impact_z,impact_100
raining,bot,HM,2,67,0.1143,1.688,77.2
Rin,bot,LVP SL,2,120,0.1138,1.681,77.2
Driver,top,LCP,2,65,0.1122,1.657,77.0
Yukino,jng,LFL,2,96,0.1122,1.658,77.0
Forest,jng,LJL,2,60,0.1102,1.627,76.9
Kinatu,top,LJL,2,60,0.1102,1.627,76.9
Raina,sup,LJL,2,60,0.1102,1.627,76.9
Shanks,mid,LPL,1,238,0.1069,1.579,76.6
Aomine,bot,VCS,2,43,0.1065,1.573,76.5
Zeyzal,sup,NACL,2,71,0.1062,1.569,76.5
Axelent,bot,HLL,2,109,0.1059,1.564,76.5
Woolite,bot,RL,2,102,0.1051,1.553,76.4
Zamudo,top,NACL,2,42,0.1045,1.543,76.3
Aether,sup,LAS,2,56,0.1042,1.539,76.3
Daglas,jng,LVP SL,2,125,0.1031,1.523,76.2
Tracyn,top,LVP SL,2,125,0.1031,1.523,76.2
Vincenzo,jng,LCKC,2,150,0.1031,1.523,76.2
B Butcher,sup,AL,2,99,0.1026,1.515,76.1
Rhilech,jng,LFL,2,61,0.1026,1.514,76.1
Manaty,jng,HLL,2,94,0.1021,1.507,76.1
REAVER,sup,HLL,2,94,0.1021,1.507,76.1
Potent,top,LFL2,2,79,0.1017,1.502,76.0
Peto,sup,HM,2,82,0.1016,1.501,76.0
STANIK,mid,HM,2,82,0.1016,1.501,76.0
adi1,jng,HM,2,82,0.1016,1.501,76.0
bobista,top,HM,2,82,0.1016,1.501,76.0
Ragner,top,LFL,2,86,0.101,1.491,76.0
Serin,mid,LFL,2,86,0.101,1.491,76.0
Xerxe,jng,LFL,2,86,0.101,1.491,76.0
Zoelys,sup,LFL,2,86,0.101,1.491,76.0
Hwichan,mid,LAS,2,69,0.1009,1.491,75.9
ManoloGap,top,CT,2,38,0.1007,1.487,75.9
Aetinoth,bot,LVP SL,2,79,0.1,1.476,75.8
Mafro,jng,LFL2,2,44,0.0992,1.465,75.8
Recap,mid,LJL,2,63,0.0988,1.459,75.7
Peppe,mid,HLL,2,89,0.0982,1.45,75.6
uZent,sup,CD,2,47,0.0979,1.445,75.6
zynts,top,CD,2,47,0.0979,1.445,75.6
Guti,mid,LCKC,2,92,0.0976,1.442,75.6
Frog,top,LCKC,2,141,0.0973,1.436,75.5
Jankos,jng,NLC,2,54,0.0973,1.437,75.5
Savero,jng,HM,2,97,0.0959,1.415,75.4
CRoNiiK,jng,LFL2,2,76,0.0958,1.414,75.4
xKenzuke,mid,LFL2,2,76,0.0958,1.414,75.4
Juhan,jng,LCKC,2,155,0.0949,1.401,75.3
MISSING,sup,LPL,1,101,0.0949,1.401,75.3
Samver,bot,LJL,2,64,0.0949,1.401,75.3
BrokenBlade,top,LEC,1,113,0.0943,1.392,75.2
Caps,mid,LEC,1,113,0.0943,1.392,75.2
Hans Sama,bot,LEC,1,113,0.0943,1.392,75.2
Labrov,sup,LEC,1,113,0.0943,1.392,75.2
SkewMond,jng,LEC,1,113,0.0943,1.392,75.2
Patch,sup,TCL,2,87,0.0936,1.382,75.1
Rabelo,bot,CD,2,63,0.0928,1.37,75.0
GALA,bot,LPL,1,157,0.0924,1.364,75.0
Cloud,sup,LCKC,2,148,0.0919,1.357,74.9
Haetae,top,LCKC,2,148,0.0919,1.357,74.9
Blaber,jng,LTA N,1,75,0.0914,1.349,74.8
Thanatos,top,LTA N,1,75,0.0914,1.349,74.8
Vulcan,sup,LTA N,1,75,0.0914,1.349,74.8
Zven,bot,LTA N,1,75,0.0914,1.349,74.8
Bie,sup,VCS,2,47,0.0912,1.347,74.8
Sparda,top,VCS,2,47,0.0912,1.347,74.8
Vasco,mid,RL,2,99,0.0911,1.345,74.8
Vespa,bot,HM,2,98,0.091,1.343,74.8
SAJATOR,mid,LVP SL,2,65,0.09,1.328,74.7
Zyko,sup,NACL,2,45,0.0873,1.289,74.3
sajed,bot,NACL,2,45,0.0873,1.289,74.3
Janus,top,LAS,2,75,0.0848,1.252,74.0
DM history,bot,LJL,2,40,0.0843,1.244,73.9
Dragonblood,jng,LJL,2,40,0.0843,1.244,73.9
Lucky,sup,PRM,2,59,0.0841,1.241,73.9
Eckas,jng,LVP SL,2,59,0.0829,1.223,73.7
UNF0RGIVEN,bot,LVP SL,2,59,0.0829,1.223,73.7
Rybson,jng,RL,2,99,0.0828,1.222,73.7
minemaciek,sup,RL,2,99,0.0828,1.222,73.7
zamulek,bot,RL,2,99,0.0828,1.222,73.7
Caliste,bot,LEC,1,106,0.0827,1.22,73.7
Canna,top,LEC,1,106,0.0827,1.22,73.7
Targamas,sup,LEC,1,106,0.0827,1.22,73.7
Vladi,mid,LEC,1,106,0.0827,1.22,73.7
Yike,jng,LEC,1,106,0.0827,1.22,73.7
naau,jng,CT,2,51,0.0824,1.216,73.6
Hang,sup,LPL,1,113,0.0823,1.214,73.6
Tomrio,jng,VCS,2,41,0.082,1.21,73.6
Trigger,bot,LCKC,2,78,0.0814,1.201,73.5
Meiko,sup,LPL,1,144,0.0813,1.2,73.5
Rookie,mid,LPL,1,144,0.0813,1.2,73.5
TheShy,top,LPL,1,144,0.0813,1.2,73.5
ShowMaker,mid,LCK,1,163,0.0804,1.187,73.4
Siwoo,top,LCK,1,163,0.0804,1.187,73.4
bluerzor,jng,LVP SL,2,48,0.0804,1.186,73.3
Wei,jng,LPL,1,112,0.0802,1.183,73.3
HongSuo,mid,PCS,2,107,0.08,1.18,73.3
Cid,mid,LAS,2,74,0.079,1.165,73.1
FLOW,sup,LAS,2,74,0.079,1.165,73.1
Ripple,top,LAS,2,74,0.079,1.165,73.1
Soft,jng,LAS,2,74,0.079,1.165,73.1
scamber,sup,CD,2,58,0.0787,1.162,73.1
Pesho,mid,EBL,2,81,0.0785,1.158,73.1
TF Blade,top,NACL,2,66,0.0784,1.157,73.1
frajgo,top,RL,2,98,0.078,1.151,73.0
EL,jng,LJL,2,25,0.0777,1.147,72.9
Lucid,jng,LCK,1,162,0.0766,1.13,72.8
Loki,mid,LTA N,1,66,0.0761,1.123,72.7
Agurin,jng,PRM,2,57,0.0757,1.118,72.6
choego,bot,ROL,2,77,0.0757,1.116,72.6
Devn,bot,EBL,2,81,0.0749,1.105,72.5
FenRir,bot,LAS,2,78,0.0748,1.104,72.5
Eclipse,bot,LAS,2,133,0.0745,1.099,72.4
Hailstone,sup,LAS,2,133,0.0745,1.099,72.4
Whistle,mid,EBL,2,73,0.0739,1.09,72.3
Gakgos,top,LFL2,2,36,0.0735,1.084,72.3
Parukia,sup,LPL,1,52,0.0727,1.073,72.2
Mikyx,sup,LEC,1,85,0.0724,1.068,72.1
Oscarinin,top,LEC,1,85,0.0724,1.068,72.1
Razork,jng,LEC,1,85,0.0724,1.068,72.1
Upset,bot,LEC,1,85,0.0724,1.068,72.1
Midnight,mid,CT,2,56,0.072,1.062,72.0
Avra,bot,LFL2,2,50,0.0719,1.06,72.0
Peyz,bot,LPL,1,169,0.0714,1.053,71.9
DARKWINGS,mid,NACL,2,63,0.0713,1.051,71.9
J3rkie,sup,ROL,2,75,0.0703,1.037,71.8
Spirax,mid,NACL,2,26,0.0703,1.036,71.7
Whip,top,ROL,2,75,0.0703,1.037,71.8
shibi,jng,ROL,2,75,0.0703,1.037,71.8
Pretender,mid,PCS,2,100,0.0697,1.028,71.6
Shunn,bot,PCS,2,100,0.0697,1.028,71.6
YSKM,top,PCS,2,100,0.0697,1.028,71.6
Curse,jng,LTA S,2,67,0.0692,1.021,71.6
MDB,top,HC,2,28,0.0678,0.999,71.3
Worthless,bot,HC,2,28,0.0678,0.999,71.3
Mahonix,sup,ROL,2,72,0.0676,0.997,71.3
Charley,sup,LJL,2,36,0.0673,0.993,71.2
Qats,mid,CD,2,56,0.0669,0.986,71.2
sarolu,jng,CD,2,56,0.0669,0.986,71.2
xyno,top,CD,2,56,0.0669,0.986,71.2
Leon,sup,LFL2,2,59,0.0666,0.983,71.1
Jactroll,sup,RL,2,91,0.0658,0.971,71.0
Beichuan,jng,LPL,1,128,0.0651,0.961,70.8
CARFE,bot,LAS,2,59,0.0651,0.96,70.8
Kitten,sup,LAS,2,59,0.0651,0.96,70.8
Marco,sup,HC,2,81,0.0646,0.952,70.7
ONLY,bot,HC,2,81,0.0646,0.952,70.7
Trila,jng,HC,2,81,0.0646,0.952,70.7
Roison,mid,RL,2,90,0.0637,0.939,70.6
Marty,mid,EM,2,90,0.0635,0.936,70.5
RapMonsters,mid,LPLOL,2,35,0.0633,0.933,70.5
Doss,sup,LFL,2,90,0.0631,0.931,70.5
OMON,mid,LFL,2,90,0.0631,0.931,70.5
Szygenda,top,LFL,2,90,0.0631,0.931,70.5
Phantasm,mid,PRM,2,55,0.0629,0.927,70.4
Anonymouss,jng,LPLOL,2,49,0.0626,0.923,70.4
Nio,sup,LPLOL,2,49,0.0626,0.923,70.4
Reptile,bot,PRM,2,53,0.062,0.914,70.3
Scout,mid,LPL,1,164,0.0619,0.913,70.2
deokdam,bot,LCK,1,130,0.0616,0.908,70.2
Killer2,jng,PCS,2,39,0.0612,0.902,70.1
Aiming,bot,LCK,1,146,0.0611,0.901,70.1
BeryL,sup,LCK,1,146,0.0611,0.901,70.1
Secrett,mid,RL,2,100,0.0606,0.894,70.0
Send0o,top,PRM,2,71,0.0591,0.872,69.7
Jopa,bot,LFL,2,84,0.0589,0.868,69.7
Lurox,jng,LFL,2,84,0.0589,0.868,69.7
Vetheo,mid,LFL,2,84,0.0589,0.868,69.7
welcom,top,HM,2,85,0.0587,0.865,69.6
Marcv1,bot,CT,2,47,0.0583,0.86,69.5
Kaze,mid,LTA S,2,69,0.0581,0.857,69.5
Quantum,sup,LCKC,2,127,0.0574,0.846,69.4
Vizicsacsi,top,NLC,2,60,0.0573,0.844,69.3
micaO,bot,CD,2,30,0.0569,0.839,69.3
Casting,top,LCKC,2,135,0.0568,0.836,69.2
Czekolad,mid,LVP SL,2,116,0.0568,0.838,69.3
Kellie,sup,NEXO,2,46,0.0568,0.837,69.2
WhiteKnight,top,LVP SL,2,116,0.0568,0.838,69.3
whiteinn,sup,LVP SL,2,116,0.0568,0.838,69.3
Chan,top,EBL,2,70,0.0555,0.817,69.0
DICE,mid,LJL,2,64,0.0553,0.815,68.9
Hetel,sup,LJL,2,64,0.0553,0.815,68.9
Washidai,top,LJL,2,64,0.0553,0.815,68.9
Samkz,jng,HC,2,26,0.0537,0.791,68.6
Solid,jng,LAS,2,167,0.0534,0.787,68.5
Crisp,sup,LPL,1,172,0.0533,0.785,68.5
STEPZ,jng,LRN,2,29,0.0532,0.784,68.5
Prever,jng,LAS,2,123,0.0523,0.771,68.3
Caucha,top,LPLOL,2,50,0.052,0.766,68.3
Alvaro,sup,LEC,1,109,0.0514,0.758,68.1
Comp,bot,LFL,2,98,0.0514,0.756,68.1
Eika,mid,LFL,2,98,0.0514,0.756,68.1
Elyoya,jng,LEC,1,109,0.0514,0.758,68.1
Erdote,sup,LFL,2,98,0.0514,0.756,68.1
Jojopyun,mid,LEC,1,109,0.0514,0.758,68.1
Myrwn,top,LEC,1,109,0.0514,0.758,68.1
Supa,bot,LEC,1,109,0.0514,0.758,68.1
Zicssi,jng,LFL,2,98,0.0514,0.756,68.1
Gemini,jng,PCS,2,81,0.0513,0.755,68.1
Humanoid,top,LEC,1,60,0.0509,0.75,68.0
Pleata,sup,LCKC,2,139,0.0509,0.749,68.0
naiyou,jng,LPL,1,58,0.0506,0.746,68.0
1116,mid,PCS,2,74,0.0504,0.743,67.9
SLT,top,NLC,2,46,0.0499,0.735,67.8
Thayger,jng,LVP SL,2,95,0.0496,0.731,67.7
Kaylem,top,LIT,2,41,0.0495,0.729,67.7
Howling,top,LFL,2,77,0.049,0.722,67.6
Pobelter,mid,NACL,2,38,0.049,0.721,67.6
Prime,sup,LFL,2,77,0.049,0.722,67.6
Sertuss,mid,LFL,2,77,0.049,0.722,67.6
Spica,jng,NACL,2,38,0.049,0.721,67.6
Theocacs,jng,LFL,2,77,0.049,0.722,67.6
Baumeef,jng,HC,2,77,0.0488,0.719,67.6
Way,sup,LCKC,2,124,0.0487,0.717,67.5
Abyss,sup,LAS,2,67,0.0485,0.714,67.5
Lukyss,mid,HC,2,35,0.0482,0.709,67.4
Max1,sup,HM,2,40,0.0479,0.705,67.4
Legolas,bot,LVP SL,2,118,0.0474,0.697,67.2
Dhokla,top,LTA N,1,37,0.0471,0.693,67.2
Melonik,top,RL,2,88,0.0466,0.685,67.1
Sh3ry,bot,NEXO,2,25,0.0466,0.687,67.1
Cracker,mid,LAS,2,128,0.0463,0.681,67.0
Jackal,jng,LAS,2,128,0.0463,0.681,67.0
Panther,top,LAS,2,128,0.0463,0.681,67.0
Eyla,sup,LTA N,1,74,0.0462,0.68,67.0
FBI,bot,LTA N,1,74,0.0462,0.68,67.0
Nevid,top,LAS,2,144,0.0462,0.68,67.0
River,jng,LTA N,1,74,0.0462,0.68,67.0
Afriibi,bot,ROL,2,63,0.0461,0.679,67.0
NuQ,top,TCL,2,69,0.046,0.678,67.0
UmTi,jng,LTA N,1,41,0.0458,0.674,66.9
Guertas,jng,ROL,2,73,0.0457,0.673,66.9
Adyyy,mid,HC,2,38,0.0455,0.669,66.8
Empyros,top,LFL,2,95,0.0454,0.668,66.8
Shu Hari,sup,LRS,2,47,0.045,0.662,66.7
Cinkrof,jng,RL,2,69,0.0448,0.659,66.7
Kaseko,sup,RL,2,69,0.0448,0.659,66.7
Dani,top,NEXO,2,44,0.0447,0.658,66.7
Booshi,bot,LFL,2,89,0.0445,0.656,66.6
Aytekn,top,HLL,2,65,0.0442,0.65,66.5
Peach,jng,TCL,2,36,0.0441,0.649,66.5
Yuhi,bot,LJL,2,67,0.044,0.647,66.5
Dire,mid,LCP,2,78,0.0436,0.641,66.4
Eddie,bot,LCP,2,78,0.0436,0.641,66.4
Hizto,jng,LCP,2,78,0.0436,0.641,66.4
Taki,sup,LCP,2,78,0.0436,0.641,66.4
Tore,sup,NLC,2,32,0.0434,0.638,66.3
FoFo,mid,LCP,2,69,0.0432,0.635,66.3
OvO,sup,LPL,1,21,0.0432,0.636,66.3
FGG,sup,HM,2,58,0.0431,0.634,66.3
Ale,top,LPL,1,89,0.0427,0.628,66.2
The Mountain,top,LIT,2,28,0.0426,0.627,66.2
Toasty,mid,NACL,2,27,0.042,0.618,66.0
denizzz,jng,PRM,2,23,0.0418,0.614,66.0
scuro,bot,CD,2,68,0.0414,0.609,65.9
YYG MAO,top,LJL,2,33,0.0413,0.608,65.9
Odi11,bot,RL,2,84,0.0412,0.605,65.8
monkaS,sup,TCL,2,69,0.0409,0.602,65.8
MaiYuk,top,ROL,2,66,0.0408,0.6,65.7
Cuzz,jng,LCK,1,130,0.0407,0.599,65.7
Fisher,mid,LCKC,2,124,0.0399,0.586,65.5
RYue,top,PCS,2,79,0.0398,0.585,65.5
Quid,mid,LTA N,1,77,0.039,0.573,65.3
Kisno,jng,NACL,2,54,0.0382,0.562,65.1
Abagnale,sup,LFL2,2,74,0.0381,0.56,65.1
Avarice,bot,LFL2,2,74,0.0381,0.56,65.1
Frost,jng,LFL2,2,74,0.0381,0.56,65.1
Kuroneel,mid,LFL2,2,74,0.0381,0.56,65.1
Someone,mid,HC,2,32,0.0378,0.556,65.0
Fade,mid,HM,2,60,0.0377,0.554,65.0
Gru,bot,CD,2,27,0.0376,0.553,65.0
Zwyroo,mid,NLC,2,32,0.0375,0.551,65.0
Horder,top,NACL,2,58,0.0373,0.548,64.9
Despair,mid,LAS,2,134,0.0369,0.542,64.8
Jinbeom,bot,LAS,2,134,0.0369,0.542,64.8
TopLop,sup,LRN,2,44,0.0368,0.541,64.8
Bdd,mid,LCK,1,131,0.0366,0.538,64.7
Neon,bot,TCL,2,49,0.0365,0.537,64.7
Tsiper,mid,HLL,2,75,0.0365,0.537,64.7
Smiley,bot,CD,2,33,0.036,0.529,64.6
Farfetch,sup,TCL,2,59,0.0357,0.524,64.5
chico,bot,LJL,2,39,0.0351,0.515,64.4
Career,sup,LCKC,2,171,0.0349,0.513,64.3
Hosanna,sup,LAS,2,65,0.0346,0.509,64.3
MUDAI,bot,LAS,2,65,0.0346,0.509,64.3
Kenal,bot,HLL,2,56,0.0345,0.507,64.2
Emo,mid,LCP,2,43,0.0344,0.505,64.2
Simpy,sup,NEXO,2,40,0.0342,0.502,64.1
VirusFx,bot,LRN,2,46,0.0339,0.499,64.1
Baca,mid,LVP SL,2,29,0.0338,0.496,64.1
Xeonerr,jng,EBL,2,82,0.0337,0.494,64.0
Zoen,top,LRN,2,37,0.0336,0.493,64.0
Midir,top,LAS,2,119,0.0332,0.487,63.9
Ramune,mid,LJL,2,24,0.0332,0.487,63.9
Libra,top,HLL,2,60,0.0331,0.486,63.9
Centu,sup,HLL,2,79,0.0328,0.481,63.8
Pallet,jng,HLL,2,79,0.0328,0.481,63.8
PepiineroJr,mid,NEXO,2,21,0.0328,0.482,63.8
Closer,jng,TCL,2,52,0.0324,0.476,63.7
Nafkelah,mid,LFL2,2,63,0.0323,0.474,63.7
Nille,top,LFL2,2,63,0.0323,0.474,63.7
SPOOKY,jng,LFL2,2,63,0.0323,0.474,63.7
Soldier,bot,LFL2,2,63,0.0323,0.474,63.7
Steeelback,sup,LFL2,2,63,0.0323,0.474,63.7
NoWay,mid,NLC,2,38,0.032,0.47,63.6
Vertigo,top,LFL,2,62,0.0318,0.467,63.6
Fatihcan,sup,NACL,2,20,0.0317,0.466,63.5
KatEvolved,mid,NACL,2,34,0.0315,0.462,63.5
Nenad,top,EBL,2,49,0.0315,0.463,63.5
Sekkou,sup,EBL,2,49,0.0315,0.463,63.5
Burdol,top,LCKC,2,57,0.0313,0.459,63.4
Rest,top,LCP,2,54,0.031,0.455,63.4
Ady,top,LAS,2,31,0.0308,0.452,63.3
Keii,top,LRN,2,44,0.0307,0.451,63.3
Roamer,mid,LTA S,2,50,0.0307,0.451,63.3
Unkn0wn,bot,AL,2,57,0.0307,0.451,63.3
Azhi,top,LCP,2,92,0.0306,0.449,63.3
Betty,bot,LCP,2,92,0.0306,0.449,63.3
Karsa,jng,LCP,2,92,0.0306,0.449,63.3
RedBert,sup,LTA S,2,45,0.0306,0.45,63.3
Scorth,bot,TCL,2,71,0.0306,0.449,63.2
Woody,sup,LCP,2,92,0.0306,0.449,63.3
Slayer,bot,LCKC,2,139,0.0303,0.445,63.2
CarioK,jng,LTA S,2,62,0.0299,0.439,63.1
Kuri,sup,LTA S,2,62,0.0299,0.439,63.1
TitaN,bot,LTA S,2,62,0.0299,0.439,63.1
Wizer,top,LTA S,2,62,0.0299,0.439,63.1
Xun,jng,LPL,1,160,0.0297,0.436,63.0
Biofrost,sup,NACL,2,28,0.0296,0.434,63.0
Ivory,mid,TCL,2,61,0.0296,0.435,63.0
bulas,sup,CD,2,51,0.0295,0.433,63.0
FIESTA,mid,TCL,2,50,0.0294,0.432,63.0
Perry,jng,NACL,2,28,0.0294,0.432,63.0
Stunt,sup,NACL,2,28,0.0294,0.432,63.0
V1per,mid,NACL,2,28,0.0294,0.432,63.0
Typhoon,jng,TCL,2,83,0.0292,0.429,62.9
Mireu,mid,LTA S,2,74,0.029,0.426,62.9
Pout,mid,VCS,2,24,0.029,0.425,62.8
452apm,bot,HC,2,72,0.0285,0.418,62.7
DM p1ng,top,LJL,2,30,0.0284,0.416,62.7
Hermes,bot,PCS,2,81,0.0284,0.416,62.7
random,mid,CD,2,50,0.0281,0.412,62.6
Robo,top,LTA S,2,57,0.0276,0.405,62.5
Route,bot,LTA S,2,57,0.0276,0.405,62.5
D4nKa,jng,PRM,2,70,0.0274,0.402,62.4
D4rtaine,top,LPLOL,2,22,0.0273,0.4,62.4
Xay,bot,LFL2,2,25,0.0273,0.4,62.4
Saii,mid,LJL,2,34,0.0272,0.399,62.4
Damage,sup,CD,2,66,0.0271,0.398,62.4
Furuy,mid,AL,2,80,0.027,0.395,62.3
DenVoksne,bot,PRM,2,97,0.0268,0.392,62.3
Fornoreason,top,PRM,2,97,0.0268,0.392,62.3
Kenma,top,LJL,2,22,0.0268,0.393,62.3
Odessa,sup,LJL,2,22,0.0268,0.393,62.3
Simpli,mid,PRM,2,97,0.0268,0.392,62.3
White,jng,PRM,2,97,0.0268,0.392,62.3
seaz,sup,PRM,2,97,0.0268,0.392,62.3
Hiro02,top,LCP,2,49,0.0265,0.388,62.2
Banderas,top,NLC,2,20,0.0262,0.384,62.1
marlon,sup,AL,2,67,0.0261,0.382,62.1
Fun K3y,bot,PRM,2,62,0.026,0.381,62.1
Doublelift,bot,NACL,2,33,0.0258,0.378,62.0
MnM,sup,PCS,2,41,0.0258,0.379,62.0
Dahlia,sup,LAS,2,54,0.0255,0.374,61.9
Nikolex,jng,HLL,2,33,0.0255,0.373,61.9
Perle,top,LJL,2,39,0.0255,0.373,61.9
Urban,sup,ROL,2,20,0.0255,0.373,61.9
Robocop,top,HM,2,86,0.0251,0.368,61.8
Shift,jng,HM,2,86,0.0251,0.368,61.8
denyk,sup,HM,2,86,0.0251,0.368,61.8
Flip,mid,LAS,2,131,0.025,0.365,61.8
Mentos,mid,HLL,2,44,0.025,0.366,61.8
Skyy,mid,LRN,2,51,0.0249,0.365,61.8
BAO,bot,TCL,2,54,0.0246,0.361,61.7
Hustle,mid,VCS,2,28,0.0242,0.355,61.6
Lens,bot,TCL,2,32,0.0242,0.354,61.6
Ruep,bot,TCL,2,63,0.0242,0.355,61.6
fishone,bot,LPL,1,26,0.024,0.352,61.5
Norwegian,jng,LJL,2,56,0.0238,0.348,61.5
HeSSZero,top,ROL,2,55,0.0235,0.344,61.4
Jezu,bot,LFL,2,40,0.0233,0.341,61.4
Shredder,sup,LFL2,2,54,0.0229,0.335,61.2
Kino,sup,PCS,2,80,0.0228,0.334,61.2
Ace,bot,NEXO,2,56,0.0225,0.33,61.1
Enga,mid,LRS,2,55,0.0223,0.326,61.1
Ibai,bot,NEXO,2,35,0.0223,0.327,61.1
Shadow,sup,LRS,2,55,0.0223,0.326,61.1
Ablazeolive,mid,NACL,2,24,0.0222,0.325,61.1
Boal,top,LTA S,2,69,0.0222,0.325,61.1
Disamis,jng,LTA S,2,69,0.0222,0.325,61.1
Morttheus,bot,LTA S,2,69,0.0222,0.325,61.1
Bayonetta,top,LPLOL,2,22,0.0219,0.321,61.0
Silk,jng,LPLOL,2,22,0.0219,0.321,61.0
StineR,jng,CD,2,33,0.0219,0.32,61.0
