player_id,position,league,tier,games,winrate,behind_games,comeback_rate,champ_pool,操作,运营,心态,体质,适应力,teams,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_multi,f_vspm,f_wcpm,f_kp,f_deathshare,f_ejg,f_dmgmit,f_gspd,f_comeback,f_hold,f_clutch,f_endurance,f_sameday,f_pool,f_indep,f_patchstab,z_操作,z_运营,z_心态,z_体质,z_适应力
Nuguri,top,CK,2,78,0.731,10,0.3,21,78.0,66.0,64.2,56.0,65.6,Dplus Kia,670.2692307692307,430.1794871794872,16.576923076923077,548.9589820512821,0.28231984615384614,0.4358974358974359,1.2726448717948717,0.17940769230769232,0.6120460413635589,0.20484777624779904,7.384615384615385,660.2727602564103,0.0,0.3,0.227542284401754,-0.05575399906817836,-0.055813801230849815,3.2419354838709675,2.377781771703651,-0.38461538461538464,-0.22396933292125107,1.8427499077652736,0.6162311116919525,0.5027546068463229,0.05303403053343469,0.5887177521342004
Uzi,bot,LPL,1,115,0.67,15,0.067,13,76.2,65.6,47.9,49.3,48.6,Royal Never Give Up,524.4095238095238,311.9142857142857,15.704761904761904,631.0724373913043,0.3335089304347826,1.1043478260869566,1.503081690140845,0.4670704347826087,0.7089467441462187,0.15462004188221523,5.886956521739131,314.3038971830986,0.0,0.06666666666666667,0.3679212345506599,-0.12091606625276732,-0.25559771744458426,2.694747845476216,1.212256250712408,-0.4608695652173913,-0.2986062969855662,1.5225021603667064,0.5903452077339363,-0.38103520887929165,-0.30712353829754574,-0.3438821969504106
Zeros,top,VCS,15,78,0.654,11,0.273,14,76.4,62.5,57.7,52.0,53.0,GAM Esports|Phong Vũ Buffalo,574.7051282051282,507.8974358974359,14.128205128205128,558.5140653846154,0.25538643589743587,0.47435897435897434,1.13085,0.16612820512820514,0.593546495307241,0.2202472885296565,7.4743589743589745,884.6100243589744,0.0,0.2727272727272727,0.39040103085306044,-0.525371960808032,0.02106123028839316,2.523554096734254,1.585187847802434,-0.4230769230769231,-0.30666858930320257,1.55001850019492,0.4061475437881937,0.1418366393702112,-0.15641874580099363,-0.1053958875897102
SofM,jng,LPL,1,112,0.455,12,0.25,20,75.2,63.2,60.6,65.3,61.9,Snake Esports,449.3,570.3375,19.85,250.90916055045872,0.14640355779816513,0.13392857142857142,2.0136422222222223,0.6747449541284404,0.7377443165274516,0.2180409417017942,13.899082568807339,568.5814333333333,0.0,0.25,0.5795716021995138,-0.3994117997916982,-0.05295900603554176,9.984783496732026,1.889822365046136,-0.38392857142857145,-0.23940173432192285,1.393831048378892,0.44385508445079763,0.2965615503512262,0.570252477190528,0.37255511108819483
Palette,sup,VCS,15,83,0.627,12,0.25,21,72.6,65.1,56.2,62.3,67.9,Phong Vũ Buffalo|Young Generation,318.7710843373494,234.97590361445782,2.7951807228915664,215.62469277108434,0.10091460602409638,0.060240963855421686,2.55310843373494,0.4736373493975904,0.688497564476649,0.21725199968364117,0.2891566265060241,500.1191012048193,0.0,0.25,0.4015026461744831,-0.694879758180084,0.4048405208635448,2.0730553090801536,2.3050494597834974,-0.39759036144578314,-0.4140820148171078,1.1100675758850096,0.5613099240812299,0.06339878513355128,0.3960484156559777,0.7384017064608487
Zeitnot,bot,TCL,15,89,0.719,11,0.364,14,74.8,62.9,62.0,47.9,51.1,Papara SuperMassive,681.0674157303371,259.5842696629214,14.685393258426966,699.7534685393258,0.32065555056179773,1.2584269662921348,1.1121247191011236,0.3371932584269663,0.7436416607620994,0.15390144317249754,4.292134831460674,280.0674325842696,0.0,0.36363636363636365,0.4508439800476148,-0.3437912465022967,-0.23877085512226703,2.0698692470751294,1.483997032008904,-0.4943820224719101,-0.3422053430631638,1.340273151227501,0.4269690239657046,0.37871598383243066,-0.38058017065732697,-0.20672264883639765
Khan,top,LCK,1,104,0.663,13,0.077,20,68.5,68.2,43.6,47.0,56.7,Kingzone DragonX|SK Telecom T1,224.45192307692307,172.81730769230768,6.548076923076923,470.26606153846154,0.2631774730769231,0.2692307692307692,1.4097653846153846,0.2441625,0.6078362789725208,0.23706892803552723,6.951923076923077,675.0291374999999,0.0,0.07692307692307693,0.20118555775103283,-0.3275954814416353,-0.3000890471950134,2.2293650793650794,1.9611613513818404,-0.36538461538461536,-0.3581328373807896,0.7858510643032706,0.7616700828814998,-0.6391477660760737,-0.4338968623327687,0.08788319240556072
Jeskla,bot,SLO,3,58,0.707,9,0.667,15,71.7,62.1,73.9,62.0,61.6,Movistar KOI,512.1551724137931,452.3103448275862,11.741379310344827,634.5195068965517,0.3282869827586207,1.0862068965517242,1.265556896551724,0.3075137931034483,0.7034632774524149,0.16714245356089907,5.275862068965517,287.45111379310345,0.0,0.6666666666666666,1.1642257093041686,0.45382618370626787,-0.011141410206466657,11.333333333333334,1.9695964928958383,-0.5344827586206896,-0.29708736815071307,1.0340280532153152,0.3823112483317426,1.2421081225028459,0.37968026405325817,0.35315258225266744
Lehends,sup,LCK,1,96,0.76,13,0.154,12,73.6,59.2,57.3,45.0,51.6,Griffin,178.36458333333334,241.59375,0.375,180.30327604166666,0.09811945520833333,0.07291666666666667,2.4049135416666667,0.3780645833333333,0.7241970957899219,0.2556084698065782,0.3645833333333333,425.190675,0.0,0.15384615384615385,0.48479489858800207,-0.0475030537170127,-0.38029962546816487,3.640542328042328,1.2247448713915892,-0.53125,-0.37122378436331477,1.2108588403315423,0.2231984613142462,0.12085657124485945,-0.5506973669395407,-0.18239891476014405
PowerOfEvil,mid,NA LCS,1,36,0.389,9,0.222,18,68.5,64.0,55.1,48.0,53.0,OpTic Gaming,300.47222222222223,347.6388888888889,6.638888888888889,591.8251083333333,0.33707383333333335,0.5277777777777778,1.2784805555555556,0.2717361111111111,0.8194172249319308,0.16571992821992823,4.305555555555555,299.67002777777776,0.0,0.2222222222222222,0.33113377324535087,0.0,-0.3172727272727272,0.0,3.0,-0.5,-0.5792863078136081,0.7865402124950629,0.49245368118282107,0.004908437573713426,-0.3796207233106055,-0.1062260114012056
