team_id,code,name,slug,league,region_zh,region_en,tier,status,player_count,logo
109440274044773601,AWAR,Alienware Arena,alienware-arena,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1669926053041_Alienware_Arenalogo_square.png
109440276250313671,DARK,Team Dark,team-dark,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1669926087806_Team_Darklogo_square.png
109440604998801334,FIO,Midas FIO,midas-fio,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1669931103498_Midas_FIOlogo_square.png
109440615984318649,PROP,Prime Optimus,prime-optimus,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1669931260540_Prime_Clanlogo_square.png
109441042514622507,BFM,Bigfile Miracle,bigfile-miracle,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1669937769267_Bigfile_Miraclelogo_square.png
109441048021768300,MKZ,MKZ,mkz,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1669937853608_MKZlogo_square.png
109444843754177827,NJF,NaJin e-mFire,najin-emfire,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1669995781823_NaJin_e-mFirelogo_square.png
109445517809295862,RANC,Rebels Anarchy,rebels-anarchy,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1670006056703_Rebels_Anarchylogo_square.png
109446037338146283,ESCX,ESC Ever,esc-ever,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1670013984509_Everlogo_square.png
109474050293083908,DAN,DAN Gaming,dan-gaming,LPL,中国大陆赛区,CHINA,major,active,1,http://static.lolesports.com/teams/1670441439611_DAN_Gaminglogo_square.webp
109474070669389095,NBE,Newbee,newbee,LPL,中国大陆赛区,CHINA,major,active,0,http://static.lolesports.com/teams/1670441750179_Newbeelogo_square.png
109474110193954090,SSES,Snake Esports,snake-esports,LPL,中国大陆赛区,CHINA,major,active,0,http://static.lolesports.com/teams/1670442352258_Snake_eSportslogo_square.png
109474127173168902,SUN,Suning ,suning-,LPL,中国大陆赛区,CHINA,major,active,0,http://static.lolesports.com/teams/1670442612419_Suninglogo_square.png
109479004896756745,LIHI,Little Hippo,little-hippo,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1670517040275_Logo_square.png
109479012466141929,DDOL,DDoL,ddol,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1670517155242_Logo_square.png
109479017796600844,NEL,NeL,nel,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1670517237306_NeLlogo_square.png
109479028479733850,TEXD,Team XD,team-xd,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1670517389691_Team_XDlogo_square.png
109479033122852537,SUST,SuperStar,superstar,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1670517460472_SuperStarlogo_square.png
109479035816734347,NEB,NEB,neb,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1670517512429_NEBlogo_square.png
109479039613317213,HUNT,Team Hunters,team-hunters,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1670517559431_Team_Hunterslogo_square.png
109479053430169940,MIGF,MiG Frost,mig-frost,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1670517780937_Maximum_impact_Gaminglogo_square.png
109479207820750520,MIBL,MiG Blaze,mig-blaze,LCK,韩国赛区,KOREA,major,active,0,http://static.lolesports.com/teams/1670520125916_Maximum_impact_Gaminglogo_square.png
109480056092207899,FX,Fluxo W7M,fluxo,CBLOL,巴西赛区,BRAZIL,major,active,8,http://static.lolesports.com/teams/1766161431111_LogoColorida.png
109480204628225868,LOS,LOS,los,CBLOL,巴西赛区,BRAZIL,major,active,5,http://static.lolesports.com/teams/1784013312149_LOS-OLaranja.png
109480205202104756,FLW,Fla Los Grandes,fla-los,CBLOL,巴西赛区,BRAZIL,major,archived,0,http://static.lolesports.com/teams/1671213565739_Cpiadelogo_0001_Forma-1.png
