player_id,position,league,tier,games,impact_raw,impact_z,impact_100
Doran,top,LCK,1,151,0.1617,2.175,79.3
Faker,mid,LCK,1,151,0.1617,2.175,79.3
Keria,sup,LCK,1,151,0.1617,2.175,79.3
Peyz,bot,LCK,1,151,0.1617,2.175,79.3
Gumayusi,bot,LCK,1,135,0.1587,2.135,79.2
Kanavi,jng,LCK,1,135,0.1587,2.135,79.2
Zeka,mid,LCK,1,135,0.1587,2.135,79.2
Zeus,top,LCK,1,135,0.1587,2.135,79.2
BrokenBlade,top,LEC,1,128,0.1575,2.119,79.1
Caps,mid,LEC,1,128,0.1575,2.119,79.1
Hans Sama,bot,LEC,1,128,0.1575,2.119,79.1
Labrov,sup,LEC,1,128,0.1575,2.119,79.1
SkewMond,jng,LEC,1,128,0.1575,2.119,79.1
Irrelevant,top,PRM,2,115,0.1569,2.111,79.1
Reeker,mid,PRM,2,115,0.1569,2.111,79.1
Dhokla,top,LCS,1,103,0.1545,2.079,79.0
Delight,sup,LCK,1,129,0.1521,2.047,78.9
Kaiser,sup,PRM,2,111,0.1467,1.974,78.6
Bruce,sup,LJL,2,53,0.1449,1.949,78.5
DICE,mid,LJL,2,53,0.1449,1.949,78.5
Ellim,jng,LJL,2,53,0.1449,1.949,78.5
kkkkkkkkk,top,LJL,2,53,0.1449,1.949,78.5
Robocop,top,HM,2,48,0.1439,1.936,78.4
Chan,top,EBL,2,51,0.1436,1.932,78.4
Ferret,jng,EBL,2,51,0.1436,1.932,78.4
Ruby,mid,EBL,2,51,0.1436,1.932,78.4
Solbon,mid,LAS,2,55,0.1425,1.917,78.4
Markoon,jng,PRM,2,114,0.1421,1.912,78.3
Rin,bot,PRM,2,114,0.1421,1.912,78.3
Shelfmade,top,PRM,2,114,0.1421,1.912,78.3
Toasty,mid,PRM,2,114,0.1421,1.912,78.3
Tockimo,sup,PRM,2,114,0.1421,1.912,78.3
APP,top,LIT,2,59,0.1412,1.899,78.3
Click,sup,LIT,2,59,0.1412,1.899,78.3
Tyrone,bot,LIT,2,59,0.1412,1.899,78.3
Vigil,mid,LIT,2,59,0.1412,1.899,78.3
Busio,sup,LEC,1,135,0.1398,1.881,78.2
Caliste,bot,LEC,1,135,0.1398,1.881,78.2
Canna,top,LEC,1,135,0.1398,1.881,78.2
Yike,jng,LEC,1,135,0.1398,1.881,78.2
kyeahoo,mid,LEC,1,135,0.1398,1.881,78.2
SLT,top,HM,2,72,0.137,1.843,78.0
Strode,bot,HM,2,72,0.137,1.843,78.0
Vasco,mid,HM,2,72,0.137,1.843,78.0
denyk,sup,HM,2,72,0.137,1.843,78.0
Sharvel,jng,LCKC,2,118,0.1345,1.809,77.9
Bie,sup,LCP,2,110,0.1318,1.773,77.7
Dire,mid,LCP,2,110,0.1318,1.773,77.7
Eddie,bot,LCP,2,110,0.1318,1.773,77.7
Hizto,jng,LCP,2,110,0.1318,1.773,77.7
Berserker,bot,LCS,1,106,0.1301,1.75,77.6
Isles,sup,LCS,1,106,0.1301,1.75,77.6
Saint,mid,LCS,1,106,0.1301,1.75,77.6
Erdote,sup,EBL,2,64,0.1294,1.74,77.5
Eclipse,bot,LAS,2,68,0.1271,1.709,77.3
Pun,top,LCP,2,109,0.1269,1.707,77.3
13,bot,LES,2,73,0.1268,1.705,77.3
Fresskowy,mid,LES,2,73,0.1268,1.705,77.3
Myrtus,sup,LES,2,73,0.1268,1.705,77.3
NightSlayer,top,LES,2,73,0.1268,1.705,77.3
fengyue,sup,LPL,1,121,0.1265,1.701,77.3
Papiteero,top,LES,2,91,0.1242,1.671,77.1
HRK,jng,LJL,2,62,0.1241,1.668,77.1
Despair,mid,LAS,2,65,0.1236,1.662,77.1
J3rkie,sup,HM,2,50,0.1233,1.658,77.0
Xicor,bot,AL,2,70,0.1224,1.646,77.0
Theocacs,jng,AL,2,46,0.1222,1.643,77.0
GgomZi,bot,LAS,2,37,0.1199,1.613,76.8
Midir,top,LAS,2,52,0.1168,1.57,76.5
Koala,top,NL,2,43,0.1161,1.562,76.4
Oleg,jng,NL,2,43,0.1161,1.562,76.4
Panda,mid,NL,2,43,0.1161,1.562,76.4
Tatu,jng,CBLOL,2,83,0.115,1.546,76.3
Solid,jng,LAS,2,98,0.114,1.532,76.2
Skyy,mid,LRN,2,50,0.1124,1.511,76.1
Giyuu,mid,AL,2,44,0.1111,1.494,76.0
Ruep,bot,TCL,2,45,0.1102,1.482,75.9
Looki,bot,LFL,2,64,0.1094,1.47,75.8
Achael,top,LAS,2,55,0.1079,1.451,75.7
Flint,jng,LAS,2,55,0.1079,1.451,75.7
Hailstone,sup,LAS,2,55,0.1079,1.451,75.7
Peppe,mid,HLL,2,69,0.1071,1.44,75.6
Bwipo,top,EM,2,42,0.1063,1.428,75.5
Scorth,bot,TCL,2,77,0.1063,1.429,75.5
Jauny,top,LRN,2,54,0.1054,1.417,75.4
Alaric,sup,NL,2,41,0.1048,1.409,75.3
Nevid,top,LAS,2,60,0.1041,1.399,75.3
Painter,jng,LCKC,2,142,0.1037,1.394,75.2
SlowQ,mid,LEC,1,63,0.1036,1.392,75.2
NattyNatt,jng,LFL,2,40,0.1035,1.392,75.2
Targamas,sup,LFL,2,40,0.1035,1.392,75.2
3XA,bot,LFL,2,46,0.102,1.371,75.0
Brance,bot,CD,2,42,0.1017,1.367,75.0
Kaze,mid,CBLOL,2,77,0.1017,1.367,75.0
Telas,sup,CD,2,42,0.1017,1.367,75.0
Ayu,bot,CBLOL,2,85,0.1015,1.364,75.0
Guigo,top,CBLOL,2,85,0.1015,1.364,75.0
JoJo,sup,CBLOL,2,85,0.1015,1.364,75.0
Tutsz,mid,CBLOL,2,85,0.1015,1.364,75.0
Steller,top,VCS,2,36,0.1014,1.363,75.0
Lucid,jng,LCK,1,145,0.1004,1.349,74.8
kPr,top,HLL,2,58,0.0997,1.34,74.8
XnS,jng,LES,2,69,0.0982,1.32,74.6
Enapon,mid,LJL,2,57,0.0975,1.31,74.5
Inspired,jng,LCS,1,97,0.0972,1.307,74.5
Kitten,sup,LAS,2,45,0.0966,1.299,74.4
Cloud,sup,LCKC,2,141,0.095,1.277,74.2
Guti,mid,LCKC,2,141,0.095,1.277,74.2
Nan0,mid,NLC,2,39,0.0946,1.271,74.2
tol2,top,LJL,2,49,0.0936,1.258,74.0
Curse,jng,CBLOL,2,98,0.0914,1.228,73.8
Akashi,mid,AL,2,71,0.0904,1.214,73.6
advance,top,LJL,2,55,0.0901,1.211,73.6
CoreJJ,sup,LCS,1,90,0.0895,1.202,73.5
Josedeodo,jng,LCS,1,90,0.0895,1.202,73.5
Morgan,top,LCS,1,90,0.0895,1.202,73.5
Quid,mid,LCS,1,90,0.0895,1.202,73.5
Yeon,bot,LCS,1,90,0.0895,1.202,73.5
Guggu,sup,NLC,2,59,0.089,1.196,73.4
Mishi,bot,NLC,2,59,0.089,1.196,73.4
bobista,top,NLC,2,59,0.089,1.196,73.4
Career,sup,LCK,1,146,0.0884,1.187,73.4
ShowMaker,mid,LCK,1,146,0.0884,1.187,73.4
Siwoo,top,LCK,1,146,0.0884,1.187,73.4
Smash,bot,LCK,1,146,0.0884,1.187,73.4
Savero,jng,HM,2,49,0.0865,1.162,73.1
Anonymouss,jng,NLC,2,33,0.0863,1.16,73.1
JNX,top,PRM,2,101,0.0849,1.14,72.9
PowerOfEvil,mid,PRM,2,101,0.0849,1.14,72.9
Xagog,jng,PRM,2,101,0.0849,1.14,72.9
seaz,sup,PRM,2,101,0.0849,1.14,72.9
Keduii,bot,PRM,2,77,0.0845,1.135,72.8
Hope,bot,LPL,1,133,0.0844,1.134,72.8
Kael,sup,LPL,1,133,0.0844,1.134,72.8
Tarzan,jng,LPL,1,133,0.0844,1.134,72.8
Kofte,mid,TCL,2,68,0.0838,1.125,72.7
oki1,sup,HW,2,41,0.0836,1.123,72.7
Carry,sup,TCL,2,65,0.083,1.114,72.6
DenVoksne,bot,PRM,2,95,0.0819,1.1,72.4
Fornoreason,top,PRM,2,95,0.0819,1.1,72.4
RoyalKanin,mid,PRM,2,95,0.0819,1.1,72.4
Envy,mid,CBLOL,2,68,0.0817,1.097,72.4
Camana,mid,LPLOL,2,52,0.0816,1.095,72.4
Sushee,bot,NACL,2,46,0.0814,1.093,72.4
Ackerman,sup,CBLOL,2,91,0.0798,1.071,72.1
Duduhh,bot,CBLOL,2,91,0.0798,1.071,72.1
Feisty,mid,CBLOL,2,91,0.0798,1.071,72.1
Zest,top,CBLOL,2,91,0.0798,1.071,72.1
adi1,jng,LIT,2,56,0.0798,1.071,72.1
Cypher,bot,LCKC,2,110,0.0796,1.069,72.1
FenRir,bot,LCKC,2,120,0.0795,1.068,72.1
Kisno,jng,NACL,2,55,0.0791,1.062,72.0
Ux,sup,LRS,2,44,0.0789,1.06,72.0
Patrik,bot,PRM,2,77,0.0786,1.055,72.0
PhyMini,mid,NACL,2,41,0.0782,1.051,71.9
Sayn,mid,AL,2,72,0.077,1.034,71.7
YellowYoshi,top,LJL,2,56,0.0768,1.031,71.7
xyno,top,CBLOL,2,79,0.0767,1.03,71.7
Zamudo,top,NACL,2,49,0.0762,1.024,71.6
ANDARIEL,bot,LES,2,83,0.076,1.02,71.6
ESCIK,mid,LES,2,83,0.076,1.02,71.6
Kozi,top,LES,2,83,0.076,1.02,71.6
bluerzor,jng,LES,2,83,0.076,1.02,71.6
iLEVI,sup,LES,2,83,0.076,1.02,71.6
Twiizt,sup,PRM,2,92,0.0757,1.016,71.5
Shanks,mid,LPL,1,179,0.0754,1.012,71.5
Grevthar,mid,CD,2,52,0.0753,1.011,71.5
Guigs,sup,CD,2,52,0.0753,1.011,71.5
Kojima,bot,CD,2,52,0.0753,1.011,71.5
SCARY,jng,CD,2,52,0.0753,1.011,71.5
Yupps,top,CD,2,52,0.0753,1.011,71.5
Hype,bot,TCL,2,56,0.0751,1.009,71.4
Gavotto,bot,LRN,2,24,0.075,1.007,71.4
Ivory,mid,LRN,2,24,0.075,1.007,71.4
TheShy,top,LPL,1,30,0.075,1.007,71.4
Maged,top,AL,2,34,0.0748,1.004,71.4
Hwichan,mid,LCKC,2,120,0.0729,0.978,71.1
Sero,top,LCKC,2,120,0.0729,0.978,71.1
Boda,top,PRM,2,77,0.0726,0.974,71.0
Random,mid,AL,2,94,0.0721,0.968,70.9
Krest,top,AL,2,36,0.0718,0.963,70.9
Stormax,jng,AL,2,36,0.0718,0.963,70.9
Obstinatus,sup,NACL,2,53,0.0717,0.962,70.9
Sylvie,jng,LCKC,2,124,0.0716,0.961,70.8
NuQ,top,ROL,2,70,0.0709,0.952,70.7
Music,jng,NACL,2,49,0.0706,0.948,70.7
Aeru,bot,AL,2,78,0.0705,0.946,70.7
Adam,top,LFL,2,49,0.0702,0.941,70.6
Grell,jng,LRN,2,27,0.0702,0.943,70.6
Ichiwin,sup,LRN,2,27,0.0702,0.943,70.6
SAKEN,mid,LFL,2,49,0.0702,0.941,70.6
Sinatra,jng,CD,2,41,0.0696,0.934,70.5
Buddy,mid,LAS,2,32,0.0689,0.924,70.4
Smurfe,top,HLL,2,43,0.0689,0.924,70.4
Reedfoo,bot,HC,2,28,0.0684,0.917,70.3
Trila,jng,HC,2,28,0.0684,0.917,70.3
Guli,jng,RL,2,64,0.0681,0.913,70.2
Warsor,jng,LRS,2,28,0.0675,0.905,70.1
Mrozku,mid,RL,2,67,0.0672,0.901,70.1
Odi11,bot,RL,2,67,0.0672,0.901,70.1
minemaciek,sup,RL,2,67,0.0672,0.901,70.1
Drofan,jng,HLL,2,61,0.0666,0.894,70.0
Keii,top,LRN,2,54,0.0657,0.881,69.8
Horder,top,NACL,2,50,0.0654,0.877,69.8
Ramune,mid,LJL,2,54,0.0651,0.874,69.7
Breezy,sup,NACL,2,44,0.0647,0.868,69.7
Haetae,top,LCKC,2,134,0.0647,0.868,69.7
Effort,sup,LCK,1,116,0.0646,0.866,69.6
Afriibi,bot,NLC,2,36,0.0645,0.865,69.6
Artanis,jng,ROL,2,21,0.0632,0.848,69.4
Flandre,top,LPL,1,100,0.0632,0.848,69.4
Mafro,jng,NLC,2,41,0.0632,0.847,69.4
Kaka,mid,HC,2,35,0.0615,0.825,69.1
xpd,bot,LAS,2,40,0.0612,0.821,69.0
Falleo,top,EBL,2,51,0.0611,0.82,69.0
Tactical,bot,NACL,2,36,0.061,0.817,69.0
Croco,jng,LPL,1,39,0.0606,0.813,68.9
frajgo,top,RL,2,66,0.0603,0.808,68.9
Spica,sup,NACL,2,47,0.0601,0.806,68.8
JackeyLove,bot,LPL,1,93,0.06,0.804,68.8
Stalken,jng,TCL,2,55,0.06,0.805,68.8
Tian,jng,LPL,1,93,0.06,0.804,68.8
ZUIAN,top,LPL,1,93,0.06,0.804,68.8
Peter,sup,LCK,1,107,0.0596,0.8,68.7
Blaber,jng,LCS,1,83,0.0589,0.79,68.6
Thanatos,top,LCS,1,83,0.0589,0.79,68.6
Vulcan,sup,LCS,1,83,0.0589,0.79,68.6
NoName,jng,HLL,2,35,0.0586,0.786,68.5
Furuy,mid,NLC,2,43,0.0573,0.767,68.3
Mansterninja,top,NLC,2,26,0.0566,0.758,68.1
Yuuji,jng,NACL,2,41,0.0566,0.759,68.2
APA,mid,LCS,1,66,0.0565,0.757,68.1
Mobility,bot,NACL,2,63,0.0565,0.757,68.1
Zven,bot,LCS,1,66,0.0565,0.757,68.1
monkaS,sup,TCL,2,39,0.0556,0.746,68.0
MAXI,jng,AL,2,45,0.0555,0.744,67.9
Janus,top,LCKC,2,124,0.0551,0.738,67.9
Lucy,bot,LCKC,2,124,0.0551,0.738,67.9
MihawK,jng,LCKC,2,124,0.0551,0.738,67.9
SeTab,mid,LCKC,2,124,0.0551,0.738,67.9
uZent,sup,CBLOL,2,49,0.055,0.738,67.8
MayR,bot,LJL,2,68,0.0546,0.731,67.8
ScaryJerry,bot,NACL,2,53,0.0546,0.731,67.8
VOPI,top,HC,2,57,0.0545,0.731,67.7
MrJackson,jng,HW,2,33,0.0544,0.73,67.7
Secrett,mid,TCL,2,63,0.054,0.724,67.6
Gniotek,sup,HC,2,50,0.0537,0.72,67.6
Pallet,jng,HLL,2,85,0.0537,0.72,67.6
Tsiper,mid,HLL,2,85,0.0537,0.72,67.6
Care,mid,LPL,1,93,0.0525,0.703,67.3
Guwon,jng,LPL,1,93,0.0525,0.703,67.3
HOYA,top,LPL,1,93,0.0525,0.703,67.3
1116,mid,PCS,2,26,0.0519,0.695,67.2
Creme,mid,LPL,1,136,0.0519,0.695,67.2
Jinbeom,bot,LAS,2,41,0.0507,0.679,67.0
Aomine,bot,VCS,2,29,0.0499,0.668,66.8
Fun K3y,bot,PRM,2,66,0.0499,0.668,66.8
Garden,mid,LCKC,2,107,0.0497,0.666,66.8
Jaehyuk,top,LCKC,2,107,0.0497,0.666,66.8
Loopy,sup,LCKC,2,107,0.0497,0.666,66.8
Wayne,bot,LCKC,2,107,0.0497,0.666,66.8
Axelent,bot,LFL,2,66,0.0494,0.661,66.7
Spooder,top,LFL,2,66,0.0494,0.661,66.7
Stefan,jng,LFL,2,66,0.0494,0.661,66.7
Thomas,sup,LFL,2,66,0.0494,0.661,66.7
Toffe,mid,LFL,2,66,0.0494,0.661,66.7
lobellan,top,LIT,2,40,0.0494,0.662,66.7
GALA,bot,LPL,1,158,0.0491,0.657,66.6
HongQ,mid,LPL,1,158,0.0491,0.657,66.6
Vampire,sup,LPL,1,158,0.0491,0.657,66.6
Xiaoxu,top,LPL,1,158,0.0491,0.657,66.6
Ag0nyPain,mid,ROL,2,46,0.0488,0.653,66.6
iBo,top,RL,2,79,0.0488,0.654,66.6
AisyL,mid,VCS,2,54,0.0487,0.653,66.6
Flip,mid,LCKC,2,105,0.0474,0.635,66.3
Lancer,top,LCKC,2,105,0.0474,0.635,66.3
mikusik,jng,RL,2,71,0.0471,0.631,66.2
Tomio,jng,NACL,2,44,0.0469,0.628,66.2
JunJia,jng,LPL,1,152,0.046,0.616,66.0
Kamiloo,mid,LFL,2,82,0.0444,0.594,65.6
Prime,sup,LFL,2,82,0.0444,0.594,65.6
Tao,top,LFL,2,82,0.0444,0.594,65.6
Wamu,top,LRS,2,57,0.0444,0.594,65.6
Yukino,jng,LFL,2,82,0.0444,0.594,65.6
Juzu,top,AL,2,28,0.0442,0.591,65.6
Aloned,mid,LRS,2,54,0.0439,0.588,65.6
FIX,bot,LRS,2,54,0.0439,0.588,65.6
Nate,top,LRS,2,54,0.0439,0.588,65.6
Carzzy,bot,LEC,1,81,0.0438,0.586,65.5
Fleshy,sup,LEC,1,81,0.0438,0.586,65.5
Lyncas,jng,LEC,1,81,0.0438,0.586,65.5
Naak Nako,top,LEC,1,81,0.0438,0.586,65.5
Jalleba,bot,AL,2,81,0.0431,0.576,65.4
Alvaro,sup,LEC,1,96,0.043,0.575,65.4
Elyoya,jng,LEC,1,96,0.043,0.575,65.4
Jojopyun,mid,LEC,1,96,0.043,0.575,65.4
Myrwn,top,LEC,1,96,0.043,0.575,65.4
Supa,bot,LEC,1,96,0.043,0.575,65.4
Ablazeolive,mid,NACL,2,25,0.0425,0.569,65.2
Kaseko,sup,RL,2,32,0.0407,0.545,64.9
Sinmivak,top,RL,2,32,0.0407,0.545,64.9
zamulek,bot,RL,2,32,0.0407,0.545,64.9
AKaJe,mid,LCKC,2,113,0.0404,0.541,64.8
Winner,jng,LCKC,2,113,0.0404,0.541,64.8
Nern,top,VCS,2,56,0.0403,0.539,64.8
Sobakk,sup,HC,2,33,0.0402,0.537,64.7
Zelt,mid,LRN,2,29,0.0401,0.536,64.7
frosty,sup,CBLOL,2,65,0.0391,0.523,64.5
Ganks,jng,LRS,2,57,0.0389,0.52,64.5
Harky,bot,LCP,2,83,0.0388,0.519,64.4
kairi,sup,VCS,2,40,0.0385,0.515,64.4
Yuros,mid,NL,2,22,0.0382,0.511,64.3
Baumeef,jng,ROL,2,35,0.038,0.507,64.2
Rabelo,bot,CBLOL,2,58,0.038,0.508,64.3
Space,bot,ROL,2,24,0.0377,0.503,64.2
Meiko,sup,LPL,1,68,0.0374,0.5,64.1
alix,mid,HLL,2,67,0.0369,0.494,64.0
Vaynedeta,bot,HLL,2,50,0.0367,0.491,64.0
Bonnie,jng,TCL,2,29,0.0366,0.489,63.9
DnDn,top,TCL,2,29,0.0366,0.489,63.9
Insanity,mid,NACL,2,51,0.0365,0.488,63.9
Leny,top,ROL,2,37,0.0365,0.488,63.9
Sniper,top,NACL,2,51,0.0365,0.488,63.9
Tianzhen,jng,PCS,2,36,0.0363,0.484,63.9
Crimson,top,NACL,2,31,0.0362,0.483,63.8
Sharon,mid,LIT,2,33,0.036,0.481,63.8
Kryzik,mid,EBL,2,24,0.0358,0.479,63.8
Nasser,jng,EBL,2,24,0.0358,0.479,63.8
DDoiV,jng,LCKC,2,107,0.0355,0.474,63.7
handm,top,AL,2,91,0.0352,0.47,63.6
Gastruks,sup,LRS,2,26,0.0351,0.469,63.6
Spirax,sup,NACL,2,32,0.0351,0.469,63.6
Aytekn,top,TCL,2,71,0.0346,0.461,63.5
Colomblbl,sup,ROL,2,26,0.0344,0.46,63.4
Mood,sup,EBL,2,39,0.0344,0.459,63.4
zynts,top,CBLOL,2,57,0.0342,0.457,63.4
Lekcyc,sup,TCL,2,59,0.0337,0.449,63.3
Cimpo,bot,TCL,2,37,0.0336,0.448,63.2
Camilo,sup,LRS,2,49,0.0335,0.448,63.2
Minous,sup,LCKC,2,114,0.0332,0.443,63.2
WalliR,mid,HC,2,34,0.0332,0.443,63.1
AoJune,mid,NACL,2,63,0.0329,0.439,63.1
Fiji,top,NACL,2,51,0.0323,0.432,63.0
Mataz,jng,LRN,2,39,0.0323,0.431,62.9
Only35,sup,NACL,2,51,0.0323,0.432,63.0
NPC,jng,VCS,2,20,0.0321,0.428,62.9
Markus,jng,ROL,2,51,0.0317,0.423,62.8
Bisk,top,ROL,2,60,0.0315,0.42,62.8
Karaage,mid,LJL,2,42,0.0314,0.419,62.7
Kiari,top,CD,2,39,0.0314,0.419,62.7
j1n5,jng,VCS,2,42,0.0314,0.419,62.7
scamber,sup,CD,2,55,0.0311,0.415,62.7
Eria,mid,LJL,2,26,0.0309,0.412,62.6
Seneca,sup,TCL,2,60,0.0306,0.408,62.5
RedBert,sup,CBLOL,2,39,0.0302,0.403,62.4
Shlatan,jng,AL,2,41,0.03,0.399,62.4
Koussay,mid,AL,2,34,0.0299,0.398,62.4
Zach,mid,NACL,2,39,0.0297,0.396,62.3
Time,jng,LES,2,57,0.0294,0.392,62.3
Crownie,bot,LEC,1,21,0.0287,0.382,62.1
Nemesis,mid,LEC,1,21,0.0287,0.382,62.1
Rekkles,sup,LEC,1,21,0.0287,0.382,62.1
Velja,jng,LEC,1,21,0.0287,0.382,62.1
Abagnale,sup,HLL,2,71,0.0285,0.38,62.0
random,mid,CD,2,38,0.0284,0.378,62.0
rym,mid,ROL,2,20,0.0281,0.375,62.0
Pericolo,bot,LIT,2,40,0.0279,0.372,61.9
Hitscan,bot,LAS,2,20,0.027,0.359,61.7
Rapport,sup,LAS,2,20,0.027,0.359,61.7
Aress,mid,LCP,2,61,0.0268,0.357,61.6
Decay,mid,RL,2,47,0.0268,0.357,61.6
Callian,sup,VCS,2,20,0.0264,0.352,61.5
Afroboi,jng,PRM,2,83,0.0263,0.351,61.5
Alps,mid,LJL,2,39,0.0263,0.35,61.5
Relative,mid,PRM,2,83,0.0263,0.351,61.5
Vizicsacsi,top,PRM,2,83,0.0263,0.351,61.5
Wildenbruch,sup,PRM,2,83,0.0263,0.351,61.5
moe,jng,AL,2,78,0.0263,0.35,61.5
Fallen,jng,NL,2,27,0.0262,0.349,61.5
VirusFx,sup,LRN,2,38,0.026,0.346,61.4
MISSING,sup,LPL,1,45,0.0258,0.344,61.4
Maynter,top,LEC,1,77,0.0258,0.343,61.4
Parus,sup,LEC,1,77,0.0258,0.343,61.4
Poby,mid,LEC,1,77,0.0258,0.343,61.4
Rhilech,jng,LEC,1,77,0.0258,0.343,61.4
SamD,bot,LEC,1,77,0.0258,0.343,61.4
Elio,sup,VCS,2,53,0.0257,0.342,61.4
CRoNiiK,jng,HLL,2,22,0.0255,0.339,61.3
Kreative,jng,LJL,2,27,0.0254,0.338,61.3
Pollu,sup,LCKC,2,94,0.0254,0.338,61.3
Elk,bot,LPL,1,100,0.025,0.333,61.2
Tuercas,top,LRN,2,25,0.025,0.333,61.2
Xiaohu,mid,LPL,1,100,0.025,0.333,61.2
Zika,top,LPL,1,100,0.025,0.333,61.2
zekas,top,CD,2,56,0.0248,0.33,61.2
Madblade,sup,LRN,2,26,0.0247,0.329,61.1
bbmuffin,mid,ROL,2,83,0.0247,0.328,61.1
Zothve,top,LRN,2,40,0.0246,0.327,61.1
FireAscept,mid,TCL,2,69,0.0243,0.323,61.0
Emo,mid,VCS,2,34,0.0241,0.321,61.0
Agresivoo,top,RL,2,56,0.0237,0.314,60.9
Artemis,bot,LCP,2,95,0.0237,0.315,60.9
Draktharr,jng,LCP,2,95,0.0237,0.315,60.9
Evangelyne,bot,HLL,2,40,0.0237,0.316,60.9
Jactroll,sup,RL,2,56,0.0237,0.314,60.9
Kiaya,top,LCP,2,95,0.0237,0.315,60.9
Sh1vq,sup,LJL,2,25,0.0237,0.316,60.9
Taki,sup,LCP,2,95,0.0237,0.315,60.9
Kim Down,sup,NACL,2,63,0.0234,0.312,60.8
Wilson,jng,NACL,2,63,0.0234,0.312,60.8
CoBiT,sup,AL,2,21,0.0228,0.303,60.7
Arp,jng,HC,2,45,0.0224,0.298,60.6
Chika,mid,LCP,2,60,0.0217,0.289,60.4
Chordy,top,LRS,2,59,0.0217,0.288,60.4
DiDi,mid,LRS,2,59,0.0217,0.288,60.4
Martote,jng,LRS,2,59,0.0217,0.288,60.4
StarScreen,top,TCL,2,67,0.0217,0.288,60.4
ianshaka,bot,LRS,2,59,0.0217,0.288,60.4
Bull,bot,CBLOL,2,64,0.0213,0.283,60.3
Czekolad,mid,LFL,2,43,0.0213,0.283,60.3
Lucker,sup,RL,2,49,0.0213,0.283,60.3
YoungJae,jng,CBLOL,2,64,0.0213,0.283,60.3
Adyyy,mid,HM,2,46,0.021,0.278,60.2
Aymen,sup,AL,2,50,0.021,0.278,60.2
Bounty,sup,NACL,2,38,0.021,0.279,60.2
Disamis,jng,CBLOL,2,74,0.021,0.278,60.2
Enosh,bot,LCKC,2,109,0.021,0.279,60.2
raining,bot,HM,2,46,0.021,0.278,60.2
ceskycechcz,top,HC,2,50,0.0207,0.274,60.1
Humanoid,mid,LEC,1,56,0.0206,0.273,60.1
Leo s Man,sup,EBL,2,28,0.0196,0.259,59.9
STEPZ,jng,CBLOL,2,54,0.0192,0.254,59.8
Lurox,jng,LES,2,64,0.0191,0.253,59.8
HongSuo,mid,LCP,2,106,0.0188,0.249,59.7
Kuroneel,mid,HLL,2,48,0.0188,0.25,59.7
Rookie,mid,LPL,1,73,0.0184,0.243,59.6
MG,mid,LCKC,2,31,0.0178,0.236,59.4
Corriragazzo,sup,LIT,2,30,0.0173,0.229,59.3
Shiku,sup,LRN,2,38,0.0173,0.229,59.3
yaoyao,sup,LPL,1,46,0.0167,0.221,59.2
Kyte,bot,LIT,2,25,0.0166,0.219,59.1
Bambi,top,NL,2,48,0.0161,0.212,59.0
Amel,jng,LJL,2,27,0.0156,0.206,58.9
Lostboy,sup,LPLOL,2,21,0.0156,0.205,58.9
NaiNa,bot,LJL,2,27,0.0156,0.206,58.9
