player_id,position,league,tier,games,winrate,behind_games,comeback_rate,champ_pool,操作,运营,心态,体质,适应力,teams,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_multi,f_vspm,f_wcpm,f_kp,f_deathshare,f_ejg,f_dmgmit,f_gspd,f_comeback,f_hold,f_clutch,f_endurance,f_sameday,f_pool,f_indep,f_patchstab,z_操作,z_运营,z_心态,z_体质,z_适应力
Rekkles,sup,EM,2,108,0.796,18,0.389,14,74.9,70.3,70.1,51.5,53.8,Los Ratones,182.21296296296296,784.824074074074,7.314814814814815,215.13058333333333,0.07839241759259259,0.05555555555555555,3.532724074074074,0.4616564814814815,0.7703166555961156,0.07681038601932945,0.0,488.5441722222222,0.0,0.3888888888888889,0.5208602150537635,0.2512546002007361,-0.03128834355828224,2.4863425925925924,1.3471506281091268,-0.5092592592592593,-0.2663859487838637,1.3586265368825068,0.9135264655384019,0.8999498668061813,-0.18686221659224683,-0.06327761877484696
Chovy,mid,LCK,1,163,0.718,10,0.4,27,75.3,69.4,70.6,56.1,64.2,Gen.G,273.13496932515335,315.19018404907973,9.38036809815951,774.6263417177914,0.2741575828220859,0.6012269938650306,1.3132478527607363,0.36585030674846625,0.682539167579421,0.1606088356232589,0.0,608.5662564417178,0.0,0.4,0.5848290097936389,-0.1248701876715376,0.0845629285633306,4.8875600394581245,2.114803214967485,-0.31901840490797545,-0.29126572273117335,1.4097133246370306,0.8514520778642565,0.9404792293440432,0.06052734656777491,0.5072348788506482
SamD,bot,LFL,2,63,0.476,9,0.111,13,70.8,67.1,53.6,48.5,48.9,Ici Japon Corp. Esport|Natus Vincere,316.44444444444446,334.015873015873,8.015873015873016,817.5217634920634,0.3099222222222222,1.3015873015873016,1.3326253968253967,0.40156984126984124,0.7137297714922012,0.13819733933338252,0.0,372.92626507936507,0.0,0.1111111111111111,0.2568130055760622,0.12054819496778893,-0.06466258974169196,1.6856316297010605,1.6378460497066512,-0.4126984126984127,-0.45896900358002923,0.9564869797386584,0.6893999058877845,-0.0716371589303701,-0.35082898771180787,-0.3286403190567642
Smash,bot,LCKC,2,144,0.646,12,0.083,21,71.3,66.5,50.9,53.8,61.2,Dplus Kia|T1|T1 Esports Academy,426.02777777777777,176.77777777777777,6.583333333333333,811.8140965277778,0.2769053819444445,1.3263888888888888,1.2293979166666666,0.35866875,0.7240570878426108,0.15311243663025698,0.0,356.60111527777775,0.0,0.08333333333333333,0.2886402688151514,-0.1338789135225353,0.08932180727012654,3.901423446837534,1.75,-0.3194444444444444,-0.2181155135051544,0.9967726680368703,0.6455879270256696,-0.2168698853672159,-0.06342210212385703,0.33486828798498675
3XA,bot,LFL,2,127,0.669,15,0.333,21,68.9,66.0,65.5,51.3,61.2,Karmine Corp Blue,228.2204724409449,156.15748031496062,5.6299212598425195,826.7568661417323,0.2877777874015748,1.204724409448819,1.2590582677165354,0.34913700787401575,0.7109615588799186,0.14283007008504162,0.0,335.64601811023624,0.0,0.3333333333333333,0.4041823946022275,-0.06730268764620764,-0.026188934770436812,3.7381417044819267,1.863448669773839,-0.33070866141732286,-0.248647874738728,0.8098591655233327,0.6139192397350308,0.5869242410615271,-0.19814650396166006,0.33286758833521557
Fleshy,sup,LFL,2,52,0.519,6,0.167,15,68.9,65.9,66.0,53.2,57.0,Team Vitality|Vitality.Bee,185.3846153846154,437.9230769230769,3.1538461538461537,231.9429596153846,0.08784052692307692,0.038461538461538464,3.9384576923076926,0.6000423076923077,0.8030376098879922,0.2553353328558935,0.0,586.1238019230769,0.0,0.16666666666666666,0.8466901291929575,0.1085938015529112,-0.05363735411000236,3.3517999064983637,2.0801257358446095,-0.5192307692307693,-0.40607089547736597,0.812002399459503,0.6091470272960434,0.6154102524008793,-0.09710601507065969,0.10412555294554876
DICE,mid,LJL,15,64,0.641,6,0.0,21,73.1,61.4,48.0,53.1,66.5,QT DIG∞,706.03125,620.46875,15.9375,813.3568015625,0.286152765625,0.875,1.0707609375,0.2428671875,0.6844016229991576,0.1669681908125694,0.0,531.834315625,0.0,0.0,0.17948477904879082,-0.0024865893168397805,-0.1891579155934219,4.055285415155103,2.625,-0.28125,-0.35428367101179525,1.1644662916371729,0.3420231180139828,-0.3795213557574839,-0.10176529380855284,0.6502328567356245
Feisty,mid,LVP SL,2,87,0.69,10,0.4,14,69.8,64.0,71.0,50.4,49.8,GIANTX iTero,505.5287356321839,140.44827586206895,9.60919540229885,762.9743011494254,0.2748699885057471,0.5057471264367817,1.1700114942528734,0.27650114942528736,0.7268446505439171,0.19599114917331556,0.0,402.5166620689655,0.0,0.4,0.8843653633465617,-0.2890720480666558,-0.03304421092625888,2.1643681984541496,1.5009575487729128,-0.42528735632183906,-0.29733402481696236,0.8773640592281131,0.49036858666137256,0.9749911729176346,-0.241996753012179,-0.2756769666021342
Peyz,bot,LPL,1,169,0.544,5,0.6,22,68.3,65.2,75.2,50.9,63.4,JD Gaming|T1,264.2083333333333,153.95833333333334,9.916666666666666,783.3219248520711,0.2893314970414201,0.2603550295857988,1.2476609467455622,0.37412485207100593,0.7038818399098954,0.14439414388711577,1.013793103448276,407.6397541666667,0.0,0.6,0.6009307649441993,0.0033418523702430877,-0.12794269993415672,4.449225510603894,1.6923076923076923,-0.2781065088757396,-0.25120190798764364,0.770733521566759,0.5649218500223002,1.3974104401401477,-0.21932084481507483,0.45824428607172774
Quid,mid,LTA N,1,77,0.545,11,0.091,17,68.0,65.5,48.3,65.8,57.6,100 Thieves|Team Liquid,102.15584415584415,134.64935064935065,6.246753246753247,766.7240701298701,0.270698987012987,0.6233766233766234,1.161551948051948,0.30234415584415586,0.7260622155024978,0.15978181418024923,0.0,660.538538961039,0.0,0.09090909090909091,0.17670876313506217,-0.6108295263284443,0.2252250494222461,9.585456493139006,1.937329799813845,-0.3116883116883117,-0.3723252901573933,0.7460975958727483,0.5836497138757928,-0.3598369593542438,0.6062016988016479,0.1355952837933695
Bie,sup,VCS,15,47,0.723,4,0.25,17,70.3,63.2,63.5,62.4,60.8,Hyper Vortex Esports|Saigon Dino,290.93617021276594,208.68085106382978,1.0,277.46631276595747,0.0938988170212766,0.19148936170212766,3.8841510638297874,0.5762659574468085,0.727224988977575,0.21555735639285376,0.0,457.22918936170214,0.0,0.25,0.5202648874726149,-0.11099184199227138,0.7738407254814728,1.9802873698222534,2.4797048554642074,-0.3829787234042553,-0.5048465652058188,0.9195234740597656,0.4459259991515143,0.4648792301163886,0.3986905699955092,0.312517910355984
OddEye,bot,LAS,3,122,0.73,11,0.273,21,73.1,60.4,65.5,52.7,60.5,T1 Esports Academy Rookies,524.7868852459017,132.54098360655738,8.729508196721312,924.9740139344262,0.28343181967213116,1.5901639344262295,1.0608540983606558,0.3000360655737705,0.6605949516172004,0.19735973423840583,0.0,351.183262295082,0.0,0.2727272727272727,0.37578273169481685,0.48677842016539424,-0.016507745789486227,2.39731298827146,1.901250666892889,-0.38524590163934425,-0.2352854416277042,1.1664504565854332,0.28925736583847556,0.5819450518377272,-0.12212515479443602,0.2958627779526485
Cuzz,jng,LCK,1,130,0.508,23,0.087,21,64.8,68.6,52.6,50.2,49.7,KT Rolster,99.95384615384616,55.176923076923075,2.707692307692308,450.9575623076923,0.17546801384615385,0.4153846153846154,1.7726946153846155,0.46821846153846153,0.7457705193007643,0.17789722190152676,0.0,1025.2318261538462,0.0,0.08695652173913043,0.20976545421209258,0.05019951087656069,-0.024979610113383753,3.203167015358666,1.8418218405447615,-0.46153846153846156,-0.36974985131127175,0.5416079614918538,0.7923335965342088,-0.1279276341368534,-0.25642430318664106,-0.28189028902900587
uZent,sup,CD,2,47,0.723,4,0.5,15,71.0,62.2,65.5,53.1,62.5,RED Academy,190.06382978723406,264.4255319148936,3.6595744680851063,256.671814893617,0.0878021914893617,0.10638297872340426,3.829782978723404,0.5389191489361702,0.7450453045625749,0.21714168982296617,0.0,571.6864808510638,0.0,0.5,0.4742089165980473,-0.7721065209969272,-0.1890061807268296,4.730337078651685,2.1879748724684185,-0.40425531914893614,-0.3785516531521338,0.9736847157097261,0.38981552459260677,0.5854496953393968,-0.10132296038256164,0.4036544047413989
Painter,jng,LAS,3,122,0.73,11,0.273,22,68.3,64.7,60.4,54.1,62.6,T1 Esports Academy Rookies,383.42622950819674,324.155737704918,4.245901639344262,561.1295196721311,0.17041105983606558,0.5,1.543206557377049,0.32587459016393444,0.6995822873565197,0.1873446109302636,0.0,1108.0468147540982,0.0,0.2727272727272727,0.3340399795198931,-0.4286418226628162,0.03412484372073346,3.125897451035635,1.9917864129354077,-0.3360655737704918,-0.18582313176870474,0.7681837309804581,0.5336083981092423,0.28982203506174065,-0.049613651186448386,0.41013136013856155
Ruler,bot,LCK,1,163,0.718,10,0.4,20,68.0,64.7,70.1,56.0,55.7,Gen.G,229.19018404907976,126.06748466257669,4.220858895705521,785.0902147239264,0.2764980668711656,1.4662576687116564,1.3406349693251534,0.3955779141104295,0.7066104935578004,0.15356080661356006,0.0,337.1577840490798,0.0,0.4,0.544122841311997,0.021928380351436082,0.06185021939360391,5.3438261755251695,1.5665208999759148,-0.3496932515337423,-0.2980465709317615,0.7475410573970908,0.5344215457046235,0.8998887538514103,0.050973378689868135,0.03434749931966083
Spica,jng,NACL,2,38,0.632,4,0.25,17,69.7,62.9,62.8,48.9,64.3,Near Airport,325.36842105263156,559.1578947368421,12.289473684210526,503.8049894736842,0.18686847368421053,0.3157894736842105,1.4350052631578947,0.3473184210526316,0.7698289228463386,0.1369768565624987,0.0,1049.5060789473685,0.0,0.25,0.765062278081497,0.058669612745668266,-0.2996307367680674,3.7231638418079096,2.757764159222963,-0.39473684210526316,-0.3395705557659695,0.8680509181164033,0.42701387100596816,0.422013352166061,-0.3294949573831405,0.5086742713751191
Grizzly,jng,LCKC,2,105,0.448,16,0.062,19,69.3,63.0,49.1,59.2,55.4,Hanwha Life Esports Challengers,222.16190476190476,217.43809523809523,5.419047619047619,470.7578466666667,0.1723571,0.6476190476190476,1.5124799999999998,0.3634571428571428,0.7339655471296388,0.16918130831125608,0.0,1034.4165771428572,0.0,0.0625,0.38056082446976836,-0.5821038654470345,0.1387336863300769,4.9523809523809526,1.8542101386022132,-0.38095238095238093,-0.3831053032809425,0.8386179609739473,0.43499650262247014,-0.3147742177158221,0.22509914413576157,0.021998591158473364
Kanavi,jng,LPL,1,200,0.625,4,0.0,28,70.5,61.7,48.2,54.5,64.9,Hanwha Life Esports|Top Esports,181.25,107.8409090909091,2.5681818181818183,538.819469,0.185142332,0.095,1.5351724999999998,0.37509549999999997,0.7579817115694333,0.20792396761840082,15.564102564102564,962.3256181818182,0.0,0.0,0.28084628346751545,-0.23579888998871074,0.053540588319204406,4.319427294946074,1.979898987322333,-0.305,-0.2843362076147761,0.9330675218403437,0.3581887697506178,-0.3677740094672939,-0.02749420044157107,0.54929929995867
