player_id,position,league,tier,games,impact_raw,impact_z,impact_100
Gadget,bot,LCL,2,54,0.1232,2.08,79.0
Inori,jng,LCSA,2,50,0.1232,2.08,79.0
Nomanz,mid,LCL,2,54,0.1232,2.08,79.0
Palafox,mid,LCSA,2,50,0.1232,2.08,79.0
SaNTaS,sup,LCL,2,54,0.1232,2.08,79.0
TynX,jng,LFL,2,82,0.1219,2.059,78.9
LIDER,mid,PRM,2,85,0.1208,2.04,78.9
Elyoya,jng,SLO,2,73,0.1204,2.032,78.8
JaVaaa,bot,SLO,2,73,0.1204,2.032,78.8
Rhuckz,sup,SLO,2,73,0.1204,2.032,78.8
Xico,mid,SLO,2,73,0.1204,2.032,78.8
beansu,top,SLO,2,73,0.1204,2.032,78.8
yuyanjia,sup,LPL,1,89,0.1202,2.03,78.8
Copy,mid,UPL,2,53,0.1188,2.006,78.7
Unified,bot,PCS,2,91,0.1156,1.951,78.5
Caps,mid,LEC,1,83,0.1147,1.936,78.5
Jankos,jng,LEC,1,83,0.1147,1.936,78.5
Mikyx,sup,LEC,1,83,0.1147,1.936,78.5
Wunder,top,LEC,1,83,0.1147,1.936,78.5
Skeeto,top,LHE,2,51,0.1144,1.931,78.4
Cuzz,jng,LCK,1,87,0.1139,1.923,78.4
Perkz,bot,LEC,1,81,0.1137,1.92,78.4
Kongyue,jng,PCS,2,69,0.1133,1.912,78.3
Hanabi,top,PCS,2,97,0.1129,1.906,78.3
Volcanic Dog,jng,LMF,2,52,0.1117,1.885,78.2
Kiefer,mid,LHE,2,44,0.1112,1.877,78.2
Shenyi,sup,LDL,2,68,0.1095,1.848,78.1
Jeskla,bot,PRM,2,87,0.1094,1.846,78.0
Obsess,jng,PRM,2,87,0.1094,1.846,78.0
Tolkin,top,PRM,2,87,0.1094,1.846,78.0
promisq,sup,PRM,2,87,0.1094,1.846,78.0
Crush,jng,CK,2,37,0.1085,1.832,78.0
Himmel,mid,VCS,2,40,0.1069,1.805,77.8
Bando,top,LFL,2,85,0.1062,1.793,77.8
Vetheo,mid,LFL,2,85,0.1062,1.793,77.8
YellOwStaR,sup,LFL,2,85,0.1062,1.793,77.8
Uniboy,mid,PCS,2,65,0.1059,1.788,77.8
Sertuss,mid,PRM,2,76,0.1047,1.767,77.7
Sleeping,top,PRM,2,76,0.1047,1.767,77.7
Gemini,jng,PCS,2,83,0.103,1.739,77.5
Mission,mid,PCS,2,83,0.103,1.739,77.5
PK,top,PCS,2,83,0.103,1.739,77.5
Kiaya,top,VCS,2,88,0.1029,1.737,77.5
Zhuo,sup,LDL,2,85,0.1029,1.736,77.5
River,jng,PCS,2,89,0.1028,1.735,77.5
Attila,bot,SLO,2,65,0.1025,1.73,77.5
Erdote,sup,SLO,2,65,0.1025,1.73,77.5
Lamabear,jng,SLO,2,65,0.1025,1.73,77.5
PrettyGRE,mid,SLO,2,65,0.1025,1.73,77.5
Prince,bot,CK,2,82,0.1025,1.73,77.5
Th3Antonio,top,SLO,2,65,0.1025,1.73,77.5
HiRit,top,TCL,2,24,0.1022,1.725,77.4
Matislaw,mid,UL,2,84,0.0988,1.668,77.1
Night,mid,BL,2,60,0.0988,1.668,77.1
Peco,bot,BL,2,60,0.0988,1.668,77.1
Phoenix,top,BL,2,60,0.0988,1.668,77.1
Puki Style,bot,UL,2,84,0.0988,1.668,77.1
Saviour,sup,BL,2,60,0.0988,1.668,77.1
Shlatan,jng,UL,2,84,0.0988,1.668,77.1
dibu,jng,BL,2,60,0.0988,1.668,77.1
iBo,top,UL,2,84,0.0988,1.668,77.1
Humble,top,LDL,2,72,0.0983,1.659,77.1
YeG,mid,LDL,2,72,0.0983,1.659,77.1
MagiFelix,mid,UKLC,2,52,0.0972,1.64,76.9
Tactical,bot,LCS,1,59,0.0971,1.639,76.9
Mystiques,sup,UL,2,75,0.0965,1.629,76.9
Bruce,bot,PCS,2,80,0.0956,1.613,76.8
HolyPhoenix,bot,TCL,2,34,0.0956,1.613,76.8
Pancake,jng,LLA,2,31,0.0952,1.607,76.7
Tally,mid,OPL,2,48,0.095,1.603,76.7
Pyosik,jng,LCK,1,127,0.0949,1.601,76.7
Bravado,sup,UKLC,2,55,0.0948,1.599,76.7
Dan,jng,UKLC,2,55,0.0948,1.599,76.7
Dreampull,top,LCL,2,40,0.0948,1.599,76.7
Lekcyc,sup,LCL,2,40,0.0948,1.599,76.7
Phlaty,mid,LCL,2,40,0.0948,1.599,76.7
Pride,top,UKLC,2,55,0.0948,1.599,76.7
Shiganari,bot,LCL,2,40,0.0948,1.599,76.7
xMatty,bot,UKLC,2,55,0.0948,1.599,76.7
Lpc,bot,LDL,2,69,0.0942,1.59,76.6
Random,mid,HM,2,64,0.0935,1.578,76.5
Keria,sup,LCK,1,123,0.0934,1.575,76.5
Jisu,top,LLA,2,46,0.0907,1.531,76.2
Newbie,sup,LLA,2,46,0.0907,1.531,76.2
Wako,bot,PCS,2,64,0.0901,1.519,76.2
Ysera,sup,PCS,2,64,0.0901,1.519,76.2
Froststrike,jng,LMF,2,55,0.09,1.518,76.1
Nate,top,LMF,2,55,0.09,1.518,76.1
Rakyz,mid,LMF,2,55,0.09,1.518,76.1
Enga,mid,LMF,2,51,0.0899,1.517,76.1
Gastruks,sup,LMF,2,51,0.0899,1.517,76.1
Nipphu,top,LMF,2,51,0.0899,1.517,76.1
Clever9,top,LDL,2,44,0.0897,1.513,76.1
Shoryu,bot,NASG,2,34,0.0894,1.508,76.1
Slayder,bot,VCS,2,103,0.0883,1.49,75.9
ppgod,sup,LPL,1,68,0.0883,1.489,75.9
Doran,top,LCK,1,124,0.088,1.485,75.9
Mojito,jng,TCL,2,40,0.0872,1.472,75.8
Candy,mid,PCS,2,52,0.0858,1.447,75.6
Deadly,bot,UKLC,2,47,0.0854,1.441,75.6
Follow,jng,LMF,2,55,0.0854,1.441,75.6
Kasing,sup,UKLC,2,47,0.0854,1.441,75.6
Nash,sup,UKLC,2,26,0.0854,1.441,75.6
Send0o,top,UKLC,2,47,0.0854,1.441,75.6
Koala,sup,PCS,2,87,0.0829,1.398,75.2
Chasy,top,CK,2,45,0.0828,1.396,75.2
Yoshino,top,VCS,2,68,0.0828,1.397,75.2
huanfeng,bot,LPL,1,111,0.0828,1.397,75.2
Junimos,sup,LDL,2,59,0.0823,1.388,75.2
Ackerman,sup,LMF,2,51,0.0814,1.373,75.0
FIare,mid,LMF,2,51,0.0814,1.373,75.0
Sunblast,top,LMF,2,51,0.0814,1.373,75.0
hulatang,top,LDL,2,85,0.0814,1.372,75.0
Alive,bot,LLA,2,44,0.0803,1.355,74.9
Assum,bot,LDL,2,64,0.0803,1.354,74.9
Wendel,sup,NLC,2,62,0.0803,1.354,74.9
Yeon,bot,UPL,2,45,0.0801,1.35,74.9
Jejky,jng,HM,2,62,0.0795,1.341,74.8
Aix,jng,LPL,1,70,0.0794,1.339,74.8
Nothing,bot,LMF,2,50,0.0791,1.334,74.7
Agresivoo,top,LFL,2,66,0.0785,1.324,74.6
Hustlin,sup,LFL,2,68,0.0785,1.324,74.6
Kirei,jng,LFL,2,66,0.0785,1.324,74.6
Lwx,bot,LPL,1,127,0.0785,1.324,74.6
Nukes,sup,PRM,2,74,0.0785,1.325,74.6
Shemek,top,LFL,2,68,0.0785,1.324,74.6
Smiley,bot,LFL,2,68,0.0785,1.324,74.6
Toucouille,mid,LFL,2,68,0.0785,1.324,74.6
bluerzor,jng,LFL,2,68,0.0785,1.324,74.6
Chovy,mid,LCK,1,133,0.0783,1.32,74.6
Deft,bot,LCK,1,133,0.0783,1.32,74.6
Crisp,sup,LPL,1,124,0.078,1.315,74.5
Tony Top,top,UPL,2,63,0.0778,1.312,74.5
Jiejie,jng,LPL,1,60,0.0767,1.294,74.4
Doxy,top,NLC,2,76,0.0766,1.293,74.4
1an,mid,DDH,2,41,0.0758,1.278,74.2
Akunma,top,DDH,2,41,0.0758,1.278,74.2
VirusFx,bot,DDH,2,41,0.0758,1.278,74.2
Teeen,sup,LDL,2,73,0.0757,1.276,74.2
Peanut,jng,LPL,1,126,0.0755,1.273,74.2
Shady,sup,UPL,2,60,0.0755,1.273,74.2
Juliostito,jng,LHE,2,30,0.0751,1.267,74.1
Cepted,mid,CK,2,25,0.075,1.265,74.1
Bo,jng,LDL,2,64,0.0743,1.253,74.0
Kindless,bot,LMF,2,34,0.0739,1.247,73.9
Mist,sup,UPL,2,76,0.0739,1.246,73.9
Claire,mid,OPL,2,66,0.0737,1.244,73.9
Croc,jng,OPL,2,66,0.0737,1.244,73.9
Katsurii,bot,OPL,2,66,0.0737,1.244,73.9
Thien,top,OPL,2,66,0.0737,1.244,73.9
Rookie,mid,LPL,1,102,0.0736,1.241,73.9
TheShy,top,LPL,1,102,0.0736,1.241,73.9
Raxxo,sup,EUM,2,73,0.0734,1.238,73.9
Blue,mid,TCL,2,42,0.0722,1.217,73.6
Duye,mid,LDL,2,85,0.0721,1.216,73.6
Konodio,sup,LDL,2,85,0.0721,1.216,73.6
Ziv,top,PCS,2,57,0.0719,1.212,73.6
Broxah,jng,LCS,1,54,0.0712,1.2,73.5
k1ng,bot,LCSA,2,25,0.0711,1.199,73.5
EGO,jng,VCS,2,48,0.0709,1.195,73.4
Doinb,mid,LPL,1,118,0.0708,1.194,73.4
Tian,jng,LPL,1,118,0.0708,1.194,73.4
Hjarnan,bot,PRM,2,102,0.0703,1.185,73.3
Nite,mid,PRM,2,102,0.0703,1.185,73.3
Rabble,jng,PRM,2,102,0.0703,1.185,73.3
Visdom,sup,PRM,2,102,0.0703,1.185,73.3
forse,mid,LDL,2,77,0.0703,1.184,73.3
Alexx,jng,UKLC,2,31,0.0702,1.183,73.3
Treatz,sup,LCSA,2,56,0.0702,1.184,73.3
Slayer,sup,LPLOL,2,57,0.069,1.163,73.1
Worst,bot,LPLOL,2,57,0.069,1.163,73.1
Ronaldo,bot,LFL,2,48,0.0689,1.161,73.1
Langx,top,LPL,1,126,0.0679,1.145,72.9
Ahn,bot,LDL,2,68,0.0678,1.143,72.9
Taxer,jng,UKLC,2,57,0.0678,1.143,72.9
5fire,mid,UPL,2,28,0.0676,1.14,72.9
SwordArt,sup,LPL,1,113,0.0676,1.139,72.9
Solo,top,LCS,1,64,0.0671,1.13,72.8
Zzus,sup,CK,2,64,0.0665,1.12,72.7
LiquidDiego,jng,DDH,2,45,0.0664,1.119,72.7
Faker,mid,LCK,1,95,0.0659,1.11,72.6
Anthrax,sup,DL,2,39,0.0658,1.11,72.6
Furuy,mid,DL,2,39,0.0658,1.11,72.6
Kitty,bot,DL,2,39,0.0658,1.11,72.6
Zhergoth,top,DL,2,39,0.0658,1.11,72.6
Yanmo,jng,LDL,2,36,0.0655,1.105,72.5
Zorah,sup,LDL,2,36,0.0655,1.105,72.5
Fix,bot,LMF,2,27,0.0651,1.097,72.4
GimGoon,top,LPL,1,56,0.0647,1.09,72.3
Weiwei,jng,LPL,1,58,0.0643,1.084,72.3
NerzhuL,sup,DDH,2,42,0.0639,1.077,72.2
Hook,jng,LDL,2,76,0.0638,1.075,72.2
Phones,top,PRM,2,101,0.0635,1.07,72.1
Rodov,top,UPL,2,39,0.0634,1.068,72.1
Appen,jng,GLL,2,48,0.0633,1.066,72.1
Lukezy,mid,EBL,2,74,0.0632,1.065,72.1
SPOOKY,jng,EBL,2,74,0.0632,1.065,72.1
Zdz,top,LDL,2,64,0.0627,1.057,72.0
Hope,bot,LPL,1,99,0.0625,1.054,71.9
Yanxiang,jng,LDL,2,63,0.0624,1.052,71.9
HungryPanda,sup,PRM,2,59,0.0619,1.044,71.8
Aki,jng,LDL,2,65,0.061,1.028,71.6
Kepler,bot,LDL,2,69,0.061,1.028,71.6
Bin,top,LPL,1,96,0.0608,1.025,71.6
Kaba,bot,GLL,2,46,0.0607,1.023,71.6
Venus,sup,VCS,2,58,0.0606,1.022,71.6
Gilius,jng,PRM,2,54,0.0604,1.018,71.5
PederseNN,sup,NLC,2,25,0.0602,1.014,71.5
Spunk,top,LDL,2,51,0.0602,1.015,71.5
Hollow,top,OTBLX,2,48,0.0601,1.012,71.5
Kenvi,jng,UPL,2,41,0.0599,1.01,71.4
KaKAO,jng,CK,2,81,0.0596,1.004,71.4
Targamas,sup,LFL,2,61,0.0592,0.997,71.3
Four,jng,LCL,2,38,0.0591,0.996,71.3
Jay,mid,LDL,2,57,0.0587,0.989,71.2
Bwipo,top,LEC,1,68,0.0585,0.986,71.1
Hylissang,sup,LEC,1,68,0.0585,0.986,71.1
Nemesis,mid,LEC,1,68,0.0585,0.986,71.1
Rekkles,bot,LEC,1,68,0.0585,0.986,71.1
Selfmade,jng,LEC,1,68,0.0585,0.986,71.1
Alby,jng,DL,2,38,0.0582,0.981,71.1
TitaN,bot,BRCC,2,41,0.0582,0.981,71.1
AK,top,LDL,2,58,0.0579,0.975,71.0
MAXI,jng,NLC,2,63,0.0578,0.973,71.0
Jezu,bot,LFL,2,63,0.0574,0.967,70.9
Ceros,mid,LJL,2,59,0.0569,0.959,70.8
Evi,top,LJL,2,59,0.0569,0.959,70.8
Gaeng,sup,LJL,2,59,0.0569,0.959,70.8
Steal,jng,LJL,2,59,0.0569,0.959,70.8
Yutapon,bot,LJL,2,59,0.0569,0.959,70.8
Bananitoo,bot,GLL,2,77,0.0566,0.953,70.7
CoreJJ,sup,LCS,1,60,0.0565,0.951,70.7
Impact,top,LCS,1,60,0.0565,0.951,70.7
Jensen,mid,LCS,1,60,0.0565,0.951,70.7
Niño Palo,bot,NEXO,2,47,0.0562,0.946,70.7
Frozen,top,LPLOL,2,69,0.0559,0.942,70.6
Tenacity,top,UPL,2,32,0.0552,0.929,70.5
Sencux,mid,NLC,2,72,0.055,0.927,70.4
Ignar,sup,LCS,1,81,0.0546,0.92,70.3
PowerOfEvil,mid,LCS,1,81,0.0546,0.92,70.3
Santorin,jng,LCS,1,81,0.0546,0.92,70.3
Make,sup,NEXO,2,46,0.0545,0.917,70.3
Marky,top,NEXO,2,46,0.0545,0.917,70.3
KLOWNY,top,EBL,2,56,0.0544,0.916,70.3
Vzz,bot,EBL,2,56,0.0544,0.916,70.3
Paris,mid,GLL,2,55,0.0542,0.913,70.2
Twiizt,mid,BM,2,44,0.0542,0.913,70.2
Cruel,sup,LDL,2,61,0.0541,0.912,70.2
KoreaCK,sup,OPL,2,34,0.0539,0.908,70.2
Hadow,sup,GLL,2,37,0.0538,0.905,70.1
Tomio,jng,NASG,2,20,0.0538,0.906,70.2
Armut,top,TCL,2,58,0.0534,0.898,70.1
Bolulu,mid,TCL,2,58,0.0534,0.898,70.1
Zeitnot,bot,TCL,2,58,0.0534,0.898,70.1
Auto,sup,UPL,2,51,0.0533,0.898,70.1
Aegis,jng,BRCC,2,35,0.053,0.892,70.0
Harry,sup,UKLC,2,22,0.053,0.892,70.0
Spirit,jng,LCK,1,87,0.053,0.892,70.0
Sirinox,bot,GLL,2,37,0.0527,0.888,69.9
Plugo,mid,LLA,2,23,0.0526,0.885,69.9
Hiro,bot,EBL,2,52,0.0521,0.877,69.8
Tomo,bot,LCSA,2,25,0.0521,0.877,69.8
Eign,mid,LAS,2,30,0.0519,0.874,69.7
IlllIma,top,LAS,2,30,0.0519,0.874,69.7
Maggie,jng,LDL,2,70,0.0519,0.874,69.7
Peach,jng,LAS,2,30,0.0519,0.874,69.7
Taeyoon,bot,LAS,2,30,0.0519,0.874,69.7
Click,sup,PGN,2,71,0.0518,0.871,69.7
StenBosse,top,PGN,2,71,0.0518,0.871,69.7
Avenger,mid,BRCC,2,27,0.0515,0.867,69.7
reje,bot,NLC,2,61,0.0515,0.866,69.6
Aquasonic,top,DDH,2,38,0.0512,0.862,69.6
Special,mid,UKLC,2,48,0.0507,0.854,69.5
Meiko,sup,LPL,1,86,0.0506,0.851,69.4
Scout,mid,LPL,1,86,0.0506,0.851,69.4
Jirall,top,LLA,2,53,0.0502,0.846,69.4
Kamil,jng,PGN,2,24,0.0502,0.846,69.4
Oddie,jng,LLA,2,53,0.0502,0.846,69.4
Seiya,mid,LLA,2,53,0.0502,0.846,69.4
Slow,sup,LLA,2,53,0.0502,0.846,69.4
Warangelus,bot,LLA,2,53,0.0502,0.846,69.4
Bolyy1,sup,NEXO,2,44,0.05,0.841,69.3
CMD ATK,top,UPL,2,37,0.0498,0.838,69.3
Cabu,sup,BRCC,2,23,0.0496,0.835,69.2
Eyla,sup,OPL,2,67,0.0496,0.835,69.2
Guigo,top,BRCC,2,23,0.0496,0.835,69.2
Haeri,mid,OPL,2,67,0.0496,0.835,69.2
Only,jng,OPL,2,67,0.0496,0.835,69.2
Puff,bot,LPL,1,109,0.0496,0.835,69.2
Shanks,mid,DCup,2,36,0.0496,0.835,69.2
Swip3rR,top,OPL,2,67,0.0496,0.835,69.2
jinjo,bot,OPL,2,67,0.0496,0.835,69.2
Neon,bot,LEC,1,43,0.0489,0.823,69.0
Grell,jng,CBLOL,2,42,0.0486,0.818,69.0
Angel,mid,LPL,1,116,0.0481,0.81,68.9
SofM,jng,LPL,1,116,0.0481,0.81,68.9
Fahai,sup,LDL,2,63,0.048,0.808,68.8
Eckas,jng,PGN,2,50,0.0476,0.801,68.7
Forge,mid,LPL,1,54,0.047,0.792,68.6
Bako,top,GLL,2,75,0.0467,0.786,68.5
Biubiu,top,LPL,1,80,0.0467,0.785,68.5
Easylove,bot,VCS,2,51,0.0465,0.782,68.5
Rufus,sup,HM,2,64,0.046,0.775,68.4
Slay,sup,VCS,2,61,0.046,0.775,68.4
Jenxas,jng,BM,2,27,0.0459,0.773,68.4
Mataz,jng,DDH,2,46,0.0449,0.756,68.1
Xiaoxu,top,LDL,2,68,0.0449,0.755,68.1
Jun,sup,LAS,2,29,0.0447,0.752,68.1
John P,bot,OTBLX,2,22,0.0441,0.742,67.9
Spica,jng,LCS,1,74,0.0441,0.742,67.9
wewillfailer,sup,OTBLX,2,22,0.0441,0.742,67.9
SamD,bot,LPL,1,54,0.044,0.739,67.9
XJM,sup,LDL,2,37,0.0439,0.739,67.9
Hyper,jng,UPL,2,53,0.0438,0.738,67.8
Innaxe,bot,PRM,2,70,0.0436,0.733,67.8
Dhokla,top,LCSA,2,50,0.0431,0.725,67.7
Hang,sup,LPL,1,73,0.0431,0.725,67.7
KatEvolved,mid,LCSA,2,50,0.0431,0.725,67.7
Lost,bot,LCSA,2,50,0.0431,0.725,67.7
KroMAX,sup,EBL,2,34,0.043,0.724,67.6
Acee,mid,LJL,2,54,0.0429,0.722,67.6
Archer,bot,LJL,2,54,0.0429,0.722,67.6
Bugi,jng,LJL,2,54,0.0429,0.722,67.6
Paz,top,LJL,2,54,0.0429,0.722,67.6
Raina,sup,LJL,2,54,0.0429,0.722,67.6
Chapapi,mid,DL,2,46,0.0428,0.719,67.6
DudsTheBoy,bot,CBLOL,2,43,0.0428,0.719,67.6
Kouke,jng,DDH,2,20,0.0423,0.711,67.5
Cupcake,sup,OPL,2,33,0.0421,0.707,67.4
Arfyss,top,LHE,2,48,0.0417,0.701,67.3
Gralou,sup,LHE,2,48,0.0417,0.701,67.3
ProxeYY,bot,EBL,2,29,0.0415,0.697,67.3
Kellin,sup,LCK,1,32,0.0414,0.696,67.2
SnowFlower,sup,TCL,2,38,0.0414,0.696,67.2
Cube,top,LPL,1,107,0.041,0.69,67.1
iBoy,bot,LPL,1,107,0.041,0.69,67.1
Celebrity,bot,VCS,2,79,0.0408,0.685,67.1
DNK,jng,VCS,2,79,0.0408,0.685,67.1
Goose,bot,DL,2,34,0.0408,0.686,67.1
Xzz,mid,LDL,2,95,0.0408,0.685,67.1
Vlk,top,HC,2,40,0.0404,0.68,67.0
Kui,jng,LDL,2,58,0.04,0.673,66.9
Stray,top,LLA,2,38,0.04,0.672,66.9
Zeros,top,VCS,2,51,0.04,0.673,66.9
Southwind,sup,LPL,1,70,0.0394,0.662,66.7
WildTurtle,bot,LCS,1,79,0.0394,0.663,66.7
Leb,jng,GLL,2,74,0.0393,0.661,66.7
Artifact,mid,VCS,2,74,0.0392,0.658,66.7
CRoNiiK,jng,NEXO,2,45,0.0391,0.657,66.6
Magic,jng,LDL,2,67,0.0391,0.657,66.6
Myrwn,top,NEXO,2,45,0.0391,0.657,66.6
Own3r,jng,LPLOL,2,46,0.0391,0.657,66.6
Truklax,top,LPLOL,2,46,0.0391,0.657,66.6
VaSKED,sup,HM,2,53,0.0391,0.657,66.6
Black,mid,TCL,2,42,0.039,0.655,66.6
ReAt1vo,jng,LPLOL,2,52,0.039,0.655,66.6
Acce,top,LLA,2,61,0.0389,0.654,66.6
Erixen,mid,UKLC,2,31,0.0389,0.654,66.6
Josedeodo,jng,LLA,2,61,0.0389,0.654,66.6
Leza,bot,LLA,2,61,0.0389,0.654,66.6
Meech,bot,UPL,2,44,0.0389,0.654,66.6
Shadow,sup,LLA,2,61,0.0389,0.654,66.6
Robo,top,CBLOL,2,54,0.0387,0.65,66.5
Hydra,mid,NEXO,2,38,0.0386,0.649,66.5
WidowMaker,jng,NEXO,2,38,0.0386,0.649,66.5
Xiaoxiang,top,LPL,1,41,0.0386,0.649,66.5
beishang,jng,LPL,1,116,0.0385,0.647,66.5
Nikola,sup,TCL,2,47,0.0381,0.641,66.4
Stefan,jng,TCL,2,47,0.0381,0.641,66.4
Hatrixx,mid,SLO,2,47,0.038,0.638,66.4
Cryin,mid,LPL,1,56,0.0379,0.637,66.3
Leyan,jng,LPL,1,56,0.0379,0.636,66.3
LukasNegro,top,LHE,2,51,0.0379,0.638,66.3
Sarkis,bot,BRCC,2,35,0.0378,0.635,66.3
Ichikawa,bot,DDH,2,30,0.0371,0.623,66.1
Aspect,mid,UPL,2,31,0.037,0.623,66.1
Danny,bot,UPL,2,31,0.037,0.623,66.1
UmTi,jng,CK,2,59,0.0368,0.618,66.0
Tank,mid,CK,2,74,0.0367,0.617,66.0
Cat 2,sup,UPL,2,50,0.0366,0.615,66.0
Hana,jng,PCS,2,52,0.0365,0.614,66.0
Elk,bot,LPL,1,119,0.0362,0.609,65.9
Kramer,bot,LPL,1,116,0.0362,0.608,65.9
MISSING,sup,LPL,1,119,0.0362,0.609,65.9
LowNley,sup,GLL,2,32,0.0357,0.601,65.8
Hyoga,jng,BRCC,2,37,0.0356,0.597,65.7
Snaker,bot,LHE,2,47,0.0353,0.594,65.6
Tasteless,sup,EBL,2,52,0.0351,0.59,65.6
Bjergsen,mid,LCS,1,77,0.0349,0.586,65.5
BrokenBlade,top,LCS,1,77,0.0349,0.586,65.5
Hawk,sup,BRCC,2,40,0.0346,0.58,65.4
Knighter,mid,PGN,2,32,0.0346,0.581,65.5
Value,bot,UPL,2,42,0.0346,0.58,65.4
Wolfe,mid,UPL,2,42,0.0346,0.58,65.4
AnDa,jng,LCSA,2,50,0.0345,0.579,65.4
winnie,jng,LCSA,2,38,0.0344,0.578,65.4
Parang,top,CBLOL,2,27,0.0343,0.576,65.4
Wiz,jng,CBLOL,2,27,0.0343,0.576,65.4
LL,top,VCS,2,61,0.0341,0.572,65.3
Ceos,sup,CBLOL,2,53,0.0339,0.569,65.3
Jackpot,top,BRCC,2,42,0.0339,0.57,65.3
Rainbow,mid,BRCC,2,42,0.0339,0.57,65.3
Rich,top,LCK,1,97,0.0339,0.569,65.3
Stay,bot,LDL,2,21,0.0339,0.569,65.3
Tutsz,mid,CBLOL,2,53,0.0339,0.569,65.3
deokdam,bot,LCK,1,97,0.0339,0.569,65.3
bucu,mid,UL,2,36,0.0337,0.565,65.2
Chim,top,UPL,2,36,0.0336,0.563,65.2
Gabbo,top,PGN,2,56,0.0336,0.565,65.2
Kyle,bot,UPL,2,36,0.0336,0.563,65.2
L0ckie,bot,GLL,2,49,0.0336,0.565,65.2
Lele,sup,LDL,2,61,0.0334,0.561,65.1
Luci,sup,CBLOL,2,28,0.0331,0.556,65.0
Flakked,bot,SLO,2,48,0.033,0.555,65.0
Koldo,jng,SLO,2,48,0.033,0.555,65.0
Prime,sup,SLO,2,51,0.033,0.555,65.0
Trevor,sup,UPL,2,47,0.0329,0.552,65.0
Trymbi,sup,UL,2,53,0.0329,0.553,65.0
Shikari,top,UKLC,2,28,0.0327,0.548,64.9
Sorn,jng,VCS,2,80,0.0322,0.54,64.8
irma,mid,LDL,2,76,0.0321,0.539,64.8
Color,top,LFL,2,20,0.0317,0.532,64.6
