player_id,position,league,tier,games,winrate,teams,操作,意识,心态,团队,体质,综合,操作_10,意识_10,心态_10,团队_10,体质_10,综合_10,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_cspm,f_multi,f_vspm,f_wcpm,f_cwards,f_kp,f_deathshare,f_ejg,f_adver,f_clutch,f_lateg,f_stable,f_egshare,f_dmgmit,f_gspd,f_games,f_decay
Niket,sup,LDL,2,27,0.63,Top Esports Challenger,56.0,61.0,45.7,46.2,45.3,52.8,5.6,6.1,4.6,4.6,4.5,5.3,0.0,0.0,0.0,189.42414444444444,0.08795884444444445,1.8700962962962961,0.0,2.320625925925926,0.30202962962962965,11.222222222222221,0.7223476297968398,0.2594458438287154,0.1111111111111111,0.20057769509448745,-0.8238453276047261,0.0,-0.9381911882084478,0.10368835185185185,0.0,0.0,27.0,-0.025766588042251938
yawang,sup,LDL,2,40,0.525,LNG Academy,42.0,55.3,63.2,49.7,58.7,52.1,4.2,5.5,6.3,5.0,5.9,5.2,0.0,0.0,0.0,112.553925,0.06555700249999999,1.1419774999999999,0.0,2.5616700000000003,0.351535,15.3,0.66728280961183,0.22641509433962265,0.0,0.23582919563058588,0.0,0.0,-0.7869580719307601,0.0870894475,0.0,0.0,40.0,0.2934583248420624
pzx,jng,LDL,2,75,0.653,ThunderTalk Gaming Young|V5 87,49.4,54.7,52.3,43.8,63.2,52.0,4.9,5.5,5.2,4.4,6.3,5.2,0.0,0.0,0.0,324.29473466666667,0.14619586933333334,5.655053333333334,0.0,1.29172,0.32214933333333334,7.906666666666666,0.648991784914115,0.22884615384615384,15.266666666666667,0.18700064031118038,-0.19996438767436175,-0.4191093145099001,-0.8044747084107211,0.18098621333333334,0.0,0.0,75.0,-0.14517493073960666
Aliez,top,LDL,2,49,0.469,Ultra Prime|Ultra Prime Academy,50.9,59.6,41.2,50.3,54.8,52.0,5.1,6.0,4.1,5.0,5.5,5.2,0.0,0.0,0.0,510.2869551020408,0.2248497551020408,8.05990612244898,0.0,0.8927428571428572,0.16868571428571427,4.857142857142857,0.5387647831800263,0.18352059925093633,1.7959183673469388,0.19191852393861228,-0.6160519364796486,-0.7402539541100467,-1.0152833109337533,0.23175469387755104,0.0,0.0,49.0,0.2518669789227164
Bubble,mid,LDL,2,36,0.278,Shu Dai Xiong Gaming,41.9,50.5,69.9,48.1,61.3,51.9,4.2,5.0,7.0,4.8,6.1,5.2,0.0,0.0,0.0,435.06364444444444,0.24265747222222223,7.982205555555556,0.0,1.0352222222222223,0.19218055555555555,6.083333333333333,0.620253164556962,0.19672131147540983,0.5833333333333334,0.35121828239237146,0.0,0.0,-0.8564445662889133,0.22002722222222224,0.0,0.0,36.0,0.6593418372815949
Mirror,mid,LDL,2,32,0.531,Ultra Prime Academy,55.3,50.6,45.7,52.7,53.1,51.9,5.5,5.1,4.6,5.3,5.3,5.2,0.0,0.0,0.0,655.3977875,0.26826225,7.697246875,0.0,0.849803125,0.144003125,3.8125,0.6781609195402298,0.20113851992409867,2.1875,0.19992680248871536,-0.31893028144341934,-0.12501459768772627,-0.9983611780775942,0.22627350000000002,0.0,0.0,32.0,0.471930274288644
yyy,jng,LDL,2,45,0.578,TEAM ORANGE,51.3,57.4,36.3,57.3,52.1,51.5,5.1,5.7,3.6,5.7,5.2,5.2,0.0,0.0,0.0,320.2741136363636,0.16550583636363636,5.802644444444445,0.0,1.1402681818181817,0.25677272727272726,8.704545454545455,0.7387687188019967,0.2280431432973806,11.568181818181818,0.16290726817042603,-0.6011000311983639,-0.9431496481517858,-1.0966164714834585,0.18548395555555558,0.0,0.0,45.0,0.20525153304503024
lovely,jng,LDL,2,34,0.588,Royal Club,50.2,56.4,56.1,42.0,50.4,51.5,5.0,5.6,5.6,4.2,5.0,5.2,0.0,0.0,0.0,321.6361176470588,0.15485638529411766,5.4660529411764704,0.0,1.4339323529411765,0.38766470588235297,8.970588235294118,0.6544401544401545,0.2611764705882353,12.235294117647058,0.21087005212575333,0.0,0.0,-0.955026552733872,0.17984164705882352,0.0,0.0,34.0,0.15154652949428807
Yesjun,jng,LDL,2,42,0.143,Rare Atom Period,44.1,57.8,51.2,59.0,47.1,51.5,4.4,5.8,5.1,5.9,4.7,5.2,0.0,0.0,0.0,246.09928095238095,0.13687535,5.066621428571429,0.0,1.1184833333333333,0.26241666666666663,10.333333333333334,0.7026378896882494,0.1763888888888889,7.5,0.2546721571111815,0.0,0.0,-1.2728645604195779,0.17610957142857142,0.0,0.0,42.0,0.19559834938101797
Such,bot,LDL,2,39,0.256,FunPlus Phoenix Blaze|Rare Atom Period,41.4,61.5,50.6,47.1,62.1,51.5,4.1,6.2,5.1,4.7,6.2,5.2,0.0,0.0,0.0,434.1452589743589,0.2511504871794872,9.57548717948718,0.0,1.0774615384615385,0.359974358974359,1.9743589743589745,0.655860349127182,0.15873015873015872,2.1794871794871793,0.20112513481213748,0.0,0.0,-1.0329261082387216,0.2787316923076923,0.0,0.0,39.0,1.0615937940761637
Ashlomailma,sup,LDL,2,41,0.585,ThunderTalk Gaming Young,50.3,45.4,53.9,50.9,64.2,51.4,5.0,4.5,5.4,5.1,6.4,5.1,0.0,0.0,0.0,166.34658048780486,0.07612329024390244,0.833019512195122,0.0,2.3065853658536586,0.2273560975609756,14.75609756097561,0.6803149606299213,0.22900763358778625,0.0,0.1851418515581801,0.34921457351677226,-0.34715423862091666,-0.9882516449312526,0.08752481219512195,0.0,0.0,41.0,0.8647137125413333
Wuming,mid,LDL,2,69,0.391,Bilibili Gaming Junior|Oh My God Academy,46.4,57.1,39.5,53.2,61.6,51.0,4.6,5.7,4.0,5.3,6.2,5.1,0.0,0.0,0.0,521.0706652173913,0.24958482608695653,8.22975072463768,0.0,0.8485391304347826,0.20682898550724638,3.739130434782609,0.6478723404255319,0.16652433817250215,2.130434782608696,0.17424198619493333,-0.7587492789977063,0.0,-1.019345839534511,0.22622115942028984,0.0,0.0,69.0,0.24816128543277238
Michi,bot,LDL,2,27,0.37,Anyone's Legend.Young,48.3,64.9,41.1,53.1,37.7,51.0,4.8,6.5,4.1,5.3,3.8,5.1,0.0,0.0,0.0,515.8418814814814,0.2760208518518518,9.561355555555556,0.0,1.0582777777777777,0.29869999999999997,2.925925925925926,0.75,0.17873303167420815,2.5555555555555554,0.13781620116461746,0.0,0.0,-1.1771348181344448,0.29632559259259256,0.0,0.0,27.0,-0.23351128530882564
xqw,mid,LDL,2,73,0.438,LGD Gaming Young Team|Team WE Academy,53.6,52.8,37.9,49.6,58.0,50.8,5.4,5.3,3.8,5.0,5.8,5.1,0.0,0.0,0.0,590.2997616438356,0.2842582328767123,8.374489041095892,0.0,0.9300739726027396,0.1750082191780822,5.2465753424657535,0.6869918699186992,0.21872265966754156,2.1780821917808217,0.18460333093320752,-0.566903983833989,-0.7961901100395242,-1.0306849204781416,0.23471865753424656,0.0,0.0,73.0,-0.02652403874122598
Miaoniu,sup,LDL,2,28,0.393,Ultra Prime|Ultra Prime Academy,49.9,53.7,47.2,53.4,46.9,50.7,5.0,5.4,4.7,5.3,4.7,5.1,0.0,0.0,0.0,157.95903214285713,0.07890626071428572,0.8810928571428571,0.0,2.4624892857142853,0.2899214285714286,19.178571428571427,0.7222222222222222,0.2691358024691358,0.03571428571428571,0.2515939776262352,0.0,0.0,-1.3538910978308984,0.08507132857142856,0.0,0.0,28.0,0.606495519169867
10ng,mid,LDL,2,36,0.556,Top Esports Challenger,45.4,60.5,47.7,53.3,42.9,50.7,4.5,6.0,4.8,5.3,4.3,5.1,0.0,0.0,0.0,525.9427361111111,0.23797925000000003,8.425386111111111,0.0,0.9809944444444445,0.19086944444444442,4.166666666666667,0.6504504504504505,0.1624087591240876,2.0555555555555554,0.2730483838178491,-0.6413679685071999,-0.9605692530819434,-0.8862534169222048,0.22904258333333333,0.0,0.0,36.0,-0.3888440860215054
doing,mid,LDL,2,48,0.188,Rare Atom Period,43.5,57.3,37.4,55.4,64.1,50.5,4.3,5.7,3.7,5.5,6.4,5.0,0.0,0.0,0.0,446.04055625,0.255540625,7.823439583333333,0.0,1.0361958333333334,0.22502708333333332,5.0625,0.6731517509727627,0.19482120838471023,0.3541666666666667,0.1451969083548031,0.0,0.0,-1.301495691268534,0.21597966666666668,0.0,0.0,48.0,1.2092365692742697
bkr,sup,LDL,2,63,0.206,Rare Atom Period,49.2,48.4,43.4,49.8,66.7,50.3,4.9,4.8,4.3,5.0,6.7,5.0,0.0,0.0,0.0,150.33725555555557,0.08007254285714285,1.1460095238095238,0.0,2.217652380952381,0.2619761904761905,10.238095238095237,0.6736694677871149,0.21525885558583105,0.015873015873015872,0.16584516666045493,0.0,0.0,-1.2476933129309682,0.09113707142857143,0.0,0.0,63.0,0.9612412034434896
Clever9,top,LDL,2,23,0.435,LNG Academy,48.8,57.9,44.9,54.6,37.8,50.2,4.9,5.8,4.5,5.5,3.8,5.0,0.0,0.0,0.0,428.0959608695652,0.25046760869565216,8.073230434782609,0.0,0.8516999999999999,0.15129565217391305,4.0,0.5850340136054422,0.2099644128113879,2.217391304347826,0.14352077762379717,0.0,0.0,-1.0961364980558066,0.2251118695652174,0.0,0.0,23.0,-0.2682881497147984
Cerasus,sup,LDL,2,45,0.467,Top Esports Challenger,56.0,50.8,42.0,46.4,49.5,50.1,5.6,5.1,4.2,4.6,5.0,5.0,0.0,0.0,0.0,183.74921333333333,0.09118103111111112,1.2213133333333333,0.0,2.523502222222222,0.31208444444444444,16.244444444444444,0.6963434022257552,0.26,0.0,0.18592745089518511,0.14204828361287752,-0.9101759776933691,-1.1771403410372443,0.09559849111111111,0.0,0.0,45.0,0.20769561062093972
lyy,bot,LDL,2,49,0.286,TWELVE,47.9,55.1,57.6,40.8,47.0,50.1,4.8,5.5,5.8,4.1,4.7,5.0,0.0,0.0,0.0,528.1390653061225,0.2663346530612245,9.806053061224489,0.0,1.1154183673469387,0.3954510204081632,3.4285714285714284,0.6184798807749627,0.18453038674033148,1.9591836734693877,0.2801935072801214,0.0,0.0,-1.0514192094528236,0.2748320612244898,0.0,0.0,49.0,-0.16670977999758058
minghai,sup,LDL,2,32,0.25,LGD Gaming Young Team,44.2,45.0,76.2,43.9,46.8,49.8,4.4,4.5,7.6,4.4,4.7,5.0,0.0,0.0,0.0,119.158684375,0.07311888125,1.0698,0.0,2.4247843749999998,0.34093125,14.125,0.6574585635359116,0.2736625514403292,0.0,0.43876569669991483,0.0,0.0,-0.7215393975249907,0.08755409375,0.0,0.0,32.0,-0.3183314381471063
Relife,jng,LDL,2,45,0.356,Anyone's Legend.Young,46.9,49.3,45.5,50.8,60.1,49.5,4.7,4.9,4.5,5.1,6.0,5.0,0.0,0.0,0.0,286.2004822222222,0.14308928444444444,5.030535555555556,0.0,1.1648844444444444,0.25723999999999997,8.222222222222221,0.6794871794871795,0.22340425531914893,8.466666666666667,0.1504587733517997,0.0,0.0,-1.127100202260481,0.17274122222222224,0.0,0.0,45.0,0.7020544482227622
Mmy,sup,LDL,2,37,0.459,ThunderTalk Gaming Young,42.4,55.0,48.7,53.9,49.4,49.4,4.2,5.5,4.9,5.4,4.9,4.9,0.0,0.0,0.0,116.11886388888888,0.06566264999999999,1.0967702702702702,0.0,2.364822222222222,0.29013055555555556,14.027777777777779,0.6912028725314183,0.21880650994575046,0.027777777777777776,0.15284895533250448,0.0,0.0,-1.0190108612265332,0.08636782162162163,0.0,0.0,37.0,0.1412117669513767
Wunai3,sup,LDL,2,25,0.56,EQX|Invictus Gaming Young,53.5,41.2,64.4,46.7,40.1,49.4,5.3,4.1,6.4,4.7,4.0,4.9,0.0,0.0,0.0,190.36879199999998,0.077028412,0.850352,0.0,2.203884,0.241784,12.48,0.6536796536796536,0.23834196891191708,0.0,0.31484883754484855,0.0,0.0,-0.9705531416251805,0.08746774,0.0,0.0,25.0,-0.30899299454624274
Yaoyang,top,LDL,2,41,0.659,MAX,56.0,48.3,45.4,40.0,52.3,49.3,5.6,4.8,4.5,4.0,5.2,4.9,0.0,0.0,0.0,523.759987804878,0.2595076829268293,8.69680243902439,0.0,0.8672756097560976,0.14790731707317073,4.804878048780488,0.5014367816091954,0.2515991471215352,4.902439024390244,0.1761352758739518,-0.572520196172809,-0.8573974580791196,-0.7860502047297947,0.23340563414634144,0.0,0.0,41.0,-0.05356487067834845
huanhuan,mid,LDL,2,30,0.133,Qing Jiu E-sport Club,52.0,52.8,42.3,53.9,37.8,49.3,5.2,5.3,4.2,5.4,3.8,4.9,0.0,0.0,0.0,581.1652533333333,0.27446136666666665,8.612466666666668,0.0,0.70333,0.14685,3.566666666666667,0.677536231884058,0.14285714285714285,0.8,0.1766788766788767,0.0,0.0,-1.1870298290668366,0.24876189999999998,0.0,0.0,30.0,-0.2602827763496144
Cyku,mid,LDL,2,67,0.806,EDG Youth Team,45.7,53.3,45.3,44.9,59.7,49.2,4.6,5.3,4.5,4.5,6.0,4.9,0.0,0.0,0.0,548.8363716417911,0.229583,8.058682089552239,0.0,1.0665880597014925,0.24947313432835821,4.865671641791045,0.6009049773755656,0.223943661971831,2.582089552238806,0.1434075873874869,-0.3111166565185712,-0.3718339882459544,-0.762635714828601,0.21216455223880598,0.0,0.0,67.0,-0.184773890149294
redwall,top,LDL,2,30,0.567,JD Gaming|Joy Dream,63.4,50.2,40.8,37.4,37.0,49.0,6.3,5.0,4.1,3.7,3.7,4.9,0.0,0.0,0.0,614.4045533333334,0.2745749666666667,8.09274,0.0,0.9224266666666666,0.22528333333333334,3.1333333333333333,0.4969450101832994,0.2824742268041237,3.7333333333333334,0.17658431455418164,-0.01370917723549415,-0.4361913724148256,-1.2852838422419284,0.2344997,0.0,0.0,30.0,-0.2362657757980698
JKJK,sup,LDL,2,45,0.578,TEAM ORANGE,44.5,58.1,40.7,51.3,47.6,48.9,4.5,5.8,4.1,5.1,4.8,4.9,0.0,0.0,0.0,128.97103863636363,0.06979508181818182,1.1184977777777778,0.0,2.61225,0.3376681818181818,16.068181818181817,0.6938435940099834,0.2280431432973806,0.0,0.18648351867182147,-0.4584256720379622,-0.712529266674179,-1.0519871794225564,0.09072042000000001,0.0,0.0,45.0,-0.06758168319611833
chenshao,jng,LDL,2,37,0.297,TWELVE,58.1,47.8,45.3,42.1,40.7,48.7,5.8,4.8,4.5,4.2,4.1,4.9,0.0,0.0,0.0,380.6984756756757,0.19195535945945946,6.229764864864865,0.0,1.116508108108108,0.26702972972972977,6.108108108108108,0.6609848484848485,0.2225392296718973,11.64864864864865,0.17890052655677655,0.0,0.0,-1.2339211036131603,0.20131937837837838,0.0,0.0,37.0,-0.2018433845376057
Mysun,sup,LDL,2,56,0.518,Royal Club,46.0,45.1,44.7,52.7,63.2,48.7,4.6,4.5,4.5,5.3,6.3,4.9,0.0,0.0,0.0,148.47710535714285,0.06653715892857143,1.104869642857143,0.0,2.1715642857142856,0.19617857142857145,13.714285714285714,0.7032181168057211,0.22002635046113306,0.0,0.18682512021871378,-0.7586982815445211,0.0,-0.9617905804281863,0.09233130357142857,0.0,0.0,56.0,0.48602560209086787
lhyz,jng,LDL,2,39,0.538,Royal Club,42.3,55.0,46.6,47.2,54.2,48.5,4.2,5.5,4.7,4.7,5.4,4.8,0.0,0.0,0.0,254.04287692307693,0.11330768205128205,4.309158974358974,0.0,1.4497205128205128,0.4120923076923077,8.179487179487179,0.6381818181818182,0.24531835205992508,5.948717948717949,0.19979856477401486,-0.7976359633371328,0.0,-0.8799160831218226,0.1497606641025641,0.0,0.0,39.0,0.16996196415721482
eqq,sup,LDL,2,49,0.286,TWELVE,50.0,54.8,44.0,41.6,44.2,48.2,5.0,5.5,4.4,4.2,4.4,4.8,0.0,0.0,0.0,156.16460204081633,0.08055683265306122,1.161965306122449,0.0,2.8467673469387758,0.3050897959183674,18.816326530612244,0.61698956780924,0.2408839779005525,0.04081632653061224,0.16909307875894986,0.0,0.0,-1.2329684497540574,0.08962132040816327,0.0,0.0,49.0,-0.1137332842107358
YSKM,top,LDL,2,59,0.508,Frank Esports|Invictus Gaming Young,46.1,44.8,47.8,49.0,60.3,48.2,4.6,4.5,4.8,4.9,6.0,4.8,-26.103448275862068,-125.89655172413794,-2.6206896551724137,426.0878796610169,0.21566821186440677,7.943461016949152,0.3728813559322034,0.9602864406779661,0.13044237288135593,4.627118644067797,0.5151515151515151,0.2518628912071535,0.7666666666666667,0.20206287238018666,-0.3377519245739987,-0.704372459129833,-0.9207433580749558,0.22508794915254238,774.5227758620689,0.0,59.0,0.22549680317954046
lcberg,top,LDL,2,47,0.553,TEAM ORANGE,51.8,46.7,46.3,46.5,46.1,48.1,5.2,4.7,4.6,4.7,4.6,4.8,0.0,0.0,0.0,478.40874468085104,0.2490302340425532,8.134929787234043,0.0,0.7018319148936171,0.1491340425531915,0.5531914893617021,0.48878205128205127,0.18975069252077562,2.404255319148936,0.21511138071647626,-0.34681803645666776,-0.7249760153501759,-1.0087152887204447,0.21945921276595745,0.0,0.0,47.0,-0.2608653732051739
Aix,jng,LDL,2,29,0.138,Qing Jiu E-sport Club,54.8,56.7,37.7,42.8,34.0,48.1,5.5,5.7,3.8,4.3,3.4,4.8,0.0,0.0,0.0,364.34781379310346,0.1719774724137931,5.688131034482759,0.0,1.3692931034482758,0.3729965517241379,8.758620689655173,0.6690909090909091,0.2441860465116279,9.068965517241379,0.12532292479833462,0.0,0.0,-1.4089547859263887,0.19374120689655172,0.0,0.0,29.0,-0.5241624440038187
XXX,mid,LDL,2,52,0.558,TEAM ORANGE,37.2,55.4,41.4,57.3,52.4,47.6,3.7,5.5,4.1,5.7,5.2,4.8,0.0,0.0,0.0,383.7360039215686,0.2034917254901961,7.5296403846153845,0.0,1.094105882352941,0.19631960784313726,5.470588235294118,0.6587887740029542,0.20284237726098192,0.7254901960784313,0.1824153590216267,-0.3899463616082025,-0.8803816395310201,-0.908876095122516,0.1977873076923077,0.0,0.0,52.0,-0.08829688478228008
Moyan,jng,LDL,2,38,0.526,ThunderTalk Gaming|ThunderTalk Gaming Young,47.3,42.4,50.6,39.2,66.4,47.5,4.7,4.2,5.1,3.9,6.6,4.8,0.0,0.0,0.0,291.39422894736845,0.14391311315789473,4.994171052631579,0.0,1.3186868421052633,0.33708947368421055,9.157894736842104,0.6290630975143403,0.2902542372881356,9.342105263157896,0.2280302765240311,-0.08799726330761677,0.5041905602117337,-1.2917434212887033,0.16496478684210525,0.0,0.0,38.0,1.4607872686720116
Guang,sup,LDL,2,28,0.321,Oh My God Academy,48.0,36.2,67.3,37.2,57.8,47.5,4.8,3.6,6.7,3.7,5.8,4.8,0.0,0.0,0.0,147.74715357142856,0.07615790357142857,0.9366857142857142,0.0,2.221378571428571,0.21727500000000002,13.142857142857142,0.6010928961748634,0.30120481927710846,0.07142857142857142,0.3410397451347707,0.0,0.0,-0.9358081158661803,0.08598328928571429,0.0,0.0,28.0,0.6659638765900624
PandaC,top,LDL,2,29,0.586,LNG Academy|LNG Esports,45.3,60.1,45.2,40.7,37.3,47.4,4.5,6.0,4.5,4.1,3.7,4.7,0.0,0.0,0.0,418.5215586206897,0.22400203448275863,8.030510344827587,0.0,1.016248275862069,0.23893103448275863,5.620689655172414,0.5,0.2571428571428571,4.586206896551724,0.13209599546602388,0.0,0.0,-1.043307056450147,0.22503344827586208,0.0,0.0,29.0,-0.5377086982332709
kelin,bot,LDL,2,26,0.577,Ultra Prime Academy,41.0,54.2,40.2,52.3,51.8,47.4,4.1,5.4,4.0,5.2,5.2,4.7,0.0,0.0,0.0,514.2062884615384,0.20777102692307692,7.712157692307692,0.0,1.1476884615384615,0.29998846153846154,4.230769230769231,0.6467991169977925,0.17889908256880735,1.3461538461538463,0.16581450046016977,-0.4405727923627684,-0.8042959427207638,-0.9292117457463783,0.2343741153846154,0.0,0.0,26.0,0.518565294266229
Missia,sup,LDL,2,58,0.569,Ultra Prime Academy,46.4,43.1,55.9,45.1,49.3,47.2,4.6,4.3,5.6,4.5,4.9,4.7,0.0,0.0,0.0,145.37189137931034,0.07022821206896551,1.0017086206896553,0.0,2.4102310344827584,0.24168275862068966,13.689655172413794,0.6417748917748918,0.23815028901734103,0.0,0.2413039463731448,-0.3072819733967397,0.16432835170580798,-0.9651840862219631,0.08795272413793102,0.0,0.0,58.0,-0.3316557032066282
suki,sup,LDL,2,36,0.361,V5 87,53.1,45.0,45.8,46.6,38.5,47.0,5.3,4.5,4.6,4.7,3.9,4.7,0.0,0.0,0.0,170.65656666666666,0.08598976388888889,1.2682111111111112,0.0,2.2407666666666666,0.2674166666666667,13.194444444444445,0.6880530973451328,0.24548192771084337,0.0,0.18176323696488406,0.0,0.0,-1.200482819825249,0.09596380277777777,0.0,0.0,36.0,-0.34533497193343743
Ylaht,bot,LDL,2,36,0.5,Top Esports Challenger,47.1,50.7,47.0,43.3,43.0,46.9,4.7,5.1,4.7,4.3,4.3,4.7,0.0,0.0,0.0,527.6632138888889,0.2601266944444445,8.759330555555556,0.0,1.0842999999999998,0.37329166666666663,3.5277777777777777,0.6305609284332688,0.21535893155258765,2.9166666666666665,0.1627629775314381,0.0,0.0,-1.0367958141197016,0.24695777777777778,0.0,0.0,36.0,-0.1815470365088686
zzl,mid,LDL,2,24,0.167,Rare Atom Period,45.8,50.9,37.0,46.4,46.1,45.8,4.6,5.1,3.7,4.6,4.6,4.6,0.0,0.0,0.0,490.02930416666663,0.25916895833333337,7.861674999999999,0.0,1.0302916666666666,0.18190833333333334,4.916666666666667,0.6334661354581673,0.19444444444444445,0.375,0.16174500768049158,0.0,0.0,-1.3801907658818273,0.23473470833333332,0.0,0.0,24.0,0.7498365249883234
Feather,sup,LDL,2,49,0.571,JD Gaming|Joy Dream,47.2,41.2,48.8,44.8,48.0,45.6,4.7,4.1,4.9,4.5,4.8,4.6,0.0,0.0,0.0,149.2075142857143,0.07165530612244898,1.0137734693877551,0.0,2.2814510204081633,0.23880612244897959,15.040816326530612,0.646606914212548,0.24209078404401652,0.0,0.25300748185684807,-0.41792022868055,-0.526745127342923,-1.0018079778886024,0.08924485102040816,0.0,0.0,49.0,-0.18591313448456298
Paopao,sup,LDL,2,23,0.043,Qing Jiu E-sport Club,43.4,39.0,69.2,34.7,48.2,45.6,4.3,3.9,6.9,3.5,4.8,4.6,0.0,0.0,0.0,115.89836521739132,0.07101218695652174,1.3501304347826086,0.0,2.3239043478260872,0.38560434782608694,13.0,0.5469613259668509,0.2505175983436853,0.0,0.2876623376623376,0.0,0.0,-0.7046338057583666,0.09279268260869565,0.0,0.0,23.0,-0.08499956721197968
Fzz,sup,LDL,2,21,0.524,Oh My God Academy,47.6,38.7,62.5,37.7,40.9,45.3,4.8,3.9,6.2,3.8,4.1,4.5,0.0,0.0,0.0,156.05977619047619,0.06972461428571429,1.3792523809523811,0.0,2.540890476190476,0.3253238095238095,14.761904761904763,0.6336336336336337,0.3231292517006803,0.0,0.25171370967741935,0.0,0.0,-0.8583106762951628,0.08843842380952381,0.0,0.0,21.0,-0.32219570405727915
Binggan,top,LDL,2,31,0.29,Shu Dai Xiong Gaming,39.3,41.7,45.4,42.7,69.8,45.1,3.9,4.2,4.5,4.3,7.0,4.5,0.0,0.0,0.0,346.658264516129,0.19741204838709678,7.244441935483871,0.0,0.7159612903225807,0.1510774193548387,3.935483870967742,0.44254278728606355,0.20152091254752852,2.193548387096774,0.20280429666042507,0.0,0.0,-1.2832277868038866,0.20777625806451613,0.0,0.0,31.0,2.09720019035533
Yijin,mid,LDL,2,26,0.308,TWELVE,38.1,52.4,38.3,50.0,49.6,45.1,3.8,5.2,3.8,5.0,5.0,4.5,0.0,0.0,0.0,394.3917846153846,0.21275877307692306,7.829976923076923,0.0,1.0334076923076922,0.21785000000000002,5.769230769230769,0.6094674556213018,0.19264069264069264,0.8846153846153846,0.15870132491385897,0.0,0.0,-1.3005394656015643,0.2087405769230769,0.0,0.0,26.0,0.8104259035335215
pyboy,mid,LDL,2,34,0.059,Qing Jiu E-sport Club,40.6,53.9,36.9,51.3,35.7,44.6,4.1,5.4,3.7,5.1,3.6,4.5,0.0,0.0,0.0,401.99486764705887,0.24197658823529414,8.191120588235295,0.0,0.8875794117647059,0.17966470588235295,4.617647058823529,0.6526315789473685,0.1572052401746725,0.11764705882352941,0.15380434782608696,0.0,0.0,-1.3606064450424336,0.24089661764705883,0.0,0.0,34.0,-0.320675105485232
xLiang,bot,LDL,2,27,0.37,V5 87,46.3,45.6,45.3,39.3,37.5,43.8,4.6,4.6,4.5,3.9,3.8,4.4,0.0,0.0,0.0,521.5280851851852,0.2562012962962963,8.777907407407408,0.0,1.0339814814814814,0.3330592592592592,3.3333333333333335,0.5955056179775281,0.19284294234592445,1.6296296296296295,0.1868861081550524,0.0,0.0,-1.1637776330920966,0.2649602962962963,0.0,0.0,27.0,-0.28210673163595085
bolin,top,LDL,2,34,0.059,Qing Jiu E-sport Club,46.2,46.5,35.3,48.4,35.8,43.6,4.6,4.7,3.5,4.8,3.6,4.4,0.0,0.0,0.0,399.6376911764706,0.2427941764705882,7.727573529411765,0.0,0.7538382352941176,0.1129764705882353,3.2058823529411766,0.5228070175438596,0.18340611353711792,0.5882352941176471,0.14023629926108375,0.0,0.0,-1.5470404289165014,0.2319135,0.0,0.0,34.0,-0.08801538908246218
Mitsuki,sup,LDL,2,32,0.5,Invictus Gaming Young,46.5,39.5,46.2,43.9,40.6,43.5,4.7,4.0,4.6,4.4,4.1,4.3,0.0,0.0,0.0,134.23424375,0.076583728125,0.9679125,0.0,2.219309375,0.21036875,13.75,0.6659090909090909,0.2777777777777778,0.03125,0.139313110181311,0.0,0.0,-1.0666017256757516,0.088887465625,0.0,0.0,32.0,-0.2759266587521435
Rumiki,top,LDL,2,25,0.24,LGD Gaming Young Team,40.3,43.9,44.5,54.2,32.8,43.2,4.0,4.4,4.5,5.4,3.3,4.3,0.0,0.0,0.0,342.74676,0.2116424,6.605872,0.0,0.844764,0.10830400000000001,6.28,0.5683453237410072,0.2547945205479452,0.84,0.21370525420313863,0.0,0.0,-1.3572558146522076,0.19497048,0.0,0.0,25.0,-0.630441317119825
Overture,top,LDL,2,38,0.342,Anyone's Legend.Young,41.1,41.3,48.6,44.9,36.0,42.3,4.1,4.1,4.9,4.5,3.6,4.2,0.0,0.0,0.0,376.6697,0.20294386842105264,7.062097368421052,0.0,0.9383552631578947,0.1152736842105263,4.868421052631579,0.4642082429501085,0.23202614379084968,0.6842105263157895,0.2523883989453587,0.0,0.0,-1.3475851327995432,0.19251734210526317,0.0,0.0,38.0,-0.45200871707409507
985,bot,LDL,2,34,0.059,Qing Jiu E-sport Club,39.2,34.8,42.0,38.6,38.5,38.3,3.9,3.5,4.2,3.9,3.9,3.8,0.0,0.0,0.0,400.80145,0.24325082352941177,8.477629411764706,0.0,0.7462735294117647,0.22764705882352942,2.6470588235294117,0.5578947368421052,0.17758369723435224,0.3235294117647059,0.17183441558441556,0.0,0.0,-1.2423175776150888,0.2558092941176471,0.0,0.0,34.0,-0.2107220328478463
Akko,bot,LDL,2,20,0.05,Qing Jiu E-sport Club,37.6,39.2,35.9,40.4,33.2,37.7,3.8,3.9,3.6,4.0,3.3,3.8,0.0,0.0,0.0,432.71232499999996,0.20689405,7.636095,0.0,0.91027,0.286225,0.95,0.5806451612903226,0.1912087912087912,0.85,0.11238323080428342,0.0,0.0,-1.3676606649624274,0.248699,0.0,0.0,20.0,-0.4150344676660467
