player_id,position,league,tier,games,winrate,teams,操作,意识,心态,团队,体质,综合,操作_10,意识_10,心态_10,团队_10,体质_10,综合_10,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_cspm,f_multi,f_vspm,f_wcpm,f_cwards,f_kp,f_deathshare,f_ejg,f_adver,f_clutch,f_lateg,f_stable,f_egshare,f_dmgmit,f_gspd,f_games,f_decay
Luka,mid,TCL,15,51,0.608,5 Ronin|Diamant Esports,54.4,48.7,54.0,52.3,55.9,52.7,5.4,4.9,5.4,5.2,5.6,5.3,53.411764705882355,-147.76470588235293,-3.0784313725490198,535.6352098039216,0.25071350980392154,7.801692156862745,0.47058823529411764,1.1153960784313726,0.20085294117647057,5.823529411764706,0.6371359223300971,0.19448476052249636,0.0,0.22577221287110985,-0.17454414541092628,-0.6888648366956295,-0.7991572132608796,0.22332011764705884,360.78771372549016,0.0,51.0,-0.07193832828105036
Minji,mid,PCS,15,71,0.549,Beyond Gaming,49.5,51.1,45.8,59.6,64.0,52.7,5.0,5.1,4.6,6.0,6.4,5.3,-96.43661971830986,-91.09859154929578,-3.4788732394366195,471.008561971831,0.2391484366197183,7.808405633802817,0.5633802816901409,1.0011042253521127,0.18899014084507043,6.225352112676056,0.7053388090349076,0.19747416762342135,0.0,0.17831869593627483,-0.3469788659880826,-0.5453950811093667,-0.8535076705285115,0.22075133802816901,321.8233830985916,0.0,71.0,-0.053269910324365684
Kevy,jng,LCO,15,65,0.508,CLG Academy|ORDER,57.4,40.2,72.8,46.0,49.6,52.6,5.7,4.0,7.3,4.6,5.0,5.3,-290.9384615384615,-46.92307692307692,-2.5384615384615383,336.3738446153846,0.16836499384615383,5.834698461538462,0.4307692307692308,1.158453846153846,0.2682707692307692,8.4,0.6857463524130191,0.22163308589607636,0.0,0.18414531971057382,0.7799471423851998,1.5815735305328962,-0.9806696717392033,0.18965484615384615,644.24278,0.0,65.0,-0.6620400398931472
Juhan,jng,PCS,15,64,0.625,Kiwoom DRX|PSG Talon,52.7,55.0,50.3,47.8,56.7,52.6,5.3,5.5,5.0,4.8,5.7,5.3,84.53125,-39.8125,-0.875,270.144753125,0.142954971875,6.5530234375,0.296875,1.6191015625,0.4103796875,15.171875,0.6842723004694836,0.24613003095975233,0.0,0.1478351352723212,-0.1308673483181306,0.01125852389755295,-0.9614457282538762,0.1727955,674.9072734375,0.0,64.0,-0.2244619205298013
Arashi,jng,PCS,15,28,0.071,SEM9,49.7,63.3,39.1,55.4,50.6,52.6,5.0,6.3,3.9,5.5,5.1,5.3,-454.2857142857143,-249.42857142857142,-2.107142857142857,299.6787142857143,0.19145710357142856,5.681471428571428,0.2857142857142857,1.3668071428571429,0.35614642857142853,11.928571428571429,0.772020725388601,0.20522388059701493,0.0,0.11348144609014174,0.0,0.0,-1.3760491379257482,0.20948710714285715,633.2593142857143,0.0,28.0,0.9810497444208953
Rogue,sup,LCO,15,68,0.603,Pentanet.GG,42.5,53.0,59.5,54.4,64.7,52.5,4.2,5.3,6.0,5.4,6.5,5.2,-72.73529411764706,-205.41176470588235,-3.0441176470588234,155.54251470588235,0.06851500882352941,1.0829382352941175,0.0,2.5600014705882352,0.2741514705882353,15.955882352941176,0.6883680555555556,0.21806167400881057,0.0,0.2358244780653686,-0.17142813544321167,-0.1862328902995438,-0.8879017277023724,0.09089258529411764,387.27397352941176,0.0,68.0,0.2640051567814219
SeongHwan,jng,TCL,15,33,0.485,Fenerbahçe Esports,42.2,64.6,52.6,56.1,47.4,52.5,4.2,6.5,5.3,5.6,4.7,5.2,-173.9090909090909,-170.0909090909091,-4.03030303030303,277.3639575757576,0.13695968181818183,5.204954545454545,0.09090909090909091,1.663551515151515,0.5039969696969697,12.909090909090908,0.7048054919908466,0.2423580786026201,0.0,0.1537401151716829,0.04438619065870874,0.16009965504024534,-1.0132276028344425,0.16302651515151514,719.358409090909,0.0,33.0,0.13487535482420387
Mojito,jng,TCL,15,46,0.543,Galatasaray Esports,56.2,45.9,54.3,50.6,56.4,52.3,5.6,4.6,5.4,5.1,5.6,5.2,307.1521739130435,173.47826086956522,4.413043478260869,262.27703478260867,0.12704143478260868,5.799304347826087,0.13043478260869565,1.398954347826087,0.35540652173913045,11.58695652173913,0.6607717041800643,0.23099850968703428,0.0,0.22502432628078822,-0.03630651109877188,-0.42689182267817427,-0.9612166374593107,0.1766250652173913,781.0249630434782,0.0,46.0,0.2574206280877891
Pbd,sup,TCL,15,50,0.56,Dark Passage,56.6,46.0,50.2,48.5,63.4,52.3,5.7,4.6,5.0,4.8,6.3,5.2,24.34,-177.42,7.86,147.17305,0.079234388,1.4231200000000002,0.06,2.209396,0.352054,12.26,0.671875,0.23692307692307693,0.0,0.1654403398316013,0.004496648347727606,-0.46233838688541606,-0.9803693150073097,0.099508196,440.32921600000003,0.0,50.0,0.8479564107116032
Leemas,bot,LCO,15,42,0.405,Kanga Esports,49.4,39.7,66.9,47.8,73.2,52.3,4.9,4.0,6.7,4.8,7.3,5.2,-280.42857142857144,-79.95238095238095,-9.19047619047619,579.7077285714286,0.27935716666666666,8.523150000000001,0.6666666666666666,1.0991285714285715,0.30943333333333334,4.523809523809524,0.6260720411663808,0.20351390922401172,0.0,0.16147602455616392,0.4970294614701115,1.5611094656515145,-0.9623542104559328,0.25961142857142855,299.63408095238094,0.0,42.0,1.3610635421360975
