team_id,code,name,slug,league,region_zh,region_en,tier,status,player_count,logo
115745394284063766,GLSH,Galions Sharks,galions-sharks,La Ligue Française,EMEA赛区,EMEA,regional,archived,0,http://static.lolesports.com/teams/1766134560844_GalionsSharks.png
115745428155297725,CLA,Caldya Esport,caldya-esport,La Ligue Française,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1766135073553_Caldya.png
115745443277220050,FK,French Flair,french-flair,La Ligue Française,EMEA赛区,EMEA,regional,active,5,http://static.lolesports.com/teams/1766135308638_Logo_FF_Clair.png
115745556615165073,YUA,Yumeea,yumeea,La Ligue Française,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1767950820333_CopyofYumeeaW.png
115745558004231657,ZYB,ZYB,zyb,La Ligue Française,EMEA赛区,EMEA,regional,active,10,http://static.lolesports.com/teams/1767950581466_ZYB_LOGO_PNG_2026.png
115745559583780332,ZPR,Zephyr Esport,zephyr,La Ligue Française,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1767950882466_image231.png
115746391381363571,HOWL,HowL Esports,howl-esports,Hellenic Legends League,EMEA赛区,EMEA,regional,active,3,http://static.lolesports.com/teams/1766149765889_YEO-removebg-preview.png
115842533697360343,HMB,HMBLE,hmble,LoL Italian Tournament,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1767616780850_HMBLE_Submark_White.png
115842539744221703,DEA,Deacoy,deacoy,LoL Italian Tournament,EMEA赛区,EMEA,regional,archived,0,http://static.lolesports.com/teams/1767616873079_nuovofinal_dea_-_Luca_Alberton-removebg-preview.png
115848463503909643,LEO,Lund Esports Organization,lund-esports-organization,NLC,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1767707264821_leo.png
115848467759043331,BOMB,La BOMBAS,la-bombas,NLC,EMEA赛区,EMEA,regional,archived,0,http://static.lolesports.com/teams/1767707328732_bomb.png
115848470558337840,FF15,4 Swines & A Bum,4-swines--a-bum,NLC,EMEA赛区,EMEA,regional,archived,0,http://static.lolesports.com/teams/1767707371607_ff15.png
115848475436772149,AP,Arctic Pandas,arctic-pandas-oy,NLC,EMEA赛区,EMEA,regional,active,5,http://static.lolesports.com/teams/1767707446482_ap.png
115848483543771960,DEER,Deer Gaming,deer-gaming,NLC,EMEA赛区,EMEA,regional,active,5,http://static.lolesports.com/teams/1778583831293_COLORED_FINAL.png
115848737828828062,FEC,Frites Esports Club,frites-esports-club,Road of Legends,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1767711449006_Frites_Esports_Club_Black-removebg-preview.png
115909750541503607,AGG,Andromeda Gaming,andromeda-gaming,Hitpoint Masters,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1768642432036_AGG.png
115909757388613298,PRT,Priority,priority,Hitpoint Masters,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1768642536524_prt.png
115926324689947935,GIT,Gity Meavedronu,gity-meavedronu,Hitpoint Masters,EMEA赛区,EMEA,regional,active,9,http://static.lolesports.com/teams/1768974454288_GIT.png
115931541846018675,SPXF,SPAXFAMILY,spaxfamily,Hitpoint Masters,EMEA赛区,EMEA,regional,active,10,http://static.lolesports.com/teams/1768974884279_noteamlogo-lolesports.png
115931545008947312,OBFE,Observant Force,observant-force,Hitpoint Masters,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1768974935547_noteamlogo-lolesports.png
