player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
TC,jng,LDL,2,64,0.484,54.9,58.5,50.9,47.4,40.8,48.3,52.5,0,0.0,13,-0.029,-0.243,-0.277,Royal Club,20
Recall,top,LDL,2,64,0.5,61.5,46.9,50.5,63.3,57.3,56.1,52.5,0,0.0,16,-0.03,-0.238,-0.092,Joy Dream,22
LTT,top,LDL,2,39,0.462,49.0,52.1,51.4,52.3,42.2,46.3,52.5,0,0.0,8,-0.248,-0.058,0.384,SHEINOO,
iiann,sup,LDL,2,33,0.364,61.0,59.6,50.9,42.1,34.4,47.3,52.4,0,0.0,7,0.12,-0.375,-0.428,LaoPengYou|Moss Seven Club,18
lanyemao,bot,LDL,2,24,0.417,54.9,51.3,52.0,48.5,60.3,53.4,52.3,0,0.0,8,-0.086,-0.221,-0.095,VC Gaming,
XLong,top,LDL,2,21,0.476,56.1,53.3,52.5,48.6,52.2,59.6,52.2,0,0.0,12,-0.034,-0.267,-0.123,Shadow Cream,
369,top,LDL,2,37,0.378,57.8,60.4,47.2,46.4,50.4,54.7,52.1,1,0.0,12,0.099,-0.393,-0.433,King of Future|Top Esports,17
KeYi,sup,LDL,2,28,0.429,53.2,54.1,51.3,53.2,53.0,60.0,52.1,0,0.0,11,-0.094,-0.234,-0.045,Big One Gaming,
Puff,bot,LDL,2,69,0.493,56.7,60.8,49.8,45.7,53.5,52.4,52.0,0,0.0,14,0.073,-0.381,-0.498,People's Red Wolf Gaming,19
Humble,top,LDL,2,25,0.44,55.8,51.8,52.2,49.3,37.4,53.9,51.9,0,0.0,11,-0.099,-0.255,-0.031,Team Fighter,17
Chance,sup,LDL,2,40,0.475,53.6,52.2,50.4,44.4,59.6,58.7,51.8,0,0.0,10,-0.113,-0.254,-0.046,Rogue Warriors Shark,19
Remedy,sup,LDL,2,44,0.477,53.5,53.3,50.2,69.7,61.4,57.5,51.7,0,0.0,11,-0.095,-0.273,-0.086,Triumphant Song Gaming|Victory Song Gaming,23
Echo,jng,LDL,2,30,0.433,54.8,48.9,52.2,48.6,48.1,48.7,51.7,0,0.0,7,-0.146,-0.228,-0.103,King of Future,
Smiths,sup,LDL,2,54,0.5,53.7,46.0,49.7,55.0,52.2,47.0,51.7,0,0.0,8,-0.238,-0.16,0.191,Royal Club,
Aki,jng,LDL,2,45,0.444,49.8,53.0,54.2,48.9,50.5,61.9,51.6,6,0.0,16,-0.173,-0.219,-0.055,HarmoniX Gaming|Virtual Reality Game,18
