player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
ShowMaker,mid,LCK,1,137,0.745,67.6,71.5,72.6,64.1,47.5,60.9,77.4,23,0.435,25,0.793,3.603,2.151,Dplus Kia,21
BeryL,sup,LCK,1,147,0.741,73.4,61.2,70.4,72.8,54.3,69.6,77.3,24,0.417,24,0.774,3.603,2.133,Dplus Kia,24
Canyon,jng,LCK,1,137,0.745,70.5,55.0,72.8,59.7,56.0,65.5,77.2,23,0.435,24,0.619,3.603,2.311,Dplus Kia,20
Khan,top,LCK,1,147,0.741,65.2,61.4,69.8,78.2,46.3,64.4,77.1,24,0.417,29,0.539,3.603,2.387,Dplus Kia,25
Ghost,bot,LCK,1,137,0.745,51.2,58.0,74.5,80.5,51.3,53.9,76.4,23,0.435,17,0.176,3.497,2.656,Dplus Kia,27
Viper,bot,LPL,1,121,0.694,65.3,60.2,69.6,62.7,45.9,63.8,75.8,12,0.333,18,0.467,2.959,1.933,EDward Gaming,21
Ming,sup,LPL,1,139,0.683,62.2,60.8,64.8,70.1,41.6,45.1,75.8,17,0.353,12,0.291,3.136,2.146,Royal Never Give Up,23
Scout,mid,LPL,1,121,0.694,62.5,63.6,67.3,72.2,49.1,63.9,75.7,12,0.333,24,0.459,2.959,1.896,EDward Gaming,23
Jiejie,jng,LPL,1,116,0.707,51.4,58.6,66.5,59.8,46.9,55.3,75.5,12,0.333,17,0.123,3.118,2.32,EDward Gaming,20
GALA,bot,LPL,1,142,0.669,68.1,55.4,71.0,55.7,43.2,41.9,75.3,17,0.353,13,0.43,2.8,1.827,Royal Never Give Up,20
Xiaohu,top,LPL,1,138,0.681,63.6,60.7,69.4,71.4,51.4,53.3,75.2,17,0.353,22,0.414,2.8,1.828,Royal Never Give Up,23
Meiko,sup,LPL,1,121,0.694,58.0,56.2,63.3,69.9,47.3,62.0,75.1,12,0.333,19,0.139,2.959,2.125,EDward Gaming,23
Doinb,mid,LPL,1,119,0.655,58.8,68.3,63.1,77.0,60.9,61.6,74.8,7,0.286,24,0.448,2.605,1.614,FunPlus Phoenix|LNG Esports,25
Wei,jng,LPL,1,142,0.669,58.8,59.7,67.0,57.1,47.5,48.2,74.8,17,0.353,17,0.232,2.8,1.967,Royal Never Give Up,19
Lwx,bot,LPL,1,121,0.661,58.3,47.7,65.5,74.1,44.1,49.7,74.8,7,0.286,16,-0.005,2.976,2.36,FunPlus Phoenix,23
Flandre,top,LPL,1,121,0.694,52.0,53.8,70.4,73.3,40.0,62.1,74.8,12,0.333,24,0.05,2.959,2.259,EDward Gaming,23
Cryin,mid,LPL,1,142,0.669,54.5,52.1,67.1,64.2,55.4,49.5,74.6,17,0.353,20,0.054,2.873,2.158,Royal Never Give Up|Ultra Prime,21
Nuguri,top,LPL,1,108,0.657,72.2,55.4,64.1,63.9,43.8,52.4,74.0,7,0.286,21,0.512,2.32,1.352,FunPlus Phoenix,22
Knight,mid,LPL,1,104,0.635,72.2,64.5,41.6,56.8,55.7,65.1,73.1,1,0.0,23,0.508,2.077,1.131,Top Esports,21
Keria,sup,LCK,1,124,0.597,70.3,53.6,64.7,50.4,45.8,65.5,73.0,6,0.167,23,0.503,2.075,1.076,T1,19
JackeyLove,bot,LPL,1,104,0.635,75.9,47.6,53.2,57.0,48.3,64.8,73.0,1,0.0,20,0.478,2.077,1.155,Top Esports,21
Zven,bot,LCS,1,130,0.608,61.4,58.0,53.2,73.9,58.0,62.3,72.4,23,0.0,19,0.21,2.162,1.463,Cloud9|Cloud9 Academy,24
Tian,jng,LPL,1,97,0.67,50.2,49.4,65.3,63.4,39.5,54.6,72.0,7,0.286,15,-0.136,2.363,1.909,FunPlus Phoenix|Top Esports,21
Zhuo,sup,LPL,1,95,0.653,55.5,62.4,45.4,53.3,53.9,59.5,71.5,1,0.0,14,0.063,2.093,1.461,Top Esports,20
Ruler,bot,LCK,1,116,0.603,66.3,66.7,50.9,66.8,56.0,57.1,71.1,24,0.167,15,0.43,1.716,0.882,Gen.G,23
Bdd,mid,LCK,1,113,0.611,64.1,55.1,46.8,63.3,53.0,45.6,70.7,23,0.174,16,0.194,1.824,1.18,Gen.G,22
Crisp,sup,LPL,1,108,0.648,46.5,53.0,63.2,67.4,56.6,54.1,70.6,7,0.286,14,-0.169,2.11,1.67,Bilibili Gaming|FunPlus Phoenix,23
huhi,sup,LCS,1,88,0.614,70.5,63.9,45.5,71.4,53.9,63.0,69.9,6,0.0,17,0.444,1.481,0.627,100 Thieves,26
Armut,top,LEC,1,91,0.615,58.3,61.1,64.1,66.6,42.6,47.5,69.5,21,0.238,21,0.25,1.578,0.956,MAD Lions KOI,23
Humanoid,mid,LEC,1,91,0.615,63.1,51.2,70.0,55.3,47.6,46.1,69.5,21,0.238,16,0.253,1.578,0.93,MAD Lions KOI,21
Alphari,top,LCS,1,84,0.595,71.7,63.1,66.9,56.6,35.2,55.1,69.4,8,0.25,20,0.647,1.228,0.34,Team Liquid,22
Canna,top,LCK,1,105,0.59,65.3,59.3,65.7,53.1,54.1,50.7,69.4,4,0.25,19,0.411,1.433,0.703,T1,21
Clid,jng,LCK,1,108,0.611,49.0,61.1,52.8,65.5,48.7,52.8,69.1,21,0.19,15,-0.023,1.736,1.296,Gen.G,22
Blaber,jng,LCS,1,127,0.583,70.0,56.4,49.5,55.0,53.3,65.4,69.0,23,0.0,23,0.314,1.434,0.767,Cloud9,21
