player_id,position,league,tier,games,winrate,behind_games,comeback_rate,champ_pool,操作,运营,心态,体质,适应力,teams,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_multi,f_vspm,f_wcpm,f_kp,f_deathshare,f_ejg,f_dmgmit,f_gspd,f_comeback,f_hold,f_clutch,f_endurance,f_sameday,f_pool,f_indep,f_patchstab,z_操作,z_运营,z_心态,z_体质,z_适应力
Catch,jng,LJL,15,36,0.778,3,0.333,8,71.4,63.1,57.6,48.4,57.3,DetonatioN FocusMe|Rising Star Gaming,467.1666666666667,664.6944444444445,10.88888888888889,422.9464555555556,0.21981383611111113,0.3333333333333333,0.0,0.459475,0.771435940869098,0.15453180922357757,30.416666666666668,0.0,0.0,0.3333333333333333,0.22378089512358054,0.0,-0.21729442970822288,0.0,1.3333333333333333,-0.6388888888888888,-0.3208556177401137,1.0095072055834124,0.44311640771081445,0.13645045167807474,-0.3574466590739168,0.11930802239711642
Bjergsen,mid,NA LCS,1,95,0.695,12,0.25,19,71.2,62.0,66.0,51.1,60.7,TSM,346.2315789473684,355.7894736842105,8.978947368421053,607.4233378947368,0.2829144842105263,0.5789473684210527,0.0,0.13225473684210526,0.7338828675223784,0.13217830202020892,3.2421052631578946,0.0,0.0,0.25,0.5932806768287298,0.039390987731626574,0.02326647163763916,1.9170586527293845,1.949358868961793,-0.3157894736842105,-0.2185481101606326,0.9932743519232781,0.37951158455467,0.6129907981539766,-0.2048140423411249,0.3052257400703102
Zven,bot,EU LCS,1,84,0.643,9,0.333,12,72.1,59.7,71.6,59.9,57.2,G2 Esports|Origen,467.8452380952381,193.97619047619048,9.94047619047619,649.6994369047619,0.30644298809523807,0.8095238095238095,0.0,0.29703690476190475,0.6977339722548414,0.1531743841977146,4.416666666666667,0.0,0.0,0.3333333333333333,0.49745004598277737,0.9776298268974699,0.28455559310577905,3.169490740740741,1.3093073414159544,-0.6190476190476191,-0.35868790853400684,1.0725107122757982,0.24910844990459363,1.0243972414239093,0.26290700659188176,0.11497804766486122
Uzi,bot,LPL,1,77,0.623,5,0.0,7,69.3,61.9,47.7,51.1,49.7,Qiao Gu Reapers|Royal Never Give Up,347.06666666666666,174.4,8.466666666666667,684.9025956521739,0.3060108115942029,0.19480519480519481,0.0,0.2536898550724638,0.7179760808349762,0.14474436692135706,7.028985507246377,0.0,0.0,0.0,0.31566548881036516,-0.26669118647527046,-0.07775548501849039,3.217955700798838,0.7977240352174656,-0.6103896103896104,-0.28930461773007715,0.843208728596373,0.3721849450304585,-0.39562394211780316,-0.20630394199819313,-0.28107434665199116
CoreJJ,sup,WLDs,1,38,0.711,2,0.0,7,72.5,58.0,52.5,57.1,47.6,Samsung Galaxy,155.89473684210526,192.26315789473685,0.2894736842105263,304.321352631579,0.12449150789473684,0.02631578947368421,0.0,0.46552631578947373,0.6645621044932806,0.17911171848679378,0.5789473684210527,0.0,0.0,0.0,0.2971670078584165,0.5928456930734836,-0.11729452054794536,10.371428571428572,1.135549947915338,-0.7105263157894737,-0.5470669893455896,1.100116839484685,0.15846312244405947,-0.13009996734962065,0.11320663173652096,-0.39837424738834576
Likkrit,sup,LCL,15,68,0.735,8,0.25,12,70.9,59.5,57.9,49.2,57.8,Albus NoX Luna|Hard Random,208.08823529411765,328.2352941176471,2.0,238.79058382352943,0.10810909264705881,0.014705882352941176,0.0,0.30430294117647055,0.7248566244463723,0.21732909963138974,1.338235294117647,0.0,0.0,0.25,0.30187576696079,0.06706294041512874,-0.32148750200363957,3.484779739316944,1.4552137502179978,-0.5735294117647058,-0.2984927947889474,0.9661747077387564,0.23810740269362132,0.15427559929244494,-0.31131620598889553,0.1457904491025011
Dumbledoge,sup,TCL,15,90,0.633,12,0.167,16,67.3,62.4,57.5,54.9,60.0,Papara SuperMassive,230.85555555555555,-34.82222222222222,-0.3888888888888889,212.93183666666667,0.09926640666666665,0.044444444444444446,0.0,0.4567244444444444,0.6943902309261787,0.16357870217166634,0.5888888888888889,0.0,0.0,0.16666666666666666,0.381865221918228,0.2860446479679452,0.185232389387117,3.30935817805383,1.6865480854231356,-0.5888888888888889,-0.3335016139913199,0.6998907865614598,0.4012687324880549,0.1325903587754843,-0.005785650867494392,0.2675124418739404
Smeb,top,LCK,1,115,0.739,9,0.222,22,73.2,56.4,55.6,50.6,65.1,ROX Tigers,326.7391304347826,219.52173913043478,7.495652173913044,516.4838234782609,0.23034116782608696,0.41739130434782606,0.0,0.1239286956521739,0.6714801862658091,0.22886711158886888,3.4956521739130433,0.0,0.0,0.2222222222222222,0.25792743311001276,-0.33923029280627975,-0.04287463080988663,2.962241424456664,2.05151057812869,-0.3652173913043478,-0.24566370243287078,1.1756813802944461,0.07120037600847853,0.029828374089500245,-0.23130039423514587,0.5577373397998746
Ssumday,top,LCK,1,111,0.622,11,0.182,23,67.3,62.2,58.5,67.1,63.0,KT Rolster,108.74774774774775,101.65765765765765,3.054054054054054,478.2271441441442,0.23203306306306304,0.36936936936936937,0.0,0.18286666666666668,0.6822737302075033,0.23362396814756412,4.783783783783784,0.0,0.0,0.18181818181818182,0.41259921355844614,0.10547392508731793,0.22322848058142203,13.695679012345678,2.183063390230748,-0.3783783783783784,-0.3344324224649166,0.6973304416994939,0.39047174684785113,0.18423485271824316,0.6904289707480451,0.4330295461297789
Slow,sup,CLS,15,53,0.415,5,0.2,11,72.0,57.1,59.6,50.3,55.1,Rebirth eSports,206.9245283018868,410.5660377358491,1.490566037735849,255.8220471698113,0.11675465283018868,0.03773584905660377,0.0,0.38387169811320754,0.7302371349050993,0.21208361455100397,0.22641509433962265,0.0,0.0,0.2,0.6291162071631023,-0.3254347918527024,-0.11554414650322864,1.4666666666666668,1.5109662034355793,-0.5849056603773585,-0.4248367144986839,1.0603133880719953,0.10858768781221483,0.2419115624291967,-0.25088005931058066,0.005047364610271975
