player_id,position,league,tier,games,winrate,teams,操作,意识,心态,团队,体质,综合,操作_10,意识_10,心态_10,团队_10,体质_10,综合_10,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_cspm,f_multi,f_vspm,f_wcpm,f_cwards,f_kp,f_deathshare,f_ejg,f_adver,f_clutch,f_lateg,f_stable,f_egshare,f_dmgmit,f_gspd,f_games,f_decay
Knight,mid,LPL,1,128,0.633,Top Esports,76.3,69.3,69.6,63.5,72.5,70.9,7.6,6.9,7.0,6.3,7.2,7.1,551.6666666666666,432.8333333333333,8.666666666666666,578.14433828125,0.275032890625,8.89146953125,0.0546875,1.13651171875,0.27841640625,4.5703125,0.7078891257995735,0.13829047949965254,3.2868852459016393,0.3082018750350867,-0.06108035005425529,-0.09738786597340833,-0.7482122815105962,0.2418254453125,316.88776666666666,0.0,128.0,0.10508865000698031
JackeyLove,bot,LPL,1,128,0.633,Top Esports,76.4,60.0,60.1,57.5,72.7,66.1,7.6,6.0,6.0,5.8,7.3,6.6,921.1666666666666,220.5,11.0,642.46154140625,0.3034947578125,9.0560421875,0.0546875,1.4182828125,0.47110234375,5.9453125,0.7084221748400853,0.20569840166782488,2.6475409836065573,0.21962314539080402,-0.10852197540465545,-0.09237491313578769,-0.7559844933213976,0.2666992265625,276.6486,0.0,128.0,0.13641761443629644
369,top,LPL,1,121,0.669,JD Gaming,77.5,56.7,52.0,65.5,69.4,65.1,7.8,5.7,5.2,6.5,6.9,6.5,703.2142857142857,429.2857142857143,14.928571428571429,581.7617933884297,0.2557968181818182,7.957078512396694,0.049586776859504134,0.9570933884297521,0.21335454545454544,4.702479338842975,0.6060606060606061,0.23086654016445288,3.0654205607476634,0.21673444803657102,-0.38637666948938526,-0.6699733800094811,-0.8775059725522468,0.22292433884297522,1071.4902857142856,0.0,121.0,0.10448329566094917
Jiejie,jng,LPL,1,102,0.578,EDward Gaming,61.6,66.9,69.6,63.2,62.1,64.6,6.2,6.7,7.0,6.3,6.2,6.5,578.0,127.54545454545455,0.7272727272727273,266.13155196078435,0.12549474705882355,5.1540735294117646,0.00980392156862745,1.6536117647058823,0.4698382352941176,10.872549019607844,0.6980568011958147,0.20108205590622183,9.68131868131868,0.2717306048243099,-0.0265912073490814,0.1326771653543307,-0.8529975755501239,0.16456504901960783,896.1212454545454,0.0,102.0,-0.056341111723450764
Viper,bot,LPL,1,119,0.605,EDward Gaming,56.4,73.1,58.2,66.1,70.6,64.3,5.6,7.3,5.8,6.6,7.1,6.4,-66.72727272727273,-228.27272727272728,-7.454545454545454,671.2868151260503,0.3118007394957983,9.348629411764707,0.058823529411764705,1.6395840336134453,0.4744840336134454,6.151260504201681,0.7229357798165138,0.16207710464201416,3.0,0.21265239574630318,-0.09442700530308433,-0.11392443375035943,-0.7871988458944442,0.27284549579831935,390.23051818181824,0.0,119.0,0.13272632674297605
Summit,top,LPL,1,60,0.567,Cloud9|FunPlus Phoenix,79.9,62.5,52.4,50.9,59.1,63.8,8.0,6.2,5.2,5.1,5.9,6.4,752.4814814814815,441.7037037037037,19.074074074074073,601.0978733333334,0.28818815,8.655745,0.2,1.0797616666666667,0.27908666666666665,4.966666666666667,0.5780274656679151,0.247074122236671,3.090909090909091,0.18202806965021948,-0.1759291827881345,0.1523039043264158,-0.9553558978180847,0.2363161,647.4645074074075,0.0,60.0,0.4279403146553665
Kanavi,jng,LPL,1,121,0.669,JD Gaming,77.7,65.5,41.8,50.3,69.4,63.4,7.8,6.5,4.2,5.0,6.9,6.3,439.64285714285717,312.42857142857144,9.857142857142858,391.3360421487603,0.16996902809917355,6.072762809917355,0.05785123966942149,1.6083479338842974,0.47764876033057857,8.884297520661157,0.7077555213148433,0.21884882985452245,12.485981308411215,0.16135993870698787,-0.3148615029024943,-0.6069649868946476,-0.8763931047011512,0.19861914049586776,697.2740285714286,0.0,121.0,0.18287749994272526
Xiaohu,mid,LPL,1,156,0.667,Royal Never Give Up,70.6,63.2,44.9,59.2,73.2,63.1,7.1,6.3,4.5,5.9,7.3,6.3,463.82608695652175,237.91304347826087,2.0434782608695654,548.8107564102564,0.2682313076923077,8.4285,0.14743589743589744,1.2066365384615385,0.30532692307692305,5.230769230769231,0.6974169741697417,0.1878855860908581,2.5636363636363635,0.17951009823321343,-0.3142355344571655,-0.4397518238437684,-0.7899772692469277,0.2323023782051282,337.69754347826085,0.0,156.0,-0.07053130791495736
GALA,bot,LPL,1,156,0.667,Royal Never Give Up,74.1,51.7,57.3,53.8,76.0,62.6,7.4,5.2,5.7,5.4,7.6,6.3,611.7391304347826,409.7608695652174,14.173913043478262,588.9341025641025,0.2833994185897436,9.622845512820513,0.32051282051282054,1.1888698717948718,0.4122833333333333,3.25,0.6584665846658466,0.15816040381379698,2.309090909090909,0.22157601021986148,-0.24476508691147053,-0.22004089299665874,-0.7543997787889506,0.26777375000000003,283.1936565217391,0.0,156.0,0.11161527400543197
Photic,bot,LPL,1,102,0.657,Victory Five,59.8,70.3,59.5,55.6,65.0,62.4,6.0,7.0,6.0,5.6,6.5,6.2,0.0,0.0,0.0,657.5999843137255,0.28987183333333333,9.014446078431371,0.0,1.5304382352941177,0.48108039215686277,3.8627450980392157,0.7130325814536341,0.17034700315457413,4.147058823529412,0.2603781616942779,-0.3793371973819099,-0.4473030518097942,-0.736511046210255,0.2717743823529412,0.0,0.0,102.0,0.009216589861751119
