player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
JiaQi,bot,LDL,2,110,0.664,57.0,65.2,48.1,61.0,71.9,48.6,72.3,0,0.0,14,0.209,2.147,2.207,Top Esports Challenger,19
Medzz,mid,LDL,2,126,0.651,59.3,65.3,47.5,59.8,53.7,56.4,72.0,0,0.0,21,0.263,2.032,2.037,MAX,20
Niket,sup,LDL,2,110,0.664,52.1,59.2,48.7,56.5,64.4,52.4,71.4,0,0.0,19,-0.019,2.147,2.465,Top Esports Challenger,20
naiyou,jng,LDL,2,101,0.683,60.0,62.7,48.8,55.4,75.3,56.5,71.2,0,0.0,18,0.206,1.924,1.727,Rare Atom|Top Esports Challenger,19
Garvey,top,LDL,2,126,0.651,53.4,58.5,48.1,65.8,55.6,51.7,71.0,0,0.0,16,0.01,2.032,2.133,MAX,21
Aspire,top,LDL,2,110,0.664,47.6,56.7,44.1,68.1,68.8,55.2,70.5,0,0.0,15,-0.234,2.147,2.505,Top Esports Challenger,21
Vinay,sup,LDL,2,120,0.65,51.3,51.1,46.7,69.9,58.1,51.6,68.8,0,0.0,20,-0.169,1.803,2.248,MAX,
milkyway,jng,LDL,2,109,0.578,61.3,58.0,42.2,53.0,54.2,50.2,68.2,0,0.0,17,0.1,1.497,1.406,Royal Club,19
Wangxiao,mid,LDL,2,97,0.68,47.0,55.3,49.0,66.5,65.1,62.0,68.1,0,0.0,24,-0.198,1.726,2.21,Top Esports Challenger,
Mori,jng,LDL,2,72,0.583,58.2,67.3,41.3,79.5,57.1,58.7,67.9,0,0.0,15,0.212,1.363,1.16,Oh My God Academy,35
PandaC,top,LDL,2,84,0.583,50.8,56.2,42.8,64.1,51.1,49.5,67.2,0,0.0,12,-0.187,1.574,1.864,Royal Club,
Xzz,mid,LDL,2,109,0.578,50.5,59.1,43.3,64.5,55.0,46.5,66.9,0,0.0,14,-0.145,1.497,1.895,Royal Club,21
Starry,bot,LDL,2,82,0.561,51.8,63.7,42.0,56.6,58.5,42.0,66.5,0,0.0,8,-0.044,1.358,1.613,Oh My God Academy,19
hulatang,top,LDL,2,38,0.737,55.6,55.8,47.2,69.4,53.0,50.8,66.1,0,0.0,9,0.029,1.254,1.309,Ji Jie Hao (集结号),23
Moyan,jng,LDL,2,82,0.622,55.2,58.7,49.6,54.4,75.7,57.8,64.7,0,0.0,19,0.145,0.971,0.834,FunPlus Phoenix|MAX|ThunderTalk Gaming Young,21
Bunny,sup,LDL,2,105,0.562,52.9,61.0,44.5,52.4,58.0,49.6,63.9,0,0.0,17,-0.013,1.003,1.174,Royal Club|Royal Never Give Up,21
pqy,bot,LDL,2,48,0.667,54.2,64.4,47.3,56.7,71.6,60.4,63.5,0,0.0,13,0.159,0.815,0.788,MAX,
Coward,jng,LDL,2,73,0.548,52.9,56.9,51.8,61.2,47.9,47.0,63.1,0,0.0,12,-0.04,0.923,0.971,EDG Youth Team,
Ycx,sup,LDL,2,55,0.6,55.6,56.9,49.1,62.7,47.8,67.4,63.0,0,0.0,20,-0.026,0.901,1.074,Ji Jie Hao (集结号)|Young Ninjas,23
Xiamu,sup,LDL,2,73,0.548,50.7,57.0,51.6,63.2,48.8,59.0,62.9,0,0.0,21,-0.069,0.923,1.147,EDG Youth Team,
xiaoyueji,bot,LDL,2,51,0.647,55.4,66.8,44.2,56.3,42.7,43.8,62.8,0,0.0,9,0.14,0.744,0.73,Invictus Gaming|Invictus Gaming Young,21
Such,bot,LDL,2,125,0.592,50.6,56.1,49.6,59.3,44.5,53.9,62.6,0,0.0,16,-0.069,0.895,1.129,FunPlus Phoenix Blaze|MAX,
Tianzhen,jng,LDL,2,84,0.595,51.1,58.0,41.3,51.0,38.0,48.1,61.9,0,0.0,12,-0.209,0.924,1.141,Invictus Gaming|Invictus Gaming Young,19
Stay,bot,LDL,2,61,0.59,58.7,59.1,44.4,50.8,49.8,54.2,61.8,0,0.0,13,0.013,0.727,0.852,Team WE Academy,20
Miyi,sup,LDL,2,55,0.582,50.4,61.7,43.3,62.2,45.9,51.8,61.1,0,0.0,16,-0.109,0.756,1.005,Oh My God Academy,
Xiao17,jng,LDL,2,52,0.654,50.1,58.6,45.6,60.9,45.2,56.1,61.0,0,0.0,13,-0.146,0.775,0.929,MAX,
705,top,LDL,2,59,0.593,47.2,54.8,42.9,59.7,44.9,43.5,60.7,0,0.0,10,-0.305,0.868,1.255,Team WE Academy|Weibo Gaming Youth Team,21
Xingye,bot,LDL,2,54,0.611,58.8,57.5,49.8,55.4,40.3,58.6,60.6,0,0.0,12,0.058,0.56,0.617,FunPlus Phoenix Blaze,21
M G,mid,LDL,2,126,0.556,50.3,61.5,44.3,57.4,43.4,42.5,60.5,0,0.0,13,-0.092,0.665,0.91,Invictus Gaming Young,
pzx,jng,LDL,2,33,0.606,52.5,56.3,46.3,60.1,40.6,51.8,60.2,0,0.0,11,-0.14,0.678,0.825,Joy Dream,
xiaocaobao,mid,LDL,2,88,0.511,57.6,70.7,44.6,51.4,52.0,54.5,60.0,0,0.0,18,0.275,0.311,0.108,Huya BUG|MiaoJing (妙竞),21
Wen,top,LDL,2,92,0.554,55.6,51.0,44.7,71.0,74.4,49.6,60.0,0,0.0,14,-0.157,0.672,0.899,Invictus Gaming|Invictus Gaming Young,24
Longmao,top,LDL,2,86,0.593,51.9,51.4,49.4,56.4,45.1,51.2,59.6,0,0.0,12,-0.135,0.604,0.807,FunPlus Phoenix Blaze,
Linfeng,mid,LDL,2,55,0.582,46.4,54.1,43.1,54.1,45.6,53.8,59.6,0,0.0,15,-0.325,0.756,1.271,Oh My God Academy,18
xiaosiji,sup,LDL,2,27,0.519,54.7,50.2,50.4,61.4,37.6,52.0,59.3,0,0.0,12,-0.171,0.599,0.898,Oh My God Academy,
lamb,top,LDL,2,55,0.564,57.4,56.7,48.8,54.5,40.0,50.8,59.2,0,0.0,10,-0.026,0.473,0.558,Bilibili Gaming Junior,
Samver,bot,LDL,2,84,0.524,49.1,56.5,46.8,63.6,54.2,52.7,59.2,0,0.0,12,-0.164,0.59,0.897,MiaoJing (妙竞),22
Fahai,sup,LDL,2,80,0.588,52.9,58.5,45.9,59.9,61.1,53.3,58.9,0,0.0,16,-0.088,0.49,0.683,FunPlus Phoenix Blaze,
Yge,jng,LDL,2,34,0.529,55.8,59.7,48.8,45.6,57.3,53.5,58.8,0,0.0,11,0.024,0.39,0.374,Huya BUG|Rare Atom Period,20
Uneasy,bot,LDL,2,53,0.566,54.4,59.6,46.9,48.7,55.9,58.4,58.6,0,0.0,14,-0.036,0.413,0.559,LNG Academy,20
Junhao,jng,LDL,2,55,0.564,54.1,57.0,45.4,47.1,39.2,52.1,58.5,0,0.0,12,-0.126,0.473,0.606,Bilibili Gaming Junior,19
Munian,top,LDL,2,38,0.553,53.0,57.7,44.6,54.7,43.9,50.1,58.2,0,0.0,10,-0.1,0.418,0.578,Oh My God Academy,
Climber,jng,LDL,2,75,0.52,52.5,64.6,46.8,44.6,63.5,49.1,58.0,0,0.0,12,0.051,0.274,0.23,Ji Jie Hao (集结号)|Young Ninjas,19
Haoye,jng,LDL,2,39,0.538,53.9,62.0,50.1,44.6,80.5,52.1,57.9,0,0.0,12,0.051,0.264,0.22,FunPlus Phoenix|FunPlus Phoenix Blaze,20
Kedaya,sup,LDL,2,91,0.538,52.2,65.6,42.8,52.0,56.5,55.3,57.8,0,0.0,18,-0.006,0.302,0.379,Team WE Academy,22
redwall,top,LDL,2,47,0.574,57.4,51.7,47.2,53.8,68.7,54.0,57.8,0,0.0,12,-0.059,0.35,0.465,Joy Dream,
RYue,top,LDL,2,25,0.6,49.1,50.3,50.2,50.8,57.8,49.8,57.1,3,0.0,8,-0.274,0.452,0.793,EDG Youth Team|J Team,20
BuLuKaKa,mid,LDL,2,91,0.538,50.9,61.3,45.5,48.6,53.9,51.5,57.0,0,0.0,17,-0.114,0.302,0.531,Team WE Academy,19
Crack,sup,LDL,2,79,0.519,53.7,54.9,45.2,42.5,59.2,52.1,57.0,0,0.0,15,-0.105,0.295,0.483,MiaoJing (妙竞),20
Starfire,jng,LDL,2,79,0.519,53.6,51.7,45.6,57.0,61.6,58.8,57.0,0,0.0,18,-0.106,0.295,0.408,MiaoJing (妙竞),
Wunai3,sup,LDL,2,38,0.553,50.1,51.5,49.0,59.8,41.5,51.3,56.5,0,0.0,11,-0.222,0.342,0.667,Invictus Gaming Young,
Thesnake,bot,LDL,2,28,0.5,55.5,59.8,46.8,51.8,74.5,44.5,56.4,0,0.0,6,0.043,0.113,0.14,EDG Youth Team|EDward Gaming,
Today,bot,LDL,2,27,0.519,48.1,56.2,58.3,54.2,59.8,54.0,56.4,0,0.0,8,-0.114,0.24,0.453,EDG Youth Team,
Zorah,sup,LDL,2,86,0.488,53.3,58.0,47.0,42.2,43.1,52.4,56.3,0,0.0,19,-0.116,0.237,0.429,Anyone's Legend|Invictus Gaming Young|Rare Atom|Rare Atom Period,20
Zinco,bot,LDL,2,29,0.552,55.8,60.2,52.1,50.9,47.6,61.9,56.1,0,0.0,12,0.084,0.046,0.02,Royal Club,
Yanxiang,jng,LDL,2,45,0.533,50.2,57.5,45.7,45.4,53.8,55.4,56.0,0,0.0,11,-0.134,0.213,0.355,Team WE Academy,20
Hoshisora,bot,LDL,2,20,0.5,55.7,57.4,51.8,51.9,52.6,56.5,55.9,0,0.0,8,0.01,0.088,0.148,Invictus Gaming Young,
zhiqiuyi,bot,LDL,2,48,0.5,52.6,56.6,46.2,54.5,33.6,49.1,55.9,0,0.0,11,-0.16,0.229,0.492,Anyone's Legend|Royal Club,
Jwei,sup,LDL,2,65,0.538,51.8,55.3,47.2,42.6,42.7,53.8,55.8,0,0.0,15,-0.179,0.23,0.493,Bilibili Gaming Junior|Ultra Prime,20
xHun,mid,LDL,2,75,0.52,49.0,56.8,43.6,55.3,54.4,56.8,55.8,0,0.0,18,-0.226,0.274,0.624,Ji Jie Hao (集结号)|Young Ninjas,
xiaohuangren,jng,LDL,2,21,0.476,57.0,61.4,47.7,42.1,74.2,66.1,55.7,0,0.0,15,0.149,-0.045,-0.188,ThunderTalk Gaming|ThunderTalk Gaming Young,18
Nayuki,top,LDL,2,23,0.522,56.7,57.4,49.8,51.5,34.1,53.5,55.7,0,0.0,8,-0.022,0.094,0.162,Huya BUG|MiaoJing (妙竞),
Kepler,bot,LDL,2,64,0.547,55.7,60.3,46.3,52.2,38.4,61.0,55.5,0,0.0,13,-0.039,0.082,0.195,Ji Jie Hao (集结号)|LGD Gaming,21
jiang,bot,LDL,2,26,0.5,54.5,53.5,47.4,63.2,79.7,53.6,55.2,0,0.0,8,0.036,-0.013,0.008,Royal Club,23
View,jng,LDL,2,46,0.543,53.2,58.1,47.8,49.6,50.1,47.6,55.1,0,0.0,12,-0.093,0.085,0.185,Team WE Academy,21
Aherusi,mid,LDL,2,21,0.571,50.7,54.9,50.5,53.9,33.6,53.6,55.0,0,0.0,8,-0.187,0.151,0.444,Bilibili Gaming Junior,
Feather,sup,LDL,2,67,0.493,53.5,57.2,47.7,41.4,39.6,49.8,54.9,0,0.0,15,-0.13,0.098,0.289,Joy Dream|Rare Atom,20
Mitsuki,sup,LDL,2,24,0.542,52.7,54.1,47.7,56.6,45.8,57.8,54.8,0,0.0,10,-0.112,0.072,0.24,ThunderTalk Gaming Young,23
xiao7,top,LDL,2,84,0.488,53.4,62.4,44.2,50.6,44.9,45.0,54.6,0,0.0,12,-0.024,-0.021,0.044,MiaoJing (妙竞)|ThunderTalk Gaming Young,
Ryan3,bot,LDL,2,24,0.542,51.8,55.0,47.7,47.0,41.7,59.1,54.5,0,0.0,9,-0.157,0.072,0.315,ThunderTalk Gaming Young,19
Keaiduo,mid,LDL,2,58,0.534,46.5,58.4,45.7,59.4,43.5,57.7,54.3,0,0.0,18,-0.187,0.081,0.366,Joy Dream,22
Rbow,top,LDL,2,41,0.537,47.4,52.4,54.7,53.3,37.0,54.7,54.1,0,0.0,11,-0.242,0.107,0.402,Invictus Gaming Young,
Mirror,mid,LDL,2,43,0.558,47.4,49.0,50.0,79.4,64.3,55.3,53.9,0,0.0,15,-0.275,0.109,0.494,Ultra Prime Academy,28
Rosielove,sup,LDL,2,81,0.481,62.6,67.4,42.8,48.7,64.5,57.4,53.8,0,0.0,21,0.338,-0.408,-0.804,Ultra Prime Academy,
sorrow,jng,LDL,2,74,0.541,59.1,60.6,43.7,41.7,48.4,55.2,53.6,0,0.0,15,0.054,-0.198,-0.246,FunPlus Phoenix Blaze,19
Hungry,bot,LDL,2,57,0.491,51.8,59.0,48.7,49.1,62.2,56.3,53.5,0,0.0,13,0.055,-0.207,-0.228,Anyone's Legend.Young,
Hook,jng,LDL,2,23,0.522,52.8,56.9,50.1,53.7,57.9,55.3,53.5,0,0.0,9,-0.073,-0.103,-0.023,Ultra Prime Academy,
Longqi,top,LDL,2,25,0.56,56.2,52.1,49.5,50.8,42.3,55.7,53.5,0,0.0,9,-0.102,-0.081,0.063,Royal Club,
YJJ,top,LDL,2,23,0.478,52.1,53.1,47.5,50.7,79.3,54.2,53.3,0,0.0,10,-0.104,-0.1,0.046,Oh My God Academy,
0909,mid,LDL,2,27,0.444,54.3,57.9,46.9,50.3,48.5,49.3,53.2,0,0.0,9,-0.053,-0.144,-0.034,Ultra Prime Academy,
Qing,mid,LDL,2,82,0.5,52.5,59.5,52.6,47.8,81.4,43.8,53.0,0,0.0,15,0.109,-0.297,-0.384,FunPlus Phoenix Blaze|Ultra Prime,21
Rise,bot,LDL,2,79,0.506,56.4,61.2,44.9,49.0,60.8,54.3,52.9,0,0.0,14,0.03,-0.243,-0.24,Bilibili Gaming Junior,21
1xn,bot,LDL,2,89,0.494,53.9,60.6,46.1,44.8,40.5,49.5,52.9,0,0.0,15,-0.091,-0.154,-0.009,Joy Dream|ThunderTalk Gaming,19
huanhuan,mid,LDL,2,54,0.519,48.6,57.8,44.5,52.0,51.8,50.7,52.2,0,0.0,13,-0.225,-0.113,0.192,Bilibili Gaming Junior,
Ke,sup,LDL,2,74,0.527,49.9,54.8,47.1,66.0,42.5,54.8,52.1,0,0.0,15,-0.195,-0.147,0.087,Invictus Gaming Young,25
Alley,top,LDL,2,42,0.5,55.7,52.1,51.6,44.2,47.8,53.0,51.7,0,0.0,12,-0.083,-0.281,-0.164,EDG Youth Team,19
doing,mid,LDL,2,37,0.405,51.3,59.5,53.4,49.1,33.8,50.6,51.4,0,0.0,14,-0.082,-0.316,-0.194,Rare Atom Period,
bkr,sup,LDL,2,24,0.375,52.7,59.2,50.7,51.6,65.2,53.2,50.9,0,0.0,11,-0.021,-0.425,-0.42,Rare Atom|Weibo Gaming Youth Team,
xiaohanbao,bot,LDL,2,28,0.393,53.1,56.5,47.3,47.0,81.6,49.7,50.9,0,0.0,7,0.053,-0.479,-0.527,Anyone's Legend.Young,
Ashes,mid,LDL,2,23,0.435,50.8,56.5,50.2,48.9,74.7,47.9,50.9,0,0.0,11,-0.091,-0.36,-0.232,FunPlus Phoenix Blaze,
Cyku,mid,LDL,2,46,0.478,52.9,58.4,45.1,43.1,51.9,52.4,50.8,0,0.0,13,-0.07,-0.39,-0.289,EDG Youth Team|Weibo Gaming,19
Kaixuan,sup,LDL,2,59,0.475,49.7,54.5,51.3,52.5,57.1,61.7,50.7,0,0.0,18,-0.093,-0.388,-0.298,Anyone's Legend.Young,
Aliez,top,LDL,2,84,0.476,56.7,59.7,41.7,52.5,49.1,60.9,50.5,0,0.0,19,-0.014,-0.475,-0.435,Ultra Prime Academy,22
kelin,bot,LDL,2,84,0.476,51.6,60.1,45.4,47.6,49.3,56.6,50.3,0,0.0,14,-0.032,-0.475,-0.429,Ultra Prime Academy,
XBear,sup,LDL,2,40,0.45,50.2,55.1,46.7,53.7,43.7,45.6,50.3,0,0.0,10,-0.195,-0.349,-0.14,FunPlus Phoenix Blaze|Weibo Gaming Youth Team,
Xing,bot,LDL,2,30,0.433,52.2,58.9,46.4,48.6,45.3,63.4,50.2,0,0.0,11,-0.107,-0.429,-0.295,Team WE Academy,21
Mysun,sup,LDL,2,83,0.47,48.6,58.7,47.2,53.3,45.6,47.2,50.2,0,0.0,14,-0.174,-0.371,-0.188,LNG Academy,
