player_id,position,league,tier,games,impact_raw,impact_z,impact_100
Mlxg,jng,LPL,1,74,0.1494,1.657,77.0
Condi,jng,LPL,1,99,0.1488,1.65,77.0
Mystic,bot,LPL,1,99,0.1488,1.65,77.0
xiye,mid,LPL,1,99,0.1488,1.65,77.0
Karsa,jng,LMS,2,91,0.1477,1.639,76.9
Nulu,mid,NA CS,2,44,0.1446,1.603,76.7
Expect,top,EU LCS,1,117,0.1435,1.591,76.6
Perkz,mid,EU LCS,1,117,0.1435,1.591,76.6
Trick,jng,EU LCS,1,117,0.1435,1.591,76.6
Dioud,sup,CBLOL,2,34,0.1421,1.576,76.5
Diamondprox,jng,LCL,2,40,0.1419,1.574,76.5
Huni,top,LCK,1,90,0.1414,1.569,76.5
Contractz,jng,NA LCS,1,123,0.1384,1.535,76.3
Jensen,mid,NA LCS,1,123,0.1384,1.535,76.3
Smoothie,sup,NA LCS,1,123,0.1384,1.535,76.3
Sneaky,bot,NA LCS,1,123,0.1384,1.535,76.3
chel1y,bot,LSPL,2,63,0.1378,1.528,76.2
brTT,bot,CBLOL,2,38,0.1364,1.513,76.1
Peanut,jng,LCK,1,108,0.136,1.508,76.1
Shernfire,jng,OPL,2,61,0.135,1.497,76.0
Chawy,mid,LMS,2,44,0.1323,1.466,75.8
Pure,sup,CK,2,81,0.1297,1.438,75.6
Zeitnot,bot,TCL,2,83,0.1283,1.422,75.4
Chippys,top,OPL,2,67,0.1276,1.415,75.4
destiny,sup,OPL,2,67,0.1276,1.415,75.4
k1ng,bot,OPL,2,67,0.1276,1.415,75.4
Blank,jng,LCK,1,43,0.1234,1.367,75.0
GorillA,sup,LCK,1,112,0.1225,1.358,74.9
PraY,bot,LCK,1,112,0.1225,1.358,74.9
Jaeger,top,EU CS,2,41,0.1223,1.356,74.9
Upset,bot,EU CS,2,41,0.1223,1.356,74.9
1874,sup,LSPL,2,40,0.1213,1.344,74.8
An,bot,LMS,2,80,0.121,1.341,74.8
Veritas,bot,CK,2,78,0.1188,1.317,74.6
Duan,sup,LSPL,2,78,0.1187,1.316,74.6
Richard,mid,OPL,2,66,0.1183,1.311,74.5
Kedu,bot,OPL,2,28,0.1182,1.31,74.5
Albis,sup,LMS,2,82,0.118,1.308,74.5
Mountain,jng,LMS,2,82,0.118,1.308,74.5
Ziv,top,LMS,2,82,0.118,1.308,74.5
Martin,bot,LSPL,2,74,0.1174,1.301,74.4
tockers,mid,CBLOL,2,40,0.1166,1.292,74.3
Naru,mid,TCL,2,84,0.1153,1.277,74.2
Stomaged,jng,TCL,2,84,0.1153,1.277,74.2
fabFabulous,top,TCL,2,84,0.1153,1.277,74.2
Ceros,mid,LJL,2,56,0.1119,1.24,73.9
Yutapon,bot,LJL,2,56,0.1119,1.24,73.9
viviD,sup,LJL,2,56,0.1119,1.24,73.9
Riris,top,LSPL,2,101,0.1117,1.237,73.8
Mouse,top,LPL,1,57,0.1116,1.236,73.8
Meiko,sup,LPL,1,66,0.1113,1.233,73.8
Scout,mid,LPL,1,66,0.1113,1.233,73.8
Japone,sup,TCL,2,76,0.1105,1.224,73.7
EGym,sup,OPL,2,56,0.1102,1.221,73.7
Raes,bot,OPL,2,56,0.1102,1.221,73.7
Spookz,jng,OPL,2,56,0.1102,1.221,73.7
Swiffer,mid,OPL,2,56,0.1102,1.221,73.7
Swip3rR,top,OPL,2,56,0.1102,1.221,73.7
Achuu,bot,TPL,2,23,0.1075,1.19,73.4
Caps,mid,EU LCS,1,106,0.1071,1.187,73.4
Jesiz,sup,EU LCS,1,106,0.1071,1.187,73.4
Rekkles,bot,EU LCS,1,106,0.1071,1.187,73.4
sOAZ,top,EU LCS,1,106,0.1071,1.187,73.4
Baula,sup,LLN,2,64,0.1047,1.159,73.1
Doublelift,bot,NA LCS,1,80,0.1046,1.158,73.1
Chei,sup,EU LCS,1,91,0.1044,1.157,73.0
FEBIVEN,mid,EU LCS,1,91,0.1044,1.157,73.0
Jankos,jng,EU LCS,1,91,0.1044,1.157,73.0
Nuclear,bot,EU LCS,1,91,0.1044,1.157,73.0
Odoamne,top,EU LCS,1,91,0.1044,1.157,73.0
Absolut,bot,CBLOL,2,55,0.1032,1.144,72.9
RedBert,sup,CBLOL,2,55,0.1032,1.144,72.9
VVvert,top,CBLOL,2,55,0.1032,1.144,72.9
Quas,top,NA CS,2,44,0.1027,1.138,72.8
Sheep,sup,NA CS,2,44,0.1027,1.138,72.8
FireRain,mid,LSPL,2,54,0.1021,1.131,72.8
BeBe,bot,LMS,2,72,0.1011,1.12,72.7
FoFo,mid,LMS,2,72,0.1011,1.12,72.7
Avoidless,jng,LSPL,2,69,0.0999,1.107,72.5
Dian,mid,LSPL,2,71,0.0998,1.105,72.5
Dara,sup,LJL,2,68,0.0981,1.086,72.3
Evi,top,LJL,2,68,0.0981,1.086,72.3
Moyashi,bot,LJL,2,68,0.0981,1.086,72.3
Ramune,mid,LJL,2,68,0.0981,1.086,72.3
Tussle,jng,LJL,2,68,0.0981,1.086,72.3
Fix,bot,CLS,2,35,0.0974,1.079,72.2
Ben,sup,LPL,1,83,0.0965,1.069,72.1
Claire,mid,OPL,2,55,0.0963,1.066,72.1
Cotopaco,mid,LLN,2,53,0.0946,1.048,71.9
Morning,top,LMS,2,54,0.094,1.04,71.8
Carbon,jng,OPL,2,59,0.0938,1.038,71.8
Chieh,sup,LMS,2,70,0.0938,1.038,71.8
Cupcake,sup,OPL,2,59,0.0938,1.038,71.8
Lost,bot,OPL,2,59,0.0938,1.038,71.8
Tally,top,OPL,2,59,0.0938,1.038,71.8
Tank,mid,LSPL,2,69,0.0932,1.032,71.7
Edward,sup,LCL,2,45,0.0931,1.031,71.7
Coco,mid,LPL,1,37,0.0927,1.026,71.6
Clearlove,jng,LPL,1,30,0.0913,1.011,71.4
Padden,bot,TCL,2,78,0.0913,1.01,71.4
MaRin,top,LCK,1,108,0.0906,1.002,71.3
Frozen,mid,TCL,2,86,0.0887,0.982,71.1
Thaldrin,top,TCL,2,86,0.0887,0.982,71.1
Loong,top,LSPL,2,99,0.0885,0.979,71.1
Changhong,top,LSPL,2,48,0.088,0.974,71.0
Paz,top,LJL,2,46,0.088,0.974,71.0
Destiny,sup,LSPL,2,58,0.0874,0.968,70.9
Ruin,top,EU CS,2,30,0.0865,0.957,70.8
Dumbledoge,sup,TCL,2,69,0.0853,0.944,70.6
Emp,mid,CLS,2,60,0.0846,0.936,70.5
Ryoma,mid,OPL,2,61,0.0845,0.935,70.5
Langx,top,LSPL,2,94,0.0836,0.925,70.4
Exile,mid,EU LCS,1,87,0.0826,0.914,70.3
Hylissang,sup,EU LCS,1,87,0.0826,0.914,70.3
Samux,bot,EU LCS,1,87,0.0826,0.914,70.3
Vizicsacsi,top,EU LCS,1,87,0.0826,0.914,70.3
Xerxe,jng,EU LCS,1,87,0.0826,0.914,70.3
Crystal,jng,TPL,2,29,0.0819,0.906,70.2
Doinb,mid,LPL,1,66,0.0815,0.901,70.1
Blasting,bot,LCL,2,55,0.081,0.896,70.0
Clid,jng,LPL,1,43,0.0804,0.889,69.9
Move,jng,TCL,2,46,0.0798,0.883,69.9
MadLife,sup,NA CS,2,68,0.0797,0.882,69.8
Peluchin,bot,LLN,2,62,0.0791,0.875,69.8
TitaN,bot,BRCC,2,27,0.0781,0.864,69.6
Wuxx,bot,LSPL,2,75,0.0777,0.859,69.5
Archie,top,MSI,1,46,0.0775,0.857,69.5
Levi,jng,MSI,1,46,0.0775,0.857,69.5
Shini,jng,BRCC,2,33,0.0771,0.853,69.5
GuYueXin,jng,LSPL,2,85,0.0766,0.847,69.4
Marfz,mid,BRCC,2,37,0.0755,0.835,69.2
Untara,top,LCK,1,42,0.0755,0.835,69.2
Easyhoon,mid,LSPL,2,103,0.0752,0.832,69.2
Tian,jng,LSPL,2,62,0.0751,0.83,69.2
Kabe,top,LPL,1,61,0.075,0.829,69.1
Ggoong,mid,LSPL,2,88,0.0749,0.828,69.1
Kramer,bot,LCK,1,110,0.0733,0.81,68.9
Kuro,mid,LCK,1,110,0.0733,0.81,68.9
TusiN,sup,LCK,1,110,0.0733,0.81,68.9
C7N,mid,MSI,1,45,0.0729,0.806,68.8
Meteos,jng,NA LCS,1,23,0.0727,0.803,68.8
Baolan,sup,LPL,1,70,0.0723,0.799,68.7
Rookie,mid,LPL,1,70,0.0723,0.799,68.7
Skye,top,LPL,1,35,0.0721,0.797,68.7
QiuQiu,bot,LSPL,2,88,0.0712,0.787,68.6
Attila,bot,EU CS,2,22,0.071,0.784,68.5
Xmithie,jng,NA LCS,1,108,0.0707,0.781,68.5
xiaoty,top,LSPL,2,114,0.0706,0.78,68.5
Ayel,top,CBLOL,2,36,0.0694,0.767,68.3
Envy,mid,CBLOL,2,36,0.0694,0.767,68.3
Jockster,sup,CBLOL,2,36,0.0694,0.767,68.3
SoHwan,top,LCK,1,45,0.0694,0.767,68.3
micaO,bot,CBLOL,2,36,0.0694,0.767,68.3
MANTARRAYA,top,CLS,2,56,0.0692,0.764,68.2
Slow,sup,CLS,2,56,0.0692,0.764,68.2
Fury,bot,LSPL,2,93,0.0681,0.752,68.1
Yoon,sup,LSPL,2,93,0.0681,0.752,68.1
Hobbler,mid,LLN,2,61,0.0671,0.741,67.9
jer0m,top,LLN,2,59,0.0658,0.727,67.7
Ryu,mid,NA LCS,1,104,0.0641,0.708,67.4
REFRA1N,jng,LMS,2,24,0.0636,0.702,67.3
Santorin,jng,NA CS,2,74,0.0628,0.694,67.2
Solo,top,NA CS,2,74,0.0628,0.694,67.2
Kindless,bot,CLS,2,62,0.062,0.684,67.1
Newbie,sup,CLS,2,62,0.062,0.684,67.1
Pride,top,CLS,2,62,0.062,0.684,67.1
QQMore,jng,CLS,2,62,0.062,0.684,67.1
xani,jng,EU CS,2,20,0.062,0.685,67.1
Saviour,sup,LCL,2,22,0.0617,0.681,67.0
DanDy,jng,NA CS,2,40,0.0611,0.674,66.9
Jiizuke,mid,EU CS,2,29,0.0611,0.674,66.9
GBM,mid,NA CS,2,43,0.0597,0.659,66.7
Leozuxo,jng,LLN,2,37,0.0591,0.652,66.6
Steal,jng,LJL,2,39,0.0588,0.648,66.5
Caedrel,mid,EU CS,2,27,0.0577,0.637,66.3
unicorn,jng,LSPL,2,34,0.0571,0.63,66.2
Zet,bot,LPL,1,51,0.057,0.628,66.2
Helper,bot,CK,2,104,0.0567,0.625,66.1
Ruvelius,bot,TCL,2,70,0.0549,0.606,65.8
Zergsting,sup,TCL,2,70,0.0549,0.606,65.8
GimGoon,top,LSPL,2,94,0.0547,0.603,65.8
Vander,mid,EU LCS,1,43,0.0547,0.604,65.8
World6,jng,LPL,1,32,0.0544,0.6,65.8
Police,bot,LSPL,2,56,0.0541,0.596,65.7
Mor,sup,LPL,1,39,0.0538,0.594,65.6
Cat,sup,LSPL,2,91,0.0531,0.585,65.5
Hioss,top,TCL,2,53,0.0531,0.585,65.5
Kira,mid,LCL,2,49,0.0525,0.579,65.4
PvPStejos,top,LCL,2,49,0.0525,0.579,65.4
Adrian,sup,NA LCS,1,68,0.0524,0.578,65.4
Elwind,top,TCL,2,75,0.052,0.573,65.3
Madness,bot,TCL,2,75,0.052,0.573,65.3
Mojito,jng,TCL,2,75,0.052,0.573,65.3
Ley,sup,LSPL,2,77,0.0518,0.571,65.3
Alphari,top,EU LCS,1,97,0.0513,0.566,65.2
Hans Sama,bot,EU LCS,1,97,0.0513,0.566,65.2
Ignar,sup,EU LCS,1,97,0.0513,0.566,65.2
PowerOfEvil,mid,EU LCS,1,97,0.0513,0.566,65.2
Stixxay,bot,NA LCS,1,112,0.0513,0.565,65.2
Xico,mid,TCL,2,56,0.0501,0.552,65.0
Mickey,mid,LCK,1,90,0.0492,0.543,64.8
Cody Sun,bot,NA LCS,1,103,0.0491,0.541,64.8
Flame,top,NA LCS,1,103,0.0491,0.541,64.8
Olleh,sup,NA LCS,1,103,0.0491,0.541,64.8
Pobelter,mid,NA LCS,1,103,0.0491,0.541,64.8
Lies,top,LSPL,2,92,0.049,0.54,64.8
Lilv,bot,LMS,2,54,0.0489,0.539,64.8
Karin,jng,LSPL,2,86,0.0488,0.538,64.7
xiaohan,jng,LSPL,2,115,0.048,0.528,64.6
Jactroll,sup,EU CS,2,25,0.0476,0.525,64.5
Godbro,mid,TCL,2,81,0.047,0.517,64.4
Slay,bot,MSI,1,33,0.046,0.506,64.2
Stark,top,MSI,1,33,0.046,0.506,64.2
Haru,jng,LCK,1,46,0.0458,0.504,64.2
Ella,sup,LCK,1,81,0.0442,0.486,63.9
Crash,jng,LSPL,2,134,0.0441,0.485,63.9
Acce,top,CLS,2,63,0.0438,0.482,63.8
FBI,bot,OPL,2,75,0.0438,0.482,63.8
Juves,jng,OPL,2,75,0.0438,0.482,63.8
Prodigy,bot,CLS,2,63,0.0438,0.482,63.8
Rogue,sup,OPL,2,75,0.0438,0.482,63.8
Uri,mid,CLS,2,63,0.0438,0.482,63.8
Xpng,bot,LLN,2,49,0.0434,0.478,63.7
Road,sup,LPL,1,59,0.0429,0.472,63.6
Secret,sup,LCK,1,25,0.0425,0.468,63.6
esA,sup,CBLOL,2,37,0.0419,0.461,63.5
Juliostito,jng,CLS,2,36,0.0418,0.46,63.4
Rafa,jng,LLN,2,33,0.0415,0.456,63.4
Turtle,jng,CBLOL,2,26,0.0411,0.451,63.3
Swift,jng,LPL,1,61,0.0409,0.449,63.3
Tore,sup,EU CS,2,37,0.0403,0.442,63.1
Dhokla,top,OPL,2,34,0.0391,0.43,62.9
Griffin,jng,NA CS,2,43,0.0389,0.427,62.9
Gilius,jng,NA CS,2,47,0.0388,0.426,62.9
Route,bot,CK,2,43,0.0386,0.424,62.8
Alex,jng,LMS,2,38,0.0382,0.42,62.7
sOnyky,sup,CLS,2,50,0.0382,0.42,62.8
West,bot,LPL,1,51,0.038,0.417,62.7
Fade,jng,OPL,2,34,0.0376,0.413,62.6
Revanche,sup,TCL,2,50,0.0372,0.409,62.6
Rikara,bot,NA CS,2,46,0.0371,0.407,62.5
Spirit,jng,LCK,1,93,0.0367,0.403,62.5
Despa1r,sup,LSPL,2,27,0.0364,0.4,62.4
Plugo,mid,CLS,2,56,0.0363,0.399,62.4
Tierwulf,jng,CLS,2,56,0.0363,0.399,62.4
Dark Solece,top,LCL,2,38,0.0361,0.397,62.3
Unho1y,bot,LCL,2,38,0.0361,0.397,62.3
Trix,jng,TCL,2,58,0.0358,0.393,62.3
Shrimp,jng,NA LCS,1,69,0.0351,0.385,62.1
VirusFx,bot,LLN,2,27,0.0348,0.381,62.1
Darshan,top,NA LCS,1,114,0.0342,0.375,62.0
aphromoo,sup,NA LCS,1,114,0.0342,0.375,62.0
huhi,mid,NA LCS,1,114,0.0342,0.375,62.0
Krvavy,jng,CK,2,37,0.0341,0.374,61.9
LoveZrr,top,OPL,2,31,0.0337,0.37,61.9
Nobody,mid,LLN,2,58,0.0335,0.367,61.8
Dimonko,sup,LCL,2,27,0.033,0.362,61.7
Revolta,jng,CBLOL,2,38,0.0329,0.361,61.7
Yang,top,CBLOL,2,38,0.0329,0.361,61.7
takeshi,mid,CBLOL,2,38,0.0329,0.361,61.7
Riyev,sup,CBLOL,2,37,0.0327,0.358,61.7
Zantins,top,CBLOL,2,37,0.0327,0.358,61.7
Loop,sup,CBLOL,2,40,0.0326,0.358,61.7
Matsukaze,bot,CBLOL,2,40,0.0326,0.358,61.7
Mylon,top,CBLOL,2,40,0.0326,0.358,61.7
Tolerant,sup,TCL,2,27,0.0326,0.358,61.6
KaKAO,jng,EU LCS,1,43,0.0319,0.349,61.5
RD,bot,LSPL,2,117,0.0316,0.346,61.4
Vexu,sup,TCL,2,31,0.0309,0.339,61.3
dshao,top,NA LCS,1,110,0.0309,0.338,61.3
Nyu,top,BRCC,2,20,0.0307,0.337,61.3
Porky,top,LLN,2,67,0.0302,0.33,61.2
Choisix,sup,LLN,2,63,0.0295,0.323,61.0
Icy,mid,LLN,2,63,0.0295,0.323,61.0
Deftly,bot,NA CS,2,65,0.0289,0.316,60.9
Licorice,top,NA CS,2,65,0.0289,0.316,60.9
Zeyzal,sup,NA CS,2,65,0.0289,0.316,60.9
Kobbe,bot,EU LCS,1,72,0.0288,0.315,60.9
Kold,jng,EU LCS,1,72,0.0288,0.315,60.9
Mikyx,sup,EU LCS,1,72,0.0288,0.315,60.9
Sencux,mid,EU LCS,1,72,0.0288,0.315,60.9
Wunder,top,EU LCS,1,72,0.0288,0.315,60.9
Kaiwing,sup,LMS,2,50,0.0286,0.313,60.9
Twila,mid,LSPL,2,108,0.0286,0.313,60.9
Zeypher,bot,LLN,2,29,0.0286,0.313,60.9
EvanRL,bot,LLN,2,31,0.0282,0.308,60.8
Rainbow,mid,CK,2,45,0.0281,0.308,60.8
Lehends,sup,CK,2,48,0.0277,0.303,60.7
InKos,jng,CLS,2,51,0.0272,0.297,60.6
Nipphu,top,CLS,2,51,0.0272,0.297,60.6
Rakyz,mid,CLS,2,51,0.0272,0.297,60.6
Sou,bot,CLS,2,51,0.0272,0.297,60.6
Koala,sup,LMS,2,57,0.0262,0.286,60.4
Laba,jng,LMS,2,57,0.0262,0.286,60.4
PK,top,LMS,2,57,0.0262,0.286,60.4
Wuji,mid,LMS,2,57,0.0262,0.286,60.4
Keoo,sup,LLN,2,40,0.0258,0.282,60.3
Altec,bot,NA LCS,1,100,0.0257,0.281,60.3
Hui,jng,LSPL,2,34,0.0253,0.276,60.2
Hudie,sup,LPL,1,25,0.024,0.262,59.9
Kinzu,bot,LCL,2,34,0.0238,0.259,59.9
Tulz,sup,CLS,2,53,0.0237,0.258,59.9
Memory,top,LSPL,2,58,0.0234,0.255,59.8
Catch,jng,CK,2,32,0.0232,0.253,59.7
Arrow,bot,NA LCS,1,111,0.0231,0.251,59.7
Ben4,jng,LPL,1,36,0.0226,0.246,59.6
Cepted,mid,LCK,1,103,0.0223,0.242,59.6
DeuL,bot,LCK,1,103,0.0223,0.242,59.6
HighDin,sup,CK,2,37,0.0222,0.241,59.5
aqiu,jng,LPL,1,52,0.0214,0.233,59.4
MrRallez,bot,EU CS,2,34,0.0212,0.231,59.3
Deps,jng,LLN,2,34,0.021,0.229,59.3
Warangelus,bot,LLN,2,34,0.021,0.229,59.3
Mocha,sup,TCL,2,43,0.0206,0.223,59.2
Goku,mid,CBLOL,2,34,0.0204,0.222,59.2
LeX,bot,LCL,2,24,0.0204,0.221,59.2
Professor,sup,CBLOL,2,34,0.0204,0.222,59.2
SkyBart,top,CBLOL,2,34,0.0204,0.222,59.2
Tay,jng,CBLOL,2,24,0.0201,0.218,59.1
DarkSide,bot,EU CS,2,26,0.0197,0.214,59.0
694,sup,LSPL,2,111,0.0194,0.21,59.0
Fenix,mid,NA CS,2,32,0.0177,0.191,58.6
sask,mid,LSPL,2,59,0.0177,0.192,58.6
Lukezy,mid,LCL,2,45,0.0162,0.174,58.3
Maxlore,jng,EU LCS,1,85,0.0148,0.16,58.0
Keane,mid,NA LCS,1,112,0.0135,0.144,57.7
Ssumday,top,NA LCS,1,112,0.0135,0.144,57.7
Dardoch,jng,NA LCS,1,93,0.0131,0.141,57.7
Kami,mid,CBLOL,2,38,0.0129,0.138,57.6
B3nji,bot,NA LCS,1,68,0.0128,0.136,57.6
Klaj,sup,EU CS,2,40,0.0127,0.136,57.6
Akunma,top,LLN,2,60,0.0124,0.132,57.5
avenuee,mid,TCL,2,20,0.0115,0.122,57.3
Blinky,bot,OPL,2,57,0.0114,0.121,57.3
Ceres,top,OPL,2,57,0.0114,0.121,57.3
Jayke,sup,OPL,2,57,0.0114,0.121,57.3
Triple,mid,OPL,2,57,0.0114,0.121,57.3
Fireloli,jng,LPL,1,34,0.0113,0.12,57.3
Kid,jng,LPL,1,37,0.0113,0.12,57.3
danz0r,bot,BRCC,2,20,0.0107,0.113,57.1
Wisdomz,jng,LPL,1,21,0.0105,0.111,57.1
4LaN,jng,CBLOL,2,46,0.0103,0.11,57.1
Enty,sup,LJL,2,54,0.0101,0.106,57.0
Haretti,bot,LJL,2,54,0.0101,0.106,57.0
Neo,jng,LJL,2,54,0.0101,0.106,57.0
apaMEN,top,LJL,2,54,0.0101,0.106,57.0
Crow,mid,CK,2,38,0.0097,0.103,56.9
Shy,top,LCK,1,39,0.0082,0.086,56.6
Remind,mid,LJL,2,51,0.0081,0.085,56.6
Smlz,bot,LPL,1,62,0.008,0.083,56.6
eimy,jng,LPL,1,59,0.0077,0.08,56.5
Alphamong,top,CK,2,41,0.006,0.061,56.2
Tak2,bot,CK,2,41,0.006,0.061,56.2
Jiekou,jng,LSPL,2,83,0.0056,0.057,56.1
Zuao,jng,BRCC,2,26,0.0055,0.056,56.1
Apex,mid,LMS,2,69,0.005,0.05,55.9
Dee,bot,LMS,2,69,0.005,0.05,55.9
Dreamer,sup,LMS,2,69,0.005,0.05,55.9
Taizan,jng,LMS,2,69,0.005,0.05,55.9
Flaresz,top,OPL,2,41,0.0047,0.046,55.9
Bigkoro,bot,GPL,2,28,0.004,0.038,55.7
Doxy,top,LCL,2,47,0.004,0.038,55.7
Kreox,jng,LCL,2,47,0.004,0.038,55.7
Naul,mid,GPL,2,28,0.004,0.038,55.7
Palette,sup,GPL,2,28,0.004,0.038,55.7
Paranoia,mid,LCL,2,47,0.004,0.038,55.7
SaNTaS,sup,LCL,2,47,0.004,0.038,55.7
Venus,jng,GPL,2,28,0.004,0.038,55.7
Nisqy,mid,NA LCS,1,65,0.0038,0.037,55.7
Newt,sup,CK,2,41,0.0033,0.031,55.6
Chaser,jng,NA LCS,1,53,0.0023,0.02,55.4
Malrang,jng,LCK,1,91,0.0021,0.018,55.3
Mash,bot,NA LCS,1,39,0.0019,0.015,55.3
Mightybear,jng,LCK,1,38,0.0017,0.014,55.3
Xiyang,top,LPL,1,57,0.0015,0.011,55.2
baybay,jng,LSPL,2,20,0.0012,0.007,55.1
xiaoweixiao,mid,LSPL,2,62,0.0007,0.002,55.0
Broooock,mid,LJL,2,28,0.0004,-0.001,55.0
Julaxe,jng,LLN,2,50,0.0004,-0.001,55.0
Optimas,bot,LCL,2,26,0.0004,-0.001,55.0
WildTurtle,bot,NA LCS,1,122,0.0002,-0.004,54.9
Xintai,sup,LSPL,2,108,0.0,-0.005,54.9
COLD,sup,LPL,1,60,-0.0001,-0.007,54.9
Jinoo,top,LPL,1,42,-0.0008,-0.015,54.7
Bwipo,top,LCL,2,27,-0.0028,-0.036,54.3
ChanE,top,LSPL,2,61,-0.0028,-0.037,54.3
SnowFlower,sup,LCK,1,100,-0.0029,-0.037,54.3
Teddy,bot,LCK,1,100,-0.0029,-0.037,54.3
3z,top,LMS,2,68,-0.0038,-0.048,54.1
lcberg,top,LSPL,2,25,-0.004,-0.049,54.1
cyeol,mid,LSPL,2,80,-0.0043,-0.053,54.0
Fly,mid,LCK,1,86,-0.005,-0.061,53.8
nanzhu,mid,LSPL,2,27,-0.0054,-0.066,53.8
catjug,jng,LSPL,2,38,-0.0055,-0.066,53.7
Aligan,top,TPL,2,24,-0.0056,-0.068,53.7
Fenfen,mid,LPL,1,22,-0.0057,-0.068,53.7
Big,sup,NA LCS,1,39,-0.006,-0.072,53.6
Mission,mid,LMS,2,71,-0.0062,-0.074,53.6
Rosey,sup,OPL,2,40,-0.0062,-0.075,53.6
Fearless,top,LLN,2,22,-0.0064,-0.077,53.5
Wos,sup,CBLOL,2,27,-0.0064,-0.076,53.5
Farfetch,sup,TPL,2,35,-0.0071,-0.084,53.4
ICON,mid,LPL,1,57,-0.0074,-0.088,53.3
Tarzan,jng,CK,2,60,-0.0074,-0.088,53.3
Backlund,mid,TPL,2,22,-0.0084,-0.099,53.1
Phurion,jng,TPL,2,22,-0.0084,-0.099,53.1
Ray,top,NA LCS,1,30,-0.0086,-0.101,53.1
NoNholy,top,LCL,2,35,-0.0087,-0.103,53.1
Zanzarah,jng,LCL,2,35,-0.0087,-0.103,53.1
Try,mid,CK,2,34,-0.0089,-0.104,53.0
Kasing,sup,EU CS,2,22,-0.009,-0.106,53.0
MooJin,jng,EU CS,2,22,-0.009,-0.106,53.0
Thal,top,EU CS,2,22,-0.009,-0.106,53.0
Duke,top,LPL,1,56,-0.01,-0.117,52.8
Xinyi,jng,LPL,1,24,-0.0104,-0.121,52.7
Eledion,top,LLN,2,28,-0.0105,-0.122,52.7
Abbedagge,mid,TCL,2,31,-0.0107,-0.124,52.6
reje,bot,TCL,2,35,-0.0107,-0.125,52.6
Rain,bot,LSPL,2,21,-0.0108,-0.126,52.6
AmazingJ,top,LPL,1,74,-0.011,-0.128,52.6
Jinjiao,bot,LPL,1,74,-0.011,-0.128,52.6
Corn,mid,LSPL,2,51,-0.0112,-0.13,52.5
Cognac,sup,TCL,2,58,-0.0116,-0.134,52.5
UmTi,jng,LCK,1,92,-0.0121,-0.14,52.3
XiaoYao,jng,LSPL,2,29,-0.0121,-0.14,52.3
