player_id,position,league,tier,games,winrate,behind_games,comeback_rate,champ_pool,操作,运营,心态,体质,适应力,teams,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_multi,f_vspm,f_wcpm,f_kp,f_deathshare,f_ejg,f_dmgmit,f_gspd,f_comeback,f_hold,f_clutch,f_endurance,f_sameday,f_pool,f_indep,f_patchstab,z_操作,z_运营,z_心态,z_体质,z_适应力
Ice,bot,UL,2,51,0.745,3,0.0,8,77.9,63.7,51.6,50.5,43.6,Zero Tenacity,1135.9607843137255,658.3921568627451,18.784313725490197,869.2698745098039,0.32737721568627454,2.1372549019607843,1.2856745098039215,0.4021686274509804,0.7253764147038912,0.12597774236131232,0.0,385.62236274509803,0.0,0.0,0.4401252703967972,-0.3730612244897959,-0.07025530094133317,1.6527777777777777,1.1202240672224077,-0.7254901960784313,-0.3042113660053885,1.8193556900185777,0.473706956579498,-0.18055651572450615,-0.24153854902262334,-0.6438294043995942
Chovy,mid,LCK,1,133,0.714,12,0.417,24,69.6,71.9,76.7,51.5,67.0,Gen.G,294.2631578947368,169.08270676691728,7.007518796992481,598.2361345864662,0.26895684210526316,0.48120300751879697,1.5991616541353384,0.40239624060150375,0.6706091773915225,0.15793306013670227,0.0,471.8464887218045,0.0,0.4166666666666667,0.5296234344726692,0.1175906803880097,0.06280058520812185,2.3038347827862555,2.0810639268578877,-0.3383458646616541,-0.11752601511399191,0.8614890893915643,1.0523523139498305,1.603619709550543,-0.1861975095371109,0.6796607087775346
Elk,bot,LPL,1,164,0.628,7,0.0,18,73.1,64.5,46.5,54.0,54.8,Bilibili Gaming,452.52272727272725,118.86363636363636,3.4545454545454546,727.4752701219512,0.30960534756097563,0.3170731707317073,1.5326713414634148,0.4427792682926829,0.6993091519135984,0.18371791454870642,2.7333333333333334,362.10775,0.0,0.0,0.1368638451342437,-0.2933741424034199,-0.0011820356939625909,4.1503059221678065,1.4055638569974547,-0.5792682926829268,-0.1746578476432436,1.158486629476494,0.5240947689389107,-0.46189198516923213,-0.05503134674538661,-0.010968989487274122
Guigs,sup,CBLOLA,3,53,0.642,4,0.75,18,67.9,69.2,73.9,51.9,62.1,KaBuM! Academy|KaBuM! Esports,297.188679245283,112.49056603773585,-1.490566037735849,219.5829811320755,0.08914461320754717,0.18867924528301888,3.9964132075471697,0.5681150943396226,0.7732903616107413,0.19783399046060415,0.0,452.39617924528307,0.0,0.75,0.8476094765651728,0.23901734104046246,-0.31086662041166946,3.8383838383838387,2.4724901510764026,-0.37735849056603776,-0.3368677570903849,0.7402645921080061,0.835257017571015,1.2476042079240421,-0.16418350958632918,0.38354918185661907
SamD,bot,LLA,15,58,0.621,9,0.111,12,69.8,65.1,55.8,45.5,51.7,Estral Esports,612.551724137931,321.63793103448273,15.241379310344827,726.0264155172413,0.318176275862069,1.3620689655172413,1.6345258620689653,0.44423965517241376,0.7492124032141267,0.16146392682920624,0.0,356.0114086206897,0.0,0.1111111111111111,0.5280119238244861,-0.4062697910069665,-0.19020560747663545,0.0,1.5756771943166705,-0.5172413793103449,-0.43286178696299454,0.8795265569748594,0.5571230204400474,0.041172475294338234,-0.5258607280962107,-0.17361098241530332
Aria,mid,LJL,15,73,0.712,4,0.25,20,72.3,62.5,59.3,57.5,56.7,DetonatioN FocusMe,696.2602739726027,453.94520547945206,12.602739726027398,691.1868808219178,0.2802746712328767,0.7945205479452054,1.2859575342465752,0.30814246575342463,0.6774781256763981,0.14404858048455796,0.0,441.86338356164384,0.0,0.25,0.3828170436805534,-0.21134214317028882,-0.1837956899630909,7.80952380952381,2.3408229439226114,-0.3698630136986301,-0.4093718711098397,1.087615500265816,0.4059244681562069,0.2290059678136859,0.13173039168867304,0.0906702719695063
Summit,top,LCS,1,63,0.492,6,0.0,15,74.5,60.1,56.1,48.0,58.4,Team Liquid,429.3809523809524,372.92063492063494,12.079365079365079,587.2893365079365,0.2556971587301587,0.25396825396825395,1.1921444444444442,0.2531,0.5426970949766109,0.250860781052093,0.0,961.2589396825397,0.0,0.0,0.3274437803491826,0.2680757701084693,-0.11016434074261167,2.6197817836812143,1.889822365046136,-0.4603174603174603,-0.37245906283290175,1.3067348759076152,0.27443242696690073,0.0553786401524063,-0.37606934693062494,0.18047463017697213
Siwoo,top,LAS,3,73,0.712,9,0.444,15,71.0,63.4,66.8,54.2,58.8,Dplus Kia Academy,568.1643835616438,443.9178082191781,15.41095890410959,678.0564205479452,0.25919110958904107,0.4520547945205479,1.0011999999999999,0.18364657534246576,0.5556347726630411,0.15593157692378967,0.0,1145.7759397260274,0.0,0.4444444444444444,0.5703973778219718,-0.30491950671930024,-0.05749212590390531,3.848112728106673,1.7556172079419585,-0.4520547945205479,-0.11283309439303868,0.9743300109282352,0.4561576043505805,0.6681302148408832,-0.0395974425095277,0.20365846939990828
Eckas,jng,LFL,2,57,0.509,12,0.167,16,73.1,60.9,60.2,68.0,58.2,GameWard,593.4561403508771,481.36842105263156,10.56140350877193,426.0325912280702,0.17737911403508774,0.45614035087719296,1.5495526315789474,0.3456017543859649,0.7650120748568968,0.19420149899027128,0.0,967.8247438596491,0.0,0.16666666666666666,0.24730658101005132,0.5863789330007296,0.7646433632498818,4.6875583566760035,2.11925177130407,-0.40350877192982454,-0.4807564383372161,1.166114377590147,0.3136781377291422,0.27947732104112405,0.7458598535781643,0.1704827487952882
Ruler,bot,LPL,1,125,0.76,2,0.0,14,66.2,67.4,53.2,51.8,53.3,JD Gaming,297.35714285714283,165.85714285714286,8.142857142857142,648.569684,0.27044209599999997,0.328,1.6540591999999998,0.43388720000000003,0.6604104116279818,0.12571621983665945,3.329896907216495,316.9312464285714,0.0,0.0,0.28421052631578947,-0.03148776239801997,-0.04853245314255622,3.3780745647541313,1.2521980673998823,-0.528,-0.19022485413235704,0.6278229894671129,0.7077650683611438,-0.09618654026864361,-0.17075136390202164,-0.08841243160756435
Knight,mid,LPL,1,128,0.758,2,0.0,22,72.0,61.6,50.8,52.9,58.8,Bilibili Gaming|JD Gaming,439.10714285714283,277.5,5.357142857142857,637.695165625,0.26475765625,0.125,1.247803125,0.29407265625,0.6662445062065132,0.19934800191794752,2.09,372.2129785714286,0.0,0.0,0.15378115758343897,0.010147618609825703,-0.09504471265731983,5.360751090286327,1.9445436482630056,-0.453125,-0.16594081078548503,1.0563754573236588,0.35657356747475405,-0.22210904676274626,-0.1104719534521573,0.20343399412996457
HongQ,mid,PCL,3,31,0.806,5,0.2,10,73.4,59.8,58.3,57.4,57.3,Nate9527,1197.6129032258063,828.6774193548387,21.29032258064516,804.534893548387,0.2852529032258065,0.9032258064516129,1.2462129032258065,0.2570612903225806,0.6736479073091827,0.17841462072961123,0.0,437.31737419354835,0.0,0.2,0.5260839642119752,0.07381918284555196,-0.08198292924294891,6.109612573099415,1.7960530202677492,-0.45161290322580644,0.0,1.1907117157848992,0.25720611403167715,0.17674070425714938,0.1261710822982931,0.12346535968048264
