player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
JackeyLove,bot,LPL,1,97,0.732,72.1,49.9,75.6,59.3,63.3,58.6,76.4,15,0.6,12,0.613,3.153,2.011,Top Esports,20
Knight,mid,LPL,1,129,0.69,74.7,65.8,76.4,56.6,55.6,64.5,76.3,17,0.529,28,0.99,2.767,1.862,Top Esports,20
369,top,LPL,1,129,0.69,62.8,61.5,77.1,57.5,54.9,61.7,75.4,17,0.529,21,0.539,2.767,2.024,Top Esports,19
Zoom,top,LPL,1,99,0.697,64.6,58.9,64.9,72.7,45.4,52.8,74.5,16,0.25,16,0.35,2.609,2.052,JD Gaming,23
Karsa,jng,LPL,1,129,0.69,50.0,49.0,76.7,74.7,53.0,50.5,74.3,17,0.529,14,0.067,2.767,2.351,Top Esports,23
Kanavi,jng,LPL,1,119,0.664,73.4,60.0,59.2,54.7,43.2,54.6,73.8,19,0.211,17,0.578,2.209,1.356,JD Gaming,20
LokeN,bot,LPL,1,119,0.664,59.8,58.9,60.7,67.7,57.2,56.6,72.6,19,0.211,14,0.211,2.209,1.543,JD Gaming,22
Yagao,mid,LPL,1,110,0.673,53.0,60.9,61.5,70.5,60.5,54.5,72.6,18,0.222,19,0.144,2.257,2.232,JD Gaming,22
LvMao,sup,LPL,1,119,0.664,56.8,54.5,59.3,72.3,49.7,52.3,72.0,19,0.211,16,0.061,2.209,1.893,JD Gaming,24
yuyanjia,sup,LPL,1,89,0.697,49.5,54.2,78.2,67.3,45.2,53.6,71.5,12,0.583,14,0.135,2.03,1.643,Top Esports,23
TheShy,top,LPL,1,102,0.578,77.2,40.3,59.3,52.5,60.8,57.3,69.2,20,0.1,18,0.601,1.241,0.545,Invictus Gaming,21
huanfeng,bot,LPL,1,111,0.577,62.9,51.4,67.1,50.2,68.1,53.2,68.4,29,0.379,12,0.251,1.397,0.809,Suning,19
Peanut,jng,LPL,1,126,0.524,59.5,61.7,67.1,61.6,58.7,54.5,68.0,34,0.176,18,0.338,1.273,0.707,LGD Gaming|Nongshim RedForce,22
Aix,jng,LPL,1,70,0.629,64.2,55.0,49.7,57.3,66.4,65.7,67.7,14,0.143,18,0.19,1.339,0.906,Vici Gaming,21
ppgod,sup,LPL,1,68,0.603,57.8,55.4,47.5,48.7,58.3,63.2,67.7,12,0.083,16,0.007,1.489,1.234,FunPlus Phoenix Blaze|Victory Five,20
Rookie,mid,LPL,1,102,0.578,67.9,54.4,55.8,49.6,49.5,50.7,67.6,20,0.1,19,0.298,1.241,0.942,Invictus Gaming,20
Bin,top,LPL,1,96,0.562,69.3,50.5,73.7,45.7,69.7,47.8,67.4,25,0.4,15,0.521,1.025,0.418,Suning,17
Jiejie,jng,LPL,1,60,0.567,59.0,59.8,54.8,51.1,70.7,46.0,67.3,9,0.222,11,0.172,1.294,0.882,EDward Gaming,19
Doinb,mid,LPL,1,118,0.568,61.3,65.5,50.0,72.6,49.3,67.3,67.1,23,0.087,28,0.261,1.194,0.931,FunPlus Phoenix,24
Weiwei,jng,LPL,1,56,0.607,67.9,61.4,51.1,48.5,43.2,51.7,66.8,11,0.091,11,0.341,1.084,0.528,Victory Five,20
SofM,jng,LPL,1,116,0.552,60.9,69.9,71.9,56.9,60.1,53.8,66.1,31,0.355,21,0.567,0.81,0.062,Suning,22
Hope,bot,LPL,1,85,0.576,60.2,62.4,57.4,48.1,56.7,49.5,66.0,10,0.2,10,0.25,1.054,0.514,EDward Gaming,20
Lwx,bot,LPL,1,127,0.575,59.1,49.1,45.0,64.5,52.9,55.5,66.0,25,0.08,13,-0.075,1.324,1.028,FunPlus Phoenix,22
Tian,jng,LPL,1,118,0.568,60.8,50.2,48.6,51.5,43.4,54.8,65.6,23,0.087,18,0.014,1.194,0.935,FunPlus Phoenix,20
Langx,top,LPL,1,126,0.54,54.2,58.2,57.3,67.2,48.0,51.7,65.4,25,0.12,19,0.051,1.145,0.967,LGD Gaming|Royal Never Give Up|Victory Five,23
beishang,jng,LPL,1,116,0.534,72.7,62.7,56.1,44.1,56.3,62.7,65.1,23,0.174,18,0.606,0.647,-0.126,Team WE,20
Scout,mid,LPL,1,86,0.547,65.3,57.6,59.9,59.3,54.4,51.8,64.9,9,0.222,19,0.328,0.851,0.479,EDward Gaming,22
SwordArt,sup,LPL,1,113,0.566,48.4,53.5,67.6,67.6,58.3,49.4,64.6,29,0.379,15,-0.074,1.139,0.967,Suning,24
Crisp,sup,LPL,1,124,0.573,49.7,50.6,45.0,60.5,56.1,44.7,64.6,23,0.087,15,-0.292,1.315,1.357,FunPlus Phoenix,22
Forge,mid,LPL,1,54,0.611,61.3,52.2,59.3,46.6,72.9,59.4,63.9,10,0.2,19,0.238,0.792,0.514,Rogue Warriors|Vici Gaming,20
Angel,mid,LPL,1,116,0.552,56.2,56.0,70.7,47.3,51.9,51.5,63.5,31,0.355,20,0.167,0.81,0.612,Suning,20
Xiaoxiang,top,LPL,1,41,0.585,62.9,54.6,59.6,44.8,79.6,52.3,63.1,5,0.2,12,0.296,0.649,0.278,EDward Gaming,12
GimGoon,top,LPL,1,56,0.625,49.1,53.0,49.8,75.6,34.2,49.1,63.0,11,0.091,13,-0.254,1.09,1.2,FunPlus Phoenix,25
Cryin,mid,LPL,1,56,0.536,69.0,56.1,53.1,45.1,36.3,54.1,62.9,13,0.154,17,0.286,0.637,0.289,Royal Never Give Up|eStar,20
MISSING,sup,LPL,1,119,0.529,64.8,62.7,52.9,41.3,46.6,47.6,62.7,24,0.167,16,0.294,0.609,0.078,Team WE,19
Meiko,sup,LPL,1,86,0.547,56.4,52.7,56.2,54.9,53.4,41.9,62.7,9,0.222,11,-0.002,0.851,0.611,EDward Gaming,22
Elk,bot,LPL,1,119,0.529,67.1,56.5,53.7,45.3,44.8,54.0,62.6,24,0.167,11,0.27,0.609,0.113,Team WE,19
iBoy,bot,LPL,1,107,0.542,57.9,63.9,46.6,46.5,65.8,62.8,62.4,24,0.083,16,0.151,0.69,0.286,Vici Gaming,20
SamD,bot,LPL,1,54,0.574,59.4,58.5,47.8,47.2,50.4,56.4,62.3,10,0.1,9,0.077,0.739,0.391,Suning-S|Victory Five,19
Kramer,bot,LPL,1,116,0.5,55.1,60.6,62.9,69.8,56.3,57.6,61.9,31,0.161,14,0.182,0.608,0.189,LGD Gaming,24
Leyan,jng,LPL,1,56,0.571,66.1,51.2,45.4,47.2,49.8,58.1,61.5,10,0.0,13,0.09,0.636,0.345,Invictus Gaming|Vici Gaming,18
Biubiu,top,LPL,1,80,0.562,51.7,56.0,50.0,54.1,59.5,53.1,61.5,18,0.111,16,-0.092,0.785,0.765,Suning|Suning-S|Victory Five,21
Hang,sup,LPL,1,73,0.575,55.5,55.0,46.3,44.0,65.7,48.9,61.3,13,0.077,14,-0.052,0.725,0.536,Vici Gaming,17
