player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
Viper,bot,LPL,1,121,0.694,65.3,60.2,69.6,62.7,45.9,63.8,75.8,12,0.333,18,0.467,2.959,1.933,EDward Gaming,21
Ming,sup,LPL,1,139,0.683,62.2,60.8,64.8,70.1,41.6,45.1,75.8,17,0.353,12,0.291,3.136,2.146,Royal Never Give Up,23
Scout,mid,LPL,1,121,0.694,62.5,63.6,67.3,72.2,49.1,63.9,75.7,12,0.333,24,0.459,2.959,1.896,EDward Gaming,23
Jiejie,jng,LPL,1,116,0.707,51.4,58.6,66.5,59.8,46.9,55.3,75.5,12,0.333,17,0.123,3.118,2.32,EDward Gaming,20
GALA,bot,LPL,1,142,0.669,68.1,55.4,71.0,55.7,43.2,41.9,75.3,17,0.353,13,0.43,2.8,1.827,Royal Never Give Up,20
Xiaohu,top,LPL,1,138,0.681,63.6,60.7,69.4,71.4,51.4,53.3,75.2,17,0.353,22,0.414,2.8,1.828,Royal Never Give Up,23
Meiko,sup,LPL,1,121,0.694,58.0,56.2,63.3,69.9,47.3,62.0,75.1,12,0.333,19,0.139,2.959,2.125,EDward Gaming,23
Doinb,mid,LPL,1,119,0.655,58.8,68.3,63.1,77.0,60.9,61.6,74.8,7,0.286,24,0.448,2.605,1.614,FunPlus Phoenix|LNG Esports,25
Wei,jng,LPL,1,142,0.669,58.8,59.7,67.0,57.1,47.5,48.2,74.8,17,0.353,17,0.232,2.8,1.967,Royal Never Give Up,19
Lwx,bot,LPL,1,121,0.661,58.3,47.7,65.5,74.1,44.1,49.7,74.8,7,0.286,16,-0.005,2.976,2.36,FunPlus Phoenix,23
Flandre,top,LPL,1,121,0.694,52.0,53.8,70.4,73.3,40.0,62.1,74.8,12,0.333,24,0.05,2.959,2.259,EDward Gaming,23
Cryin,mid,LPL,1,142,0.669,54.5,52.1,67.1,64.2,55.4,49.5,74.6,17,0.353,20,0.054,2.873,2.158,Royal Never Give Up|Ultra Prime,21
Nuguri,top,LPL,1,108,0.657,72.2,55.4,64.1,63.9,43.8,52.4,74.0,7,0.286,21,0.512,2.32,1.352,FunPlus Phoenix,22
Knight,mid,LPL,1,104,0.635,72.2,64.5,41.6,56.8,55.7,65.1,73.1,1,0.0,23,0.508,2.077,1.131,Top Esports,21
JackeyLove,bot,LPL,1,104,0.635,75.9,47.6,53.2,57.0,48.3,64.8,73.0,1,0.0,20,0.478,2.077,1.155,Top Esports,21
Tian,jng,LPL,1,97,0.67,50.2,49.4,65.3,63.4,39.5,54.6,72.0,7,0.286,15,-0.136,2.363,1.909,FunPlus Phoenix|Top Esports,21
