player_id,position,league,tier,games,winrate,teams,操作,意识,心态,团队,体质,综合,操作_10,意识_10,心态_10,团队_10,体质_10,综合_10,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_cspm,f_multi,f_vspm,f_wcpm,f_cwards,f_kp,f_deathshare,f_ejg,f_adver,f_clutch,f_lateg,f_stable,f_egshare,f_dmgmit,f_gspd,f_games,f_decay
Peanut,jng,LCK,1,107,0.757,Gen.G,57.6,57.3,69.0,56.6,69.9,60.7,5.8,5.7,6.9,5.7,7.0,6.1,148.3177570093458,168.65420560747663,4.168224299065421,262.11707850467286,0.12127208691588785,6.235959813084112,0.17757009345794392,1.607343925233645,0.4361140186915888,10.233644859813085,0.6686626746506986,0.1928071928071928,0.0,0.23327778056237786,0.03632606488542596,-0.3903002627758687,-0.6514876093921484,0.17189503738317757,827.9831242990655,0.0,107.0,0.037539461970103875
Mark,sup,LPL,1,115,0.661,Top Esports,52.7,68.4,59.7,57.7,69.5,60.7,5.3,6.8,6.0,5.8,7.0,6.1,49.666666666666664,185.66666666666666,-1.3333333333333333,143.74446,0.06759807739130434,1.279157391304348,0.0,2.771324347826087,0.3931278260869565,15.452173913043477,0.7108644859813084,0.19187898089171976,0.12844036697247707,0.20602738698649403,-0.10793610865544051,-0.020736863834452893,-0.78914843582018,0.09782345304347827,287.0539,0.0,115.0,0.19984481703506377
Scout,mid,LPL,1,119,0.605,EDward Gaming,61.4,57.7,62.0,57.6,67.2,60.6,6.1,5.8,6.2,5.8,6.7,6.1,225.63636363636363,56.90909090909091,-0.5454545454545454,564.0112260504202,0.2580388151260504,8.68346974789916,0.04201680672268908,1.114647899159664,0.21653865546218487,4.65546218487395,0.6813455657492354,0.17387883556254918,3.685185185185185,0.256384724751191,-0.07961340206185565,-0.20300374882849112,-0.7709529207189822,0.23890217647058826,402.49456363636364,0.0,119.0,-0.07901188948098596
Elk,bot,LPL,1,93,0.398,Bilibili Gaming|Ultra Prime,59.0,64.3,68.8,53.8,54.1,60.5,5.9,6.4,6.9,5.4,5.4,6.0,0.0,0.0,0.0,630.341364516129,0.29787294623655913,9.28685053763441,0.0,1.3860021505376345,0.44532043010752687,5.172043010752688,0.7119932432432432,0.1704707560627675,2.150537634408602,0.2388723936747221,0.0,2.1222165887882487,-0.9963272733171138,0.27635918279569893,0.0,0.0,93.0,-0.04471288348647962
BrokenBlade,top,LEC,1,89,0.629,G2 Esports,57.2,58.4,69.2,62.9,58.4,60.5,5.7,5.8,6.9,6.3,5.8,6.0,68.8314606741573,-6.51685393258427,-3.955056179775281,483.8691460674157,0.24308197303370788,7.953657303370786,0.38202247191011235,1.0426606741573035,0.15351348314606741,6.438202247191011,0.5870384325546345,0.19161105815061963,2.15,0.2575842881302308,0.17830831488655235,-0.22509821090496024,-0.9002850581814764,0.22652126966292133,730.0358707865169,0.0,89.0,-0.05468886355759879
Biofrost,sup,LCS,1,46,0.326,Dignitas,53.0,70.3,66.1,67.3,40.7,60.4,5.3,7.0,6.6,6.7,4.1,6.0,69.21739130434783,-46.17391304347826,-4.217391304347826,151.26865217391304,0.08975784347826087,1.1785760869565218,0.0,2.7276630434782607,0.3976065217391304,15.41304347826087,0.7254464285714286,0.17077798861480076,0.0,0.29040519947858334,0.09997678198281867,-0.6099373113536104,-0.8185920555799342,0.0912924456521739,304.8867826086956,0.0,46.0,-0.4371873262923847
Fudge,top,LCS,1,41,0.585,Cloud9,60.2,60.5,64.2,65.7,48.9,60.4,6.0,6.0,6.4,6.6,4.9,6.0,5.585365853658536,143.90243902439025,0.24390243902439024,494.6203365853658,0.2324801219512195,8.490636585365854,0.4146341463414634,1.0084268292682927,0.190290243902439,3.341463414634146,0.6087786259541985,0.1906779661016949,0.0,0.17467037353078807,0.2956562309567336,0.47394881170018277,-0.8859782520346551,0.23247229268292682,844.1283682926828,0.0,41.0,0.06726547913407689
Nuguri,top,LCK,1,57,0.614,Dplus Kia,68.4,57.1,65.9,52.7,49.9,60.3,6.8,5.7,6.6,5.3,5.0,6.0,432.87719298245617,237.2280701754386,4.385964912280702,511.990501754386,0.23432287719298245,8.06261754385965,0.24561403508771928,1.1011894736842105,0.2685736842105263,6.684210526315789,0.552054794520548,0.23518850987432674,0.0,0.25704357625845226,-0.45135691192319,0.22530289670487566,-0.8280978999847375,0.2243371754385965,797.8186789473684,0.0,57.0,-0.17609272563430584
Angel,mid,LPL,1,93,0.559,Weibo Gaming,50.9,71.2,60.0,57.5,63.2,60.2,5.1,7.1,6.0,5.8,6.3,6.0,0.0,0.0,0.0,530.6943569892474,0.24629560860215055,8.65472688172043,0.0,1.3057978494623657,0.30733333333333335,6.731182795698925,0.6823228010247652,0.13227513227513227,2.3655913978494625,0.22452263682572202,-0.10731124662098443,0.15672345508266805,-0.7772715541184013,0.2331283870967742,0.0,0.0,93.0,0.0026000130059768488
deokdam,bot,LCK,1,117,0.607,Dplus Kia,60.9,49.2,70.5,59.4,68.4,60.1,6.1,4.9,7.0,5.9,6.8,6.0,236.89743589743588,-21.11111111111111,-1.3247863247863247,566.2294333333333,0.2819508632478632,9.26401794871795,0.8803418803418803,1.15332905982906,0.3238931623931624,4.410256410256411,0.7018970189701897,0.16879795396419436,0.0,0.29111926011186245,-0.020726754917989535,-0.06887822372237741,-0.7360148762308178,0.27252457264957264,281.69279829059826,0.0,117.0,0.010992630535563737
Rookie,mid,LPL,1,85,0.635,Victory Five,58.9,64.3,57.2,57.8,61.0,60.1,5.9,6.4,5.7,5.8,6.1,6.0,0.0,0.0,0.0,593.395754117647,0.26558776470588236,8.26074,0.0,1.096149411764706,0.2829847058823529,7.011764705882353,0.7083647324792766,0.1713747645951036,3.458823529411765,0.23900528745790603,-0.21143699825870357,-0.3190567276946013,-0.7494882347732275,0.22970802352941178,0.0,0.0,85.0,-0.04211353408777822
