player_id,position,league,tier,games,winrate,behind_games,comeback_rate,champ_pool,操作,运营,心态,体质,适应力,teams,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_multi,f_vspm,f_wcpm,f_kp,f_deathshare,f_ejg,f_dmgmit,f_gspd,f_comeback,f_hold,f_clutch,f_endurance,f_sameday,f_pool,f_indep,f_patchstab,z_操作,z_运营,z_心态,z_体质,z_适应力
Chovy,mid,LCK,1,124,0.516,24,0.042,32,75.6,73.9,52.0,58.1,72.4,Hanwha Life Esports,548.991935483871,412.1209677419355,16.822580645161292,557.7934629032258,0.27883564516129034,0.49193548387096775,1.4455870967741935,0.42027258064516126,0.6685674044802602,0.14472613300193424,3.9,491.3847427419355,0.0,0.041666666666666664,0.31691433677605296,0.22041787406730323,0.04960756309955653,3.21796218487395,2.8736848324283986,-0.2903225806451613,-0.2342233915516861,1.443184319628432,1.240003032600487,-0.16036536429545736,0.1628778775042306,1.0944767967342428
Emp,mid,LHE,2,63,0.762,8,0.375,18,74.3,66.5,62.2,56.3,59.1,Furious Gaming Chile,650.5555555555555,359.8095238095238,14.412698412698413,608.4677904761905,0.3021171587301587,1.1746031746031746,1.1352460317460318,0.2362793650793651,0.7128368361841959,0.1295752564715413,4.190476190476191,334.81079523809524,0.0,0.375,0.5469026213445123,-0.5447091733384779,-0.1343258582502767,5.888888888888889,2.2677868380553634,-0.4126984126984127,-0.21526044590179125,1.2837587189273756,0.645324435809448,0.3907711778490625,0.06774070874862653,0.21683771273020153
Thesnake,bot,LDL,2,76,0.618,4,0.5,9,73.6,66.1,66.4,59.1,48.1,WanZhen Esports Club,722.0555555555555,391.6111111111111,22.555555555555557,673.4260421052632,0.3368257394736842,0.2894736842105263,1.5315362068965517,0.41449605263157896,0.7296486818225464,0.16359936544637924,4.605263157894737,268.9150611111111,0.0,0.5,0.2869897959183674,0.04343104369378451,-0.1446497147462744,9.905303030303031,1.0323708024175278,-0.618421052631579,-0.1717433791667487,1.2110442175567666,0.6211018564791695,0.6444131502731816,0.21662812837140152,-0.3743332261369793
ShowMaker,mid,LCK,1,137,0.745,23,0.435,25,67.6,71.5,72.6,56.4,60.9,Dplus Kia,342.8321167883212,35.08759124087591,3.3503649635036497,538.7424437956205,0.25218108175182485,0.6131386861313869,1.3763715328467154,0.2940948905109489,0.6823825033143528,0.12630045842511045,5.233644859813084,299.6008197080292,0.0,0.43478260869565216,0.5332623272933412,0.15576327965708509,-0.013191235045687014,3.232664546044407,2.1358941442919024,-0.38686131386861317,-0.24813078652802747,0.7176926849176557,1.014837757618098,1.1101583244079425,0.07580104937761138,0.315260451501645
Knight,mid,LPL,1,104,0.635,1,0.0,23,72.2,64.5,41.6,58.3,65.1,Top Esports,695.3111111111111,333.4888888888889,11.28888888888889,560.7489057692308,0.25696566634615386,0.23076923076923078,1.0518532258064517,0.2671192307692308,0.6708373376256257,0.12751408269036044,5.653846153846154,312.36731489361705,0.0,0.0,0.1513255314067351,-0.35773823410888894,0.09710275174391246,2.825739156552352,2.2553355540891165,-0.3269230769230769,-0.21227394087888365,1.08168069792974,0.5219757298614891,-0.7758300810212172,0.1732702473492232,0.5603489913839307
Honey,bot,LJL,15,38,0.474,11,0.182,13,68.8,67.9,57.6,62.6,58.3,AXIZ,477.92105263157896,85.05263157894737,9.394736842105264,713.3443,0.3485870789473684,1.131578947368421,1.575428947368421,0.5143315789473684,0.7913282268305221,0.1504376513258845,4.857142857142857,281.7050236842105,0.0,0.18181818181818182,0.43881324412714023,0.0,0.6766328528207866,0.0,2.108878474699913,-0.4473684210526316,-0.4652182368799435,0.8022653914433294,0.7393457227840157,0.13850542984923808,0.41121707728804624,0.17446369193305405
shanji,top,LDL,2,122,0.508,17,0.0,23,74.4,61.7,43.4,57.2,61.3,Oh My God|Team Pinnacle,971.4655172413793,388.01724137931035,14.793103448275861,545.6682204918033,0.2867589590163934,0.28688524590163933,0.8661193548387096,0.15064836065573772,0.6949325139466165,0.22445345395647928,4.336065573770492,629.4204283333333,0.0,0.0,0.16618738531481936,-0.536434572631663,0.039416833618962636,4.946944656326807,2.082322158977926,-0.38524590163934425,-0.24601196489097643,1.2979570654348875,0.3627177812018154,-0.6512440812906263,0.11589788243540898,0.33579118806859626
Pridestalkr,jng,PRM,3,85,0.647,11,0.182,20,75.8,60.3,56.0,53.1,56.7,MOUZ NXT,912.3529411764706,881.9882352941177,19.105882352941176,487.4908329411765,0.21394229411764706,0.7529411764705882,1.1552435294117647,0.27007764705882353,0.7040707307058961,0.12286380395949068,13.758620689655173,648.7403376470588,0.0,0.18181818181818182,0.30858524521385833,-0.16431005611996516,-0.013979536186111545,2.2958915996651847,2.1693045781865616,-0.43529411764705883,-0.33774811079157724,1.4752725899838541,0.2846134172190523,0.05068892338409696,-0.10055227950981133,0.09182122654116784
Hasmed,top,VCS,15,73,0.562,12,0.0,18,70.5,65.2,48.5,55.6,57.1,Saigon Buffalo,513.2465753424658,392.3835616438356,12.027397260273972,531.8297232876712,0.2545838493150685,0.5342465753424658,1.1591136986301371,0.2622945205479452,0.580538406308461,0.18876981826596165,5.204545454545454,611.5649547945205,0.0,0.0,0.3954745133359957,-0.2559461047480299,-0.1007243533525789,5.634572072072071,2.1067406495303502,-0.4246575342465753,-0.2764890743994152,0.9358446037801895,0.56822185771239,-0.34924840238081206,0.031821979660853775,0.10911446555356218
xiaocaobao,mid,LDL,2,95,0.611,10,0.6,15,72.4,63.2,78.7,55.6,42.9,Ultra Prime|Young Miracles,619.6666666666666,385.26666666666665,20.883333333333333,578.8629610526316,0.2832813157894737,0.25263157894736843,1.2760794117647059,0.3312557894736842,0.651243968689,0.22167104855995146,5.221052631578948,358.66303114754095,0.0,0.6,0.7956563029026797,1.698638376989118,-0.04280932169982405,4.225806451612903,1.5389675281277313,-0.6210526315789474,-0.2912165988000092,1.09818759273171,0.44835524376225616,2.0040672303842797,0.032946049456381826,-0.6890689465025396
