player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
XinLiu,sup,LDL,2,76,0.816,60.6,59.7,64.8,64.2,56.9,55.1,76.0,6,0.333,14,0.307,3.199,2.884,Invictus Gaming|Invictus Gaming Young,19
Feikun,mid,LDL,2,83,0.759,67.9,67.1,56.4,68.7,56.6,49.8,74.9,8,0.125,15,0.52,2.601,2.284,Invictus Gaming|Invictus Gaming Young|ThunderTalk Gaming,21
Xun,jng,LDL,2,84,0.762,66.9,54.0,56.7,64.1,58.9,50.5,74.7,10,0.2,13,0.322,2.702,2.556,Invictus Gaming|Invictus Gaming Young,18
Snow,bot,LDL,2,64,0.844,67.8,63.7,67.6,67.1,59.1,41.5,74.1,4,0.5,6,0.591,2.283,2.063,Invictus Gaming|Invictus Gaming Young,21
Insulator,mid,LDL,2,89,0.708,69.8,59.3,55.8,61.1,48.3,51.8,74.1,11,0.091,18,0.473,2.375,2.091,FunPlus Phoenix|FunPlus Phoenix Blaze|eStar,20
xiao7,top,LDL,2,88,0.705,62.0,60.8,45.6,68.0,50.4,55.6,73.1,11,0.091,17,0.239,2.294,2.144,FunPlus Phoenix|FunPlus Phoenix Blaze,
jiang,bot,LDL,2,69,0.725,60.9,59.3,53.1,62.9,48.8,55.0,72.6,10,0.2,13,0.251,2.168,2.322,FunPlus Phoenix Blaze|Gama Dream,20
Youxin,jng,LDL,2,76,0.724,66.1,55.2,49.8,66.1,46.7,44.0,72.5,10,0.1,8,0.273,2.147,2.019,FunPlus Phoenix|FunPlus Phoenix Blaze,
zs,top,LDL,2,84,0.762,43.3,50.1,50.0,67.9,44.2,42.4,71.9,9,0.111,11,-0.374,2.54,3.049,Invictus Gaming|Invictus Gaming Young|eStar,18
Zhuo,sup,LDL,2,85,0.647,53.8,65.8,53.9,54.4,58.8,57.6,70.3,21,0.286,16,0.214,1.736,1.544,Team WE Academy|Top Esports,19
Shenyi,sup,LDL,2,68,0.721,57.2,51.7,54.1,56.4,51.0,54.6,70.2,10,0.1,14,0.055,1.848,1.81,FunPlus Phoenix|FunPlus Phoenix Blaze,18
Bo,jng,LDL,2,64,0.641,78.4,53.6,48.9,49.7,53.3,48.0,69.8,11,0.091,11,0.715,1.253,0.6,eStar Young,18
YeG,mid,LDL,2,72,0.681,65.0,60.0,50.2,57.5,40.9,62.1,69.8,10,0.1,22,0.216,1.659,1.597,Joy Dream,19
Lpc,bot,LDL,2,69,0.681,63.3,63.2,51.3,58.2,40.2,46.4,69.5,10,0.1,10,0.235,1.59,1.676,Joy Dream,19
Konodio,sup,LDL,2,85,0.6,75.9,55.1,49.3,59.2,56.1,61.1,69.3,15,0.133,18,0.653,1.216,0.606,Shu Dai Xiong Gaming,
Clever9,top,LDL,2,44,0.705,61.9,51.1,58.4,56.7,58.6,54.6,68.6,8,0.375,10,0.149,1.513,1.415,Team WE Academy,20
Humble,top,LDL,2,72,0.681,49.6,61.6,48.8,60.0,42.8,47.1,68.1,10,0.1,15,-0.128,1.659,1.861,Joy Dream,19
Assum,bot,LDL,2,64,0.625,63.6,54.5,58.2,56.9,38.6,49.6,67.6,8,0.25,9,0.156,1.354,1.494,Suning|Suning-S,17
Yanmo,jng,LDL,2,36,0.694,58.4,57.6,76.1,57.3,66.8,51.3,67.3,4,0.5,7,0.413,1.105,0.763,Vici Gaming Potential,
Ahn,bot,LDL,2,68,0.647,60.7,61.0,56.5,54.2,60.1,44.1,66.7,8,0.375,7,0.253,1.143,1.14,Vici Gaming Potential,19
hulatang,top,LDL,2,85,0.612,54.7,50.6,53.9,56.9,58.8,61.8,66.7,14,0.143,18,-0.014,1.372,1.439,LNG Esports|Shu Dai Xiong Gaming,20
Maggie,jng,LDL,2,70,0.6,68.1,61.5,68.5,48.3,62.0,54.1,66.3,8,0.375,13,0.522,0.874,0.402,Suning|Suning-S,20
Jay,mid,LDL,2,57,0.614,63.9,58.8,67.3,50.8,50.1,53.9,66.2,7,0.429,15,0.366,0.989,0.714,Vici Gaming|Vici Gaming Potential,15
Duye,mid,LDL,2,85,0.6,56.8,58.6,50.8,62.2,52.5,55.6,66.2,15,0.133,17,0.084,1.216,1.262,Shu Dai Xiong Gaming,
Kepler,bot,LDL,2,69,0.623,61.6,60.6,55.7,52.9,50.9,50.6,66.0,11,0.182,10,0.283,1.028,0.973,Shu Dai Xiong Gaming,18
Yanxiang,jng,LDL,2,63,0.635,58.9,57.7,65.6,52.0,55.5,48.8,65.8,10,0.2,9,0.221,1.052,0.911,Shu Dai Xiong Gaming,17
Zdz,top,LDL,2,64,0.609,62.2,55.5,59.1,52.8,57.9,58.0,65.6,8,0.375,16,0.177,1.057,0.905,Vici Gaming Potential,19
Teeen,sup,LDL,2,73,0.658,58.0,49.5,53.3,53.2,46.2,55.4,65.6,10,0.1,16,-0.086,1.276,1.388,Joy Dream|ThunderTalk Gaming,19
Junimos,sup,LDL,2,59,0.661,50.8,49.2,53.0,66.4,46.2,44.5,65.4,8,0.125,11,-0.251,1.388,1.659,eStar Young,
Aki,jng,LDL,2,65,0.6,57.7,59.8,54.4,52.3,51.5,52.8,65.2,18,0.222,14,0.16,1.028,0.95,Oh My God|Top Esports Challenger,20
AK,top,LDL,2,56,0.625,54.8,66.1,55.7,59.2,46.5,50.0,64.9,15,0.267,13,0.169,0.975,0.828,Top Esports Challenger,
Zorah,sup,LDL,2,36,0.694,53.7,52.5,60.7,51.7,50.2,48.9,64.5,4,0.5,8,-0.053,1.105,1.188,Vici Gaming Potential,17
Cruel,sup,LDL,2,61,0.623,53.8,57.3,72.2,48.9,49.8,47.9,64.2,7,0.429,11,0.147,0.912,0.804,Suning-S,20
Spunk,top,LDL,2,43,0.651,53.2,55.4,50.5,61.3,66.9,56.6,63.7,11,0.091,13,-0.065,1.015,1.116,eStar Young,
forse,mid,LDL,2,77,0.61,43.7,55.5,59.7,57.5,43.9,44.4,63.7,10,0.3,14,-0.26,1.184,1.598,Suning|Suning-S,19
Hook,jng,LDL,2,76,0.645,48.8,54.6,50.9,62.1,41.3,51.6,63.1,12,0.083,14,-0.226,1.075,1.41,Joy Dream|Legend Esport Gaming,
Kui,jng,LDL,2,58,0.552,54.4,64.6,59.2,49.2,56.7,52.4,62.6,17,0.294,11,0.201,0.673,0.53,LGD Gaming|LGD Gaming Young Team,19
Xzz,mid,LDL,2,95,0.547,55.8,52.6,56.1,50.6,70.7,47.9,62.0,25,0.24,12,0.093,0.685,0.681,Invictus Gaming|LGD Gaming Young Team,18
Xiaoxu,top,LDL,2,68,0.529,60.0,45.8,49.0,52.1,76.0,47.0,61.7,15,0.067,12,-0.028,0.755,0.803,Royal Club,17
lilac,top,LDL,2,59,0.627,64.2,54.0,65.5,80.2,62.6,36.9,61.3,7,0.429,7,0.279,0.457,0.166,Suning-S,28
Lover11,mid,LDL,2,40,0.575,61.3,63.5,50.7,48.2,40.1,50.1,61.1,7,0.143,12,0.204,0.498,0.359,Royal Club,19
Stay,bot,LDL,2,21,0.667,60.0,54.4,58.3,50.4,49.9,51.0,61.1,4,0.25,5,0.113,0.569,0.641,Team WE Academy,17
Simple,bot,LDL,2,54,0.593,58.9,57.7,56.8,49.8,62.3,53.0,61.0,15,0.267,10,0.143,0.529,0.56,Team WE Academy,20
Magic,jng,LDL,2,67,0.597,49.2,60.2,52.4,72.7,57.6,56.1,61.0,17,0.294,12,-0.008,0.657,0.735,Team WE Academy,24
Fahai,sup,LDL,2,63,0.571,47.1,47.0,64.9,62.6,36.0,46.1,60.6,20,0.2,11,-0.243,0.808,1.084,Top Esports Challenger,
l3est16,jng,LDL,2,46,0.5,69.1,58.6,48.5,43.8,79.1,50.9,60.3,10,0.0,12,0.467,0.186,-0.271,Bilibili Gaming|Bilibili Gaming Junior,19
Able,bot,LDL,2,79,0.519,68.6,55.2,46.6,46.8,64.8,51.4,60.2,19,0.105,12,0.3,0.311,0.129,Bilibili Gaming|Legend Esport Gaming,20
XJM,sup,LDL,2,37,0.622,50.8,48.4,55.9,62.0,45.3,49.1,60.1,7,0.286,9,-0.226,0.739,1.0,Legend Esport Gaming,
Lele,sup,LDL,2,61,0.525,57.8,51.4,51.3,47.7,58.8,53.5,59.9,11,0.091,12,-0.038,0.561,0.642,Royal Club|Royal Never Give Up,20
lovely,jng,LDL,2,23,0.609,58.8,53.4,54.2,49.4,37.6,45.8,59.7,5,0.2,6,0.009,0.498,0.548,Royal Club,19
Sixsix9,jng,LDL,2,24,0.625,57.5,56.6,49.8,67.7,34.2,54.7,59.6,5,0.0,8,-0.019,0.515,0.596,WanZhen Esports Club,23
Photic,bot,LDL,2,93,0.559,59.1,64.6,56.1,46.5,43.2,52.8,59.4,22,0.182,14,0.272,0.251,0.092,Top Esports|Top Esports Challenger,18
irma,mid,LDL,2,76,0.579,53.3,55.1,47.7,58.4,57.4,56.2,59.2,16,0.062,21,-0.11,0.539,0.742,eStar|eStar Young,
Yimeng,mid,LDL,2,59,0.576,53.0,55.7,46.8,50.7,45.9,51.8,59.1,15,0.133,13,-0.089,0.517,0.696,Team WE Academy,20
Xiaguang,bot,LDL,2,53,0.472,57.1,57.1,53.6,55.8,45.1,53.9,58.4,11,0.091,11,0.035,0.335,0.461,EDG Youth Team|EDward Gaming,21
Xiaohao,jng,LDL,2,63,0.508,50.7,59.1,60.3,48.1,57.8,49.2,58.1,21,0.286,8,0.006,0.326,0.368,All Combo,18
shanji,top,LDL,2,41,0.561,67.0,51.6,52.8,45.9,41.6,47.9,57.9,9,0.222,12,0.188,0.155,-0.057,Legend Esport Gaming,20
Fdy,bot,LDL,2,41,0.561,51.3,54.6,50.6,57.3,77.6,54.0,57.6,13,0.154,9,-0.104,0.364,0.654,LGD Gaming Young Team,21
xiaohuangren,jng,LDL,2,75,0.52,66.0,48.4,56.9,46.2,39.7,48.4,57.3,26,0.192,11,0.096,0.166,0.102,Dominus Esports Young,15
Creme,mid,LDL,2,34,0.5,57.1,55.5,59.4,47.2,39.2,56.8,57.3,8,0.25,12,0.053,0.203,0.205,Oh My God|Oh My God Academy,17
Yuekai,mid,LDL,2,21,0.476,63.4,54.5,49.7,46.0,53.4,58.2,57.2,8,0.0,10,0.131,0.129,0.041,Royal Club,18
fearness,top,LDL,2,95,0.505,56.8,54.4,52.2,44.8,64.0,38.4,56.9,30,0.233,11,0.214,0.023,-0.224,LGD Gaming|LGD Gaming Young Team,18
skIIn,sup,LDL,2,70,0.514,51.2,53.3,66.3,55.6,44.2,45.6,56.8,17,0.412,12,0.064,0.143,0.134,LGD Gaming|LGD Gaming Young Team,
Ben4,jng,LDL,2,58,0.534,64.3,55.6,47.3,57.3,45.9,47.4,56.6,13,0.154,13,0.15,0.044,-0.085,Legend Esport Gaming,22
Overture,top,LDL,2,20,0.55,56.3,48.5,55.2,55.4,49.6,52.3,56.4,6,0.167,6,-0.093,0.23,0.318,V5 87,
Cerasus,sup,LDL,2,64,0.484,64.8,54.0,51.9,53.8,49.3,60.8,56.2,14,0.071,17,0.165,-0.003,-0.109,EDG Youth Team|EDward Gaming|Legend Esport Gaming,
pqy,bot,LDL,2,41,0.561,56.3,54.5,54.5,54.2,40.1,48.6,56.1,8,0.125,11,0.004,0.117,0.246,eStar|eStar Young,
Xing,bot,LDL,2,32,0.5,55.4,62.5,56.8,44.5,79.5,55.2,56.0,10,0.2,9,0.215,-0.066,-0.208,Young Miracles,18
XMJ,jng,LDL,2,28,0.536,60.7,54.6,49.1,51.8,52.8,53.1,56.0,4,0.0,9,0.055,0.06,0.033,FunPlus Phoenix Blaze|Royal Club,
ratel,bot,LDL,2,39,0.59,47.6,55.1,47.8,51.4,47.1,53.7,56.0,5,0.0,11,-0.252,0.314,0.767,eStar Young,19
Plume,bot,LDL,2,56,0.518,52.9,55.9,58.4,54.7,41.4,49.4,55.8,11,0.364,8,-0.047,0.124,0.312,LGD Gaming|LGD Gaming Young Team,
Eric,bot,LDL,2,68,0.471,64.4,56.9,49.8,45.3,38.0,53.6,55.7,17,0.059,11,0.142,-0.037,-0.09,Oh My God|Oh My God Academy,19
ch1rry,bot,LDL,2,44,0.545,46.8,49.5,52.6,57.8,74.4,54.8,55.7,11,0.091,12,-0.248,0.278,0.722,V5 87,
CJJ,top,LDL,2,35,0.514,72.2,58.1,50.0,47.1,52.1,61.6,55.6,4,0.0,15,0.442,-0.294,-0.798,eStar|eStar Young,21
Alu,sup,LDL,2,34,0.529,54.8,59.5,43.8,56.3,41.2,59.8,55.3,11,0.0,13,-0.077,0.098,0.227,LGD Gaming Young Team|eStar,
Chase,bot,LDL,2,75,0.467,59.5,57.6,60.0,50.3,60.1,54.2,55.0,27,0.222,10,0.19,-0.155,-0.281,All Combo,
Cixue,mid,LDL,2,55,0.545,42.1,55.1,49.2,58.6,38.3,44.2,54.8,17,0.176,11,-0.381,0.295,0.771,Top Esports Challenger,
Invincible,top,LDL,2,50,0.48,66.4,57.2,46.7,43.5,45.8,45.9,54.7,13,0.0,11,0.197,-0.19,-0.431,V5 87,19
xinye,mid,LDL,2,34,0.5,55.5,52.8,57.0,53.2,51.1,66.6,54.7,10,0.2,17,-0.022,-0.015,0.05,Young Miracles,
Truth,mid,LDL,2,40,0.55,56.8,52.0,52.0,54.0,38.9,41.2,54.5,11,0.091,8,-0.089,0.021,0.162,Dominus Esports Young|WanZhen Esports Club,
XiaoXuan,jng,LDL,2,33,0.485,56.4,54.0,56.2,50.6,64.0,53.1,54.3,10,0.2,9,0.033,-0.106,-0.12,Young Miracles,
Kane,bot,LDL,2,21,0.429,56.5,57.5,58.4,76.8,36.1,45.8,54.2,12,0.25,6,0.062,-0.135,-0.11,Dominus Esports Young,26
Andy,mid,LDL,2,39,0.564,45.0,53.4,53.3,63.8,56.1,48.5,54.0,10,0.2,9,-0.3,0.141,0.518,Legend Esport Gaming,22
Hanlan,mid,LDL,2,44,0.545,40.1,48.9,57.8,59.2,38.8,51.6,53.6,15,0.2,12,-0.492,0.254,0.847,Dominus Esports Young,
HwQ,mid,LDL,2,59,0.407,62.0,58.5,50.0,49.5,50.4,55.2,53.4,16,0.062,15,0.153,-0.298,-0.442,Rogue Warriors Shark,
Ke,sup,LDL,2,34,0.5,52.6,55.1,56.9,54.0,71.0,58.3,53.4,11,0.182,10,-0.02,-0.158,-0.079,Young Miracles|eStar Young,22
Flora,jng,LDL,2,44,0.477,57.4,56.1,56.5,49.0,51.1,47.3,52.8,12,0.167,10,0.06,-0.288,-0.341,LGD Gaming|LGD Gaming Young Team,21
Hery,top,LDL,2,70,0.471,59.6,56.6,54.6,43.3,50.3,60.3,52.7,13,0.077,17,0.098,-0.325,-0.469,EDG Youth Team,19
Strive,mid,LDL,2,20,0.55,51.5,57.7,48.9,45.5,59.8,63.1,52.7,4,0.0,12,-0.087,-0.171,-0.047,Vici Gaming Potential,18
Coten,top,LDL,2,39,0.513,52.2,55.4,54.4,45.7,41.4,57.9,52.7,12,0.167,12,-0.102,-0.158,-0.081,Team WE|Team WE Academy,19
Try9,mid,LDL,2,62,0.5,46.7,57.1,58.9,53.0,44.7,49.0,52.4,20,0.25,12,-0.144,-0.155,0.031,All Combo,
Lixiao,jng,LDL,2,29,0.483,44.0,49.6,48.2,55.6,54.9,52.5,52.4,5,0.0,7,-0.416,0.068,0.542,Oh My God Academy,
Noble,jng,LDL,2,39,0.513,54.8,54.2,52.4,49.9,59.5,53.2,52.1,7,0.143,9,-0.043,-0.277,-0.22,Vici Gaming Potential,
Youdang,jng,LDL,2,26,0.5,53.6,54.5,50.4,50.6,52.5,53.8,52.1,6,0.0,10,-0.093,-0.234,-0.121,EDG Youth Team|Rogue Warriors,21
Michi,bot,LDL,2,49,0.367,60.8,60.1,54.6,47.7,43.3,47.1,51.8,13,0.077,7,0.173,-0.481,-0.637,Rogue Warriors Shark,
0909,mid,LDL,2,85,0.482,47.8,54.3,51.8,53.5,53.8,60.7,51.7,15,0.067,17,-0.216,-0.175,0.088,EDG Youth Team|EDward Gaming,
September,top,LDL,2,21,0.524,44.0,53.7,61.2,53.5,43.2,54.5,51.6,7,0.286,7,-0.25,-0.159,0.074,Young Miracles,
Kaixuan,sup,LDL,2,52,0.404,58.7,51.5,49.1,52.6,57.7,59.6,51.4,12,0.0,16,-0.037,-0.36,-0.26,Rogue Warriors|Rogue Warriors Shark,
jkw,top,LDL,2,52,0.5,49.2,50.6,56.3,52.6,55.3,46.7,51.4,17,0.176,9,-0.201,-0.225,-0.047,All Combo,
Ycx,bot,LDL,2,21,0.476,48.1,44.8,51.6,49.0,45.2,51.2,51.3,5,0.0,4,-0.373,-0.086,0.446,V5 87,20
L1n,sup,LDL,2,63,0.476,47.5,50.4,56.1,55.3,56.5,45.5,51.1,24,0.167,9,-0.253,-0.21,0.097,All Combo,
melody,top,LDL,2,68,0.5,47.0,53.3,50.9,80.2,35.3,54.3,50.9,23,0.13,19,-0.328,-0.174,0.14,Dominus Esports|Dominus Esports Young,30
Yge,jng,LDL,2,63,0.476,54.2,57.0,47.0,44.0,44.9,48.5,50.8,17,0.0,12,-0.104,-0.36,-0.244,V5 87,17
Bafang,sup,LDL,2,75,0.44,61.9,59.0,52.2,49.6,46.3,59.9,50.7,21,0.095,15,0.153,-0.585,-0.666,Oh My God|Oh My God Academy,
Wuy,sup,LDL,2,69,0.449,53.1,57.5,53.2,51.4,72.9,40.6,50.7,22,0.091,9,0.013,-0.474,-0.42,Gama Dream|JingNetGame,
Demon,top,LDL,2,40,0.45,56.8,51.2,47.5,49.4,63.9,47.9,50.6,11,0.0,10,-0.019,-0.453,-0.479,Bilibili Gaming|Bilibili Gaming Junior,21
Echo,jng,LDL,2,69,0.449,52.8,55.8,51.2,48.3,72.7,50.6,50.4,22,0.091,14,-0.025,-0.474,-0.448,Gama Dream|JingNetGame,
Mori,jng,LDL,2,28,0.393,53.1,52.4,52.9,78.9,55.8,47.5,50.4,11,0.091,8,-0.111,-0.405,-0.285,Oh My God Academy,32
Helper,bot,LDL,2,49,0.469,56.2,57.3,51.6,72.5,39.0,49.5,50.1,15,0.067,11,-0.013,-0.52,-0.468,Dominus Esports|Dominus Esports Young,25
TTS,top,LDL,2,30,0.433,48.8,54.3,53.8,50.0,65.3,52.3,49.7,8,0.125,9,-0.117,-0.473,-0.397,Oh My God Academy,
BoWen,top,LDL,2,73,0.425,39.3,54.6,49.2,55.4,43.6,50.1,49.5,20,0.05,14,-0.501,-0.179,0.318,Rogue Warriors|Rogue Warriors Shark,
Mo,sup,LDL,2,30,0.433,50.9,51.4,48.4,53.9,35.5,51.5,49.4,7,0.0,10,-0.257,-0.4,-0.084,Legend Esport Gaming,
iiann,sup,LDL,2,44,0.455,53.8,55.8,52.0,40.7,61.5,55.4,48.9,15,0.067,12,-0.07,-0.604,-0.467,Bilibili Gaming Junior|Dominus Esports Young,20
Punk,top,LDL,2,60,0.483,43.8,54.4,52.7,50.8,73.1,47.3,48.2,18,0.111,10,-0.268,-0.52,-0.287,Gama Dream|JingNetGame,
ON,sup,LDL,2,22,0.364,53.4,51.3,49.4,41.3,33.0,45.1,47.8,6,0.0,7,-0.193,-0.63,-0.372,Suning|Suning-S,17
YIFAN,bot,LDL,2,59,0.441,49.3,50.8,50.8,49.2,69.1,49.9,47.4,18,0.056,10,-0.2,-0.67,-0.425,JingNetGame,
Bright,mid,LDL,2,38,0.421,52.0,57.4,47.0,48.2,39.7,56.8,47.1,11,0.0,15,-0.141,-0.755,-0.618,Oh My God|Oh My God Academy,
Clowz,top,LDL,2,70,0.429,49.8,55.6,47.4,62.7,47.0,55.1,47.1,18,0.056,17,-0.209,-0.697,-0.537,WanZhen Esports Club,23
GENTLE,bot,LDL,2,37,0.459,51.9,58.9,53.4,46.8,38.1,51.3,47.0,4,0.0,10,-0.065,-0.834,-0.769,EDG Youth Team,21
Yuan,jng,LDL,2,45,0.444,46.8,55.7,54.6,54.3,43.3,53.1,47.0,10,0.1,10,-0.223,-0.699,-0.477,EDG Youth Team,22
1220,mid,LDL,2,44,0.432,55.1,62.3,47.8,45.2,62.4,57.4,46.8,13,0.0,17,0.066,-0.958,-1.059,LinGan e-Sports|V5 87,
1874,sup,LDL,2,70,0.429,49.9,51.9,48.2,51.7,53.0,40.2,46.8,18,0.056,10,-0.25,-0.697,-0.382,WanZhen Esports Club,
chel1y,bot,LDL,2,65,0.446,59.0,57.4,49.3,50.9,54.2,44.0,46.7,19,0.053,10,0.076,-0.977,-1.096,Legend Esport Gaming|LinGan e-Sports|Royal Club,22
Xiaochao,mid,LDL,2,31,0.452,43.9,51.5,47.8,51.7,38.9,48.0,46.5,6,0.0,11,-0.418,-0.599,-0.151,Legend Esport Gaming,
Mitsuki,sup,LDL,2,42,0.429,49.0,50.1,51.4,41.1,48.2,47.8,46.3,13,0.077,11,-0.275,-0.741,-0.4,Dominus Esports|Dominus Esports Young,20
Alielie,top,LDL,2,24,0.292,59.4,55.5,51.1,39.5,39.8,57.5,46.0,9,0.0,11,0.038,-1.029,-1.147,Bilibili Gaming|Bilibili Gaming Junior,18
Novice,mid,LDL,2,60,0.433,62.9,50.9,52.6,42.9,70.0,45.7,46.0,19,0.053,11,0.197,-1.167,-1.425,JingNetGame|Legend Esport Gaming|Oh My God Academy,
Mine,bot,LDL,2,61,0.426,50.5,57.1,50.7,46.6,43.5,55.7,45.6,14,0.071,14,-0.146,-0.932,-0.788,WanZhen Esports Club,
yyc,sup,LDL,2,29,0.345,50.1,50.7,51.3,50.2,33.9,44.6,45.4,7,0.0,8,-0.232,-0.89,-0.588,CMG (Chinese Team)|EDG Youth Team,
Zhang,mid,LDL,2,41,0.341,49.4,51.8,54.0,47.0,51.4,63.8,44.8,11,0.091,17,-0.202,-0.986,-0.801,WanZhen Esports Club,
Jerry,sup,LDL,2,39,0.513,54.1,54.7,53.2,37.9,38.8,51.7,44.7,7,0.143,11,-0.023,-1.144,-1.04,Vici Gaming Potential,19
Xhy,jng,LDL,2,39,0.308,43.2,50.9,50.9,47.0,67.4,48.9,43.9,14,0.071,9,-0.365,-0.98,-0.625,LNG Academy|Rogue Warriors Shark,
Recall,top,LDL,2,27,0.222,56.5,49.5,49.5,64.1,50.2,51.9,42.8,8,0.0,11,-0.146,-1.311,-1.25,Victorious Gaming,24
Kahom,top,LDL,2,54,0.333,50.0,59.9,49.4,43.1,63.0,46.0,42.5,23,0.087,9,-0.073,-1.403,-1.424,optical spectrum E-sports,
poge,sup,LDL,2,69,0.42,48.9,54.4,47.7,46.5,73.3,48.3,42.2,18,0.0,13,-0.174,-1.367,-1.111,V5 87|Victory Five,
